tree,n_missing_total,n_missing_1980_on,n_outliers_total
AZP0301A_raw,61,8,0
AZP0301B_raw,21,8,1
AZP0302A_raw,36,8,0
AZP0302C_raw,14,8,0
AZP0303A_raw,9,8,0
AZP0303B_raw,8,8,0
AZP0304A_raw,52,8,0
AZP0304B_raw,48,8,0
AZP0305A_raw,28,8,1
AZP0305C_raw,54,8,0
AZP0307A_raw,49,8,0
AZP0307B_raw,47,8,0
AZP0308A_raw,36,8,0
AZP0308B_raw,30,8,0
AZP0309A_raw,39,8,0
AZP0309B_raw,40,8,0
AZP0310A_raw,56,8,0
AZP0310B_raw,23,8,0
AZP0311A_raw,34,8,1
AZP0311B_raw,21,8,2
AZP0312A_raw,21,8,1
AZP0312B_raw,19,8,0
AZP0313A_raw,29,8,0
AZP0313B_raw,9,8,0
AZP0314A_raw,26,8,0
AZP0314B_raw,39,8,0
AZP0315A_raw,26,8,0
AZP0315B_raw,49,8,0
