tree,n_missing_total,n_missing_1980_on,n_outliers_total
RVD01A_raw,125,25,4
RVD01B_raw,156,25,2
RVD02A_raw,116,25,3
RVD02B_raw,116,25,9
RVD03A_raw,154,45,1
RVD03B_raw,75,25,3
RVD06A_raw,171,25,0
RVD06B_raw,171,25,1
RVD08A_raw,314,25,0
RVD16A_raw,192,25,2
RVD16B_raw,192,25,1
RVD17A_raw,30,25,6
RVD17B_raw,60,25,6
RVD18A_raw,92,25,4
RVD18B_raw,254,45,1
RVD18C_raw,264,25,0
RVD19A_raw,264,25,0
RVD20A_raw,116,44,3
RVD20B_raw,139,35,6
RVD21A_raw,317,25,0
RVD29A_raw,284,25,2
RVD29B_raw,284,25,1
RVD30A_raw,53,25,1
RVD33B_raw,164,25,0
RVD34A_raw,233,45,0
RVD34B_raw,114,25,0
