tree,n_missing_total,n_missing_1980_on,n_outliers_total
JMR01A_raw,887,26,2
JMR01B_raw,693,26,0
JMR02B_raw,763,26,3
JMR03A_raw,995,26,0
JMR03B_raw,934,25,2
JMR04A_raw,692,25,3
JMR05A_raw,491,26,4
JMR05B_raw,836,26,1
JMR05C_raw,505,26,1
JMR06A_raw,828,45,1
JMR06B_raw,875,45,0
JMR06C_raw,863,45,3
JMR08A_raw,700,25,3
JMR08B_raw,742,45,2
JMR09A_raw,798,25,0
JMR09B_raw,743,25,2
JMR10A_raw,800,25,2
JMR10B_raw,909,25,2
JMR12A_raw,858,25,5
JMR12B_raw,444,25,6
JMR13B_raw,422,45,5
JMR14A_raw,389,25,14
JMR14B_raw,557,45,3
JMR15A_raw,779,45,6
JMR15B_raw,712,45,10
JMR16A_raw,811,25,1
JMR16B_raw,381,45,12
JMR17A_raw,462,45,3
JMR18A_raw,70,45,34
JMR19A_raw,486,45,7
JMR20A_raw,543,45,2
JMR20B_raw,556,45,10
JMR21A_raw,622,45,4
JMR22A_raw,915,45,0
JMR22B_raw,820,32,2
JMR23A_raw,889,25,1
JMR23B_raw,939,25,0
JMR23C_raw,922,40,0
JMR24A_raw,394,45,15
