tree,n_missing_total,n_missing_1980_on,n_outliers_total
757011_raw,207,45,2
757012_raw,155,45,0
757021_raw,151,45,2
757022_raw,151,45,4
757031_raw,247,45,2
757032_raw,212,45,3
757041_raw,253,45,1
757042_raw,256,45,1
757051_raw,231,45,0
757052_raw,187,45,3
757061_raw,219,45,0
757062_raw,168,45,0
757071_raw,170,45,1
757072_raw,268,45,0
757081_raw,188,45,4
757082_raw,265,45,1
757091_raw,50,45,8
757092_raw,48,45,4
757101_raw,232,45,1
757102_raw,236,45,0
757111_raw,143,45,0
757112_raw,149,45,0
757121_raw,193,45,3
757122_raw,239,45,1
757131_raw,219,45,3
757132_raw,233,45,0
757141_raw,211,45,0
757142_raw,225,45,1
