tree,n_missing_total,n_missing_1980_on,n_outliers_total
533011_raw,49,45,0
533012_raw,50,45,4
533021_raw,138,45,4
533022_raw,136,45,2
533031_raw,100,45,4
533032_raw,86,45,2
533041_raw,244,45,0
533042_raw,240,45,0
533051_raw,153,45,2
533052_raw,78,45,3
533061_raw,145,45,3
533062_raw,183,45,3
533071_raw,166,45,3
533072_raw,122,45,0
533081_raw,105,45,3
533082_raw,203,45,2
533091_raw,85,45,6
533092_raw,239,45,3
533101_raw,82,45,6
533102_raw,57,45,6
533111_raw,77,45,6
533112_raw,76,45,6
533121_raw,146,45,1
533122_raw,131,45,1
