tree,n_missing_total,n_missing_1980_on,n_outliers_total
UJP01A_raw,34,34,1
UJP01B_raw,34,34,0
UJP02A_raw,34,34,1
UJP02B_raw,34,34,0
UJP03A_raw,34,34,1
UJP03B_raw,34,34,2
UJP04A_raw,34,34,0
UJP04B_raw,34,34,1
UJP05A_raw,34,34,1
UJP06A_raw,34,34,1
UJP07A_raw,34,34,1
UJP07B_raw,56,45,1
UJP08A_raw,34,34,1
UJP08B_raw,34,34,1
UJP09A_raw,34,34,0
UJP09B_raw,34,34,1
UJP10A_raw,34,34,0
UJP10B_raw,34,34,0
UJP10C_raw,34,34,2
UJP11A_raw,47,34,1
UJP11B_raw,35,34,2
UJP12A_raw,34,34,2
UJP12B_raw,34,34,1
UJP13A_raw,34,34,2
UJP13B_raw,34,34,0
UJP14A_raw,34,34,1
UJP14B_raw,34,34,0
UJP15A_raw,34,34,1
UJP15B_raw,34,34,2
UJP17A_raw,34,34,0
UJP18A_raw,34,34,1
UJP18B_raw,34,34,0
UJP19A_raw,34,34,0
UJP19B_raw,34,34,1
UJP20A_raw,34,34,1
UJP20B_raw,34,34,1
