tree,n_missing_total,n_missing_1980_on,n_outliers_total
CMC01Ab_raw,2241,45,3
CMC01B_raw,2342,45,20
CMC03K_raw,1731,45,28
CMC03L_raw,1798,45,44
CMC04C_raw,2044,45,14
CMC04E_raw,2287,45,16
CMN01A2_raw,2552,45,11
CMW03C_raw,1952,45,13
CMW03C2_raw,2833,45,3
CMW06C2_raw,2516,45,13
GFCH1_raw,2730,37,5
GFCJ0A_raw,2434,45,14
GFCL1_raw,2955,37,3
GFCR3_raw,2986,37,5
GFCT1_raw,2356,40,11
HMW04B2_raw,1812,40,10
HMW1E2_raw,2431,45,4
LME03F_raw,1719,45,9
LME2C_raw,1276,45,49
LME4C_raw,1723,45,57
RFTSTD_raw,2097,33,12
