tree,n_missing_total,n_missing_1980_on,n_outliers_total
048181_raw,60,45,23
048182_raw,82,45,19
048051_raw,107,45,2
048052_raw,238,45,4
048053_raw,399,45,0
048191_raw,307,45,3
048192_raw,123,45,14
048041_raw,444,45,0
048171_raw,216,45,0
048172_raw,393,45,1
048173_raw,356,45,2
048174_raw,537,45,3
048175_raw,283,45,4
048176_raw,505,45,0
048177_raw,447,45,1
048178_raw,229,45,2
048201_raw,350,45,1
048202_raw,256,45,4
048101_raw,399,45,1
048102_raw,427,45,0
048103_raw,490,45,0
048104_raw,623,45,0
048111_raw,384,45,3
048112_raw,398,45,3
048011_raw,406,45,0
048012_raw,443,45,1
048061_raw,423,45,5
048062_raw,468,45,2
LTU01A_raw,518,14,0
LTU01B_raw,447,14,3
LTU02A_raw,451,14,0
LTU02B_raw,427,14,0
LTU03A_raw,427,14,4
LTU03B_raw,434,14,6
LTU04A_raw,452,14,1
LTU04B_raw,420,14,3
LTU05A_raw,442,14,3
LTU05B_raw,535,14,3
LTU06A_raw,423,14,0
LTU06B_raw,398,14,1
LTU07A_raw,468,14,1
LTU07B_raw,488,14,0
LTU08A_raw,472,14,4
LTU08B_raw,472,14,1
LTU09A_raw,486,14,0
LTU09B_raw,465,14,0
LTU10A_raw,500,14,1
LTU10B_raw,500,14,0
LTU11A_raw,371,14,4
LTU11B_raw,347,14,6
LTU12A_raw,393,14,5
LTU12B_raw,386,14,3
LTU13B_raw,500,14,3
LTU14A_raw,397,14,2
LTU14B_raw,407,14,1
LTU15A_raw,277,14,6
LTU15B_raw,290,14,12
LTU16A_raw,483,14,3
LTU16B_raw,469,14,2
LTU17A_raw,235,14,10
LTU18A_raw,428,14,2
LTU18B_raw,407,14,3
LTU21A_raw,376,14,3
LTU21B_raw,397,14,7
LTU22A_raw,460,14,0
LTU22B_raw,483,14,0
LTU23B_raw,340,14,7
LTU23A_raw,359,14,5
