age_CE,COT01A_raw,COT02A_raw,COT03A_raw,COT03B_raw,COT05A_raw,COT05B_raw,COT07A_raw,COT09A_raw,COT10A_raw,COT11A_raw,COT12A_raw,COT12B_raw,COT13A_raw,COT14A_raw,COT15A_raw,COT17A_raw,COT19A_raw,COT01A_raw_outlier_flag,COT02A_raw_outlier_flag,COT03A_raw_outlier_flag,COT03B_raw_outlier_flag,COT05A_raw_outlier_flag,COT05B_raw_outlier_flag,COT07A_raw_outlier_flag,COT09A_raw_outlier_flag,COT10A_raw_outlier_flag,COT11A_raw_outlier_flag,COT12A_raw_outlier_flag,COT12B_raw_outlier_flag,COT13A_raw_outlier_flag,COT14A_raw_outlier_flag,COT15A_raw_outlier_flag,COT17A_raw_outlier_flag,COT19A_raw_outlier_flag
1667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA
1674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,NA,0.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832,NA,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.856,NA,0.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643,NA,0.742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.614,NA,0.826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674,NA,0.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.773,NA,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943,NA,0.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.111,NA,0.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781,NA,0.628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.833,NA,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.012,NA,0.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805,NA,0.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,NA,0.431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.367,NA,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.593,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.015,NA,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815,NA,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.154,NA,0.987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568,NA,0.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,NA,1.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.298,NA,1.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA
1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.493,NA,1.222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA
1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.625,NA,0.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1700,NA,NA,NA,NA,0.911,NA,NA,NA,NA,NA,NA,NA,1.767,NA,1.445,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1701,NA,NA,NA,NA,0.649,NA,NA,NA,NA,NA,NA,NA,1.472,NA,0.653,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1702,NA,NA,NA,NA,1.094,NA,NA,NA,NA,NA,NA,NA,1.66,NA,1.173,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1703,NA,NA,NA,NA,1.153,NA,NA,NA,NA,NA,NA,NA,1.075,NA,1.036,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1704,NA,NA,NA,NA,0.948,NA,NA,NA,NA,NA,NA,NA,1.677,NA,1.259,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1705,NA,NA,NA,NA,0.531,NA,NA,NA,NA,NA,NA,NA,0.851,NA,0.812,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1706,NA,NA,NA,NA,0.835,NA,NA,NA,NA,NA,NA,NA,1.742,NA,0.895,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1707,NA,NA,NA,NA,0.678,NA,NA,NA,NA,NA,NA,NA,2.299,NA,1.022,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,NA
1708,NA,NA,NA,NA,0.632,NA,NA,NA,NA,NA,NA,NA,1.832,NA,1.028,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1709,NA,NA,NA,NA,0.564,NA,NA,NA,NA,NA,NA,NA,1.226,NA,1.08,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1710,NA,NA,NA,NA,0.585,NA,NA,NA,NA,NA,NA,NA,0.93,NA,1.069,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1711,NA,NA,NA,NA,0.699,NA,NA,NA,NA,NA,NA,NA,1.017,NA,1.382,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1712,NA,NA,NA,NA,0.364,0.901,NA,NA,NA,NA,NA,NA,1.105,NA,0.896,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1713,NA,NA,NA,NA,0.619,1.083,NA,NA,NA,NA,NA,NA,0.916,NA,1.056,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1714,NA,NA,NA,NA,0.416,1.172,NA,NA,NA,NA,NA,NA,1.082,NA,1.047,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1715,NA,NA,NA,NA,0.456,0.671,NA,NA,NA,NA,NA,NA,1.006,NA,1.097,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1716,NA,NA,NA,NA,0.456,0.776,NA,NA,NA,NA,NA,NA,1.078,NA,1.602,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1717,NA,NA,NA,NA,0.397,0.81,NA,NA,NA,NA,NA,NA,0.761,NA,0.951,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1718,NA,NA,NA,NA,0.378,0.879,NA,NA,NA,NA,NA,NA,0.847,NA,0.965,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1719,NA,NA,NA,NA,0.317,0.91,NA,NA,NA,NA,NA,NA,1.141,NA,1.177,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1720,NA,NA,NA,NA,0.409,1.15,NA,NA,NA,NA,NA,NA,0.912,NA,1.152,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1721,NA,NA,NA,NA,0.42,1.048,NA,NA,NA,NA,NA,NA,0.808,NA,0.949,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1722,NA,NA,NA,NA,0.59,1.309,NA,NA,NA,NA,NA,NA,0.944,NA,1.189,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1723,NA,NA,NA,NA,0.503,1.059,NA,NA,NA,NA,NA,NA,0.765,NA,0.907,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1724,NA,NA,NA,NA,0.543,1.218,NA,NA,NA,NA,NA,NA,0.781,NA,0.942,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1725,NA,NA,NA,NA,0.515,1.248,NA,NA,NA,NA,NA,NA,0.811,NA,1.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1726,NA,NA,NA,NA,0.406,0.814,NA,NA,NA,NA,NA,NA,0.68,NA,0.826,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1727,NA,NA,NA,NA,0.209,0.826,NA,NA,NA,NA,NA,NA,0.819,NA,1.145,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1728,NA,NA,NA,NA,0.315,0.81,NA,NA,NA,NA,NA,NA,0.741,NA,0.683,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1729,NA,NA,NA,NA,0.301,0.75,NA,NA,NA,NA,NA,NA,0.364,NA,0.556,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1730,NA,NA,NA,NA,0.198,0.64,NA,NA,NA,NA,NA,NA,0.265,NA,0.333,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1731,NA,NA,NA,NA,0.26,0.652,NA,NA,NA,NA,NA,NA,0.444,NA,0.501,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1732,NA,NA,NA,NA,0.287,0.76,NA,NA,NA,NA,NA,NA,0.409,NA,0.492,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1733,NA,NA,NA,NA,0.239,0.747,NA,NA,NA,NA,NA,NA,0.328,NA,0.475,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1734,NA,NA,NA,NA,0.489,1.413,NA,NA,NA,NA,NA,NA,0.719,NA,1.087,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1735,NA,NA,NA,NA,0.377,1.126,NA,NA,NA,NA,NA,NA,0.537,NA,0.579,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1736,NA,NA,NA,NA,0.223,0.903,NA,NA,NA,NA,NA,NA,0.532,NA,0.722,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1737,NA,NA,NA,NA,0.387,1.124,NA,NA,NA,NA,NA,NA,0.642,NA,0.914,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1738,NA,NA,NA,NA,0.548,1.446,NA,NA,NA,NA,NA,NA,0.808,NA,1.18,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1739,NA,NA,NA,NA,0.697,1.461,NA,NA,NA,NA,NA,NA,0.887,NA,1.701,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1740,NA,NA,NA,NA,0.561,1.027,NA,NA,NA,NA,NA,NA,1.247,NA,1.605,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1741,NA,NA,NA,NA,0.395,0.848,NA,NA,NA,NA,NA,NA,0.809,NA,0.679,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1742,NA,NA,NA,NA,0.502,1.082,NA,NA,NA,NA,NA,NA,0.773,NA,0.957,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1743,NA,NA,NA,NA,0.458,0.739,NA,NA,NA,NA,NA,NA,0.587,NA,0.826,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1744,NA,NA,NA,NA,0.534,0.805,NA,NA,NA,NA,NA,NA,0.599,NA,0.854,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1745,NA,NA,NA,NA,0.369,0.706,NA,NA,NA,NA,NA,NA,0.513,NA,0.806,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1746,NA,NA,NA,NA,0.667,1.132,NA,NA,NA,NA,NA,NA,0.872,NA,1.311,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1747,NA,NA,NA,NA,0.76,1.496,NA,NA,NA,NA,NA,NA,0.435,NA,1.174,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1748,NA,NA,NA,NA,0.704,1.397,NA,NA,NA,NA,NA,NA,0.492,NA,1.204,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1749,NA,NA,NA,NA,0.654,1.369,NA,NA,NA,NA,NA,NA,0.591,NA,0.986,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA
1750,NA,NA,NA,NA,1.376,2.86,NA,NA,NA,NA,1.05,NA,0.771,NA,1.344,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1751,NA,NA,NA,NA,0.909,1.159,NA,NA,NA,NA,1.534,NA,0.597,NA,1.013,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1752,NA,NA,NA,NA,0.616,1.145,NA,NA,NA,NA,1.769,NA,0.783,NA,1.025,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1753,NA,NA,NA,NA,0.664,0.924,NA,NA,NA,NA,1.961,NA,0.518,NA,1.029,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,NA
1754,NA,NA,NA,NA,0.541,0.682,NA,NA,NA,NA,1.279,NA,0.409,NA,0.696,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1755,NA,NA,NA,NA,0.464,0.604,NA,NA,NA,NA,1.634,NA,0.324,NA,0.662,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1756,NA,NA,NA,NA,0.449,0.556,NA,NA,NA,NA,1.451,NA,0.347,NA,0.606,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1757,NA,NA,NA,NA,0.479,0.671,NA,NA,NA,NA,1.409,NA,0.408,NA,0.605,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1758,NA,NA,NA,NA,0.996,1.154,NA,NA,NA,NA,1.73,NA,0.485,NA,0.703,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1759,NA,NA,NA,NA,0.694,0.927,NA,NA,NA,NA,1.906,NA,0.836,NA,0.859,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,NA
1760,NA,NA,NA,NA,0.687,0.859,NA,NA,NA,NA,1.361,NA,0.672,NA,0.797,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1761,NA,NA,NA,NA,0.521,0.689,NA,NA,NA,NA,1.97,NA,0.685,NA,0.823,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,NA,NA
1762,NA,NA,NA,NA,0.611,0.499,NA,NA,NA,NA,1.746,NA,0.453,NA,0.609,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1763,NA,NA,NA,NA,0.538,0.687,NA,NA,NA,NA,1.25,NA,0.434,NA,0.61,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
1764,NA,NA,NA,NA,0.562,0.532,NA,NA,NA,NA,1.611,NA,0.391,NA,0.564,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA
