tree,n_missing_total,n_missing_1980_on,n_outliers_total
SPPC604A_raw,294,34,0
SPPC604B_raw,303,34,0
SPPC607A_raw,154,34,3
SPPC608A_raw,85,34,1
SPPC608B_raw,130,34,2
SPPC611A_raw,347,34,0
SPPC611B_raw,342,34,0
SPPC614A_raw,121,34,0
SPPC614B_raw,124,34,2
SPPC616A_raw,384,45,0
SPPC616B_raw,336,34,0
SPPC616C_raw,381,34,0
SPPC617A_raw,101,34,0
SPPC617B_raw,247,34,3
SPPC621A_raw,202,34,1
SPPC621B_raw,246,34,0
SPPC624A_raw,55,34,4
SPPC624B_raw,46,34,6
SPPC631A_raw,144,34,1
SPPC631B_raw,124,34,2
SPPC642C_raw,323,45,0
SPPC642B_raw,114,34,4
SPPC642A_raw,241,34,3
SPPC643A_raw,255,34,1
SPPC643B_raw,285,34,0
SPPC645A_raw,224,34,6
SPPC645B_raw,209,34,2
SPPC646A_raw,225,34,1
SPPC646B_raw,226,34,0
SPPC647A_raw,221,34,0
SPPC647B_raw,227,34,1
SPPC649A_raw,46,34,3
SPPC649B_raw,34,34,6
SPPC651A_raw,367,34,0
SPPC651B_raw,331,34,1
SPPC654A_raw,324,34,0
SPPC654B_raw,313,34,0
SPPC655A_raw,358,34,0
SPPC655B_raw,367,34,0
SPPC662A_raw,266,34,1
SPPC662B_raw,219,34,1
