tree,n_missing_total,n_missing_1980_on,n_outliers_total
LMG01A1_raw,1310,45,1
LMG01A2_raw,1504,32,0
LMG01B_raw,1511,32,3
LMG02A_raw,1503,32,3
LMG02B1_raw,1484,45,0
LMG02B2_raw,1421,32,2
LMG03A_raw,1182,32,6
LMG03B_raw,1313,45,5
LMG04A_raw,1411,32,5
LMG04B_raw,1492,32,7
LMG05A_raw,1383,32,7
LMG06B_raw,1435,32,8
LMG06C_raw,1401,32,5
LMG07A_raw,1371,32,3
LMG07B_raw,1428,32,5
LMG08B_raw,1367,45,1
LMG09A_raw,1385,32,4
LMG09B_raw,1251,32,5
LMG10A_raw,1322,32,6
LMG10B_raw,1182,32,11
LMG11A_raw,1256,32,1
LMG12A_raw,1535,32,1
LMG12C_raw,1416,32,2
LMG13A_raw,1365,32,4
LMG14A_raw,1412,32,3
LMG14B_raw,1222,32,0
LMG15A_raw,1037,45,3
LMG16A_raw,1487,32,0
LMG16B_raw,1366,32,3
LMG17A_raw,1304,32,2
LMG17B_raw,1207,32,4
LMG18A_raw,1170,32,1
LMG18B_raw,1305,32,1
LMG19A_raw,1508,32,0
LMG19B_raw,1593,38,1
LMG20A_raw,1259,32,5
LMG20B_raw,1330,32,1
LMG21A_raw,1216,45,2
LMG22A_raw,1608,32,0
LMG22B_raw,1532,32,0
LMG23A_raw,1510,32,5
LMG23B_raw,1457,32,1
LMG24A_raw,1210,32,4
LMG24B_raw,1310,45,0
LMG25A_raw,1410,32,0
LMG25B_raw,1460,32,0
LMG25C_raw,1460,45,4
LMG26A1_raw,1330,45,6
LMG26A2_raw,1553,32,1
LMG26B_raw,1324,32,1
LMG27A_raw,1371,32,4
LMG27B_raw,1284,32,1
LMG28A_raw,1393,32,3
LMG28B_raw,1293,32,8
LMG29A_raw,1014,32,8
LMG29B_raw,1232,32,6
LMG29C_raw,1444,32,6
LMG30A_raw,926,45,5
LMG31A_raw,764,45,6
LMG32A_raw,1327,32,5
