tree,n_missing_total,n_missing_1980_on,n_outliers_total
CBO01A_raw,52,34,0
CBO01B_raw,46,34,0
CBO02A_raw,34,34,0
CBO02B_raw,34,34,0
CBO03A_raw,34,34,1
CBO03B_raw,34,34,1
CBO04A_raw,34,34,2
CBO04B_raw,34,34,2
CBO05A_raw,46,34,3
CBO05B_raw,34,34,1
CBO06A_raw,34,34,1
CBO06B_raw,34,34,0
CBO07A_raw,47,34,0
CBO07B_raw,52,34,0
CBO08A_raw,43,34,0
CBO08B_raw,40,34,0
CBO09A_raw,49,34,0
CBO09B_raw,37,34,0
CBO10A_raw,62,34,0
CBO10B_raw,46,34,0
CBO11A_raw,44,34,0
CBO11B_raw,48,34,0
CBO12B_raw,49,34,0
CBO13A_raw,34,34,1
CBO13B_raw,34,34,0
CBO14A_raw,52,34,1
CBO14B_raw,45,34,1
CBO15A_raw,47,34,2
CBO15B_raw,64,34,0
