tree,n_missing_total,n_missing_1980_on,n_outliers_total
EEL01A_raw,226,28,2
EEL01B_raw,188,28,1
EEL02A_raw,356,45,2
EEL02B_raw,375,45,0
EEL05A_raw,337,28,2
EEL05B_raw,311,28,1
EEL06A_raw,363,28,0
EEL07B_raw,197,28,0
EEL08A_raw,390,28,1
EEL09A_raw,381,28,0
EEL09B_raw,388,28,1
EEL10A_raw,293,28,1
EEL10B_raw,339,28,0
EEL11A_raw,282,28,2
EEL11B_raw,256,28,1
EEL12A_raw,202,28,2
EEL12B_raw,204,28,3
EEL12C_raw,244,28,2
EEL13A_raw,351,28,1
EEL13B_raw,360,28,1
EEL14A_raw,374,28,1
EEL15A_raw,393,28,1
EEL15B_raw,351,28,2
EEL16A_raw,298,28,1
EEL16B_raw,253,28,6
EEL17A_raw,276,28,3
EEL17B_raw,277,28,4
EEL18A_raw,169,28,5
EEL18B_raw,213,28,4
EEL19A_raw,277,28,2
EEL19B_raw,306,28,0
EEL20A_raw,50,45,9
EEL20B_raw,42,28,7
EEL20C_raw,59,45,6
EEL21A_raw,359,28,0
EEL21B_raw,385,28,1
EEL22A_raw,205,35,4
EEL22B_raw,223,28,3
EEL23A_raw,209,28,2
EEL23B_raw,194,28,5
EEL24A_raw,173,28,5
