tree,n_missing_total,n_missing_1980_on,n_outliers_total
ANT01A_raw,445,44,0
ANT01B_raw,397,44,0
ANT04A_raw,331,45,0
ANT04B_raw,310,44,2
ANT04C_raw,356,45,2
ANT08A_raw,194,44,0
ANT08B_raw,196,44,0
ANT08X_raw,449,45,0
ANT09A_raw,202,44,2
ANT09B_raw,202,44,3
ANT18A_raw,69,44,12
ANT18B_raw,86,44,8
ANT18C_raw,147,44,1
ANT18D_raw,53,44,10
ANT18E_raw,63,44,7
ANT21A_raw,301,44,0
ANT21B_raw,356,44,0
ANT22A_raw,231,44,5
ANT22B_raw,172,44,7
ANT22C_raw,135,44,6
ANT25A_raw,255,45,1
ANT25B_raw,243,45,0
ANT27A_raw,105,44,14
ANT27B_raw,92,44,14
ANT29A_raw,252,44,1
ANT29B_raw,260,44,6
ANT30A_raw,245,44,4
ANT30B_raw,419,44,1
ANT30C_raw,243,44,7
ANT37A_raw,240,45,1
ANT37B_raw,234,44,1
ANT40A_raw,393,44,4
ANT40B_raw,396,44,2
ANT41A_raw,147,44,15
ANT41B_raw,172,44,7
ANT43A_raw,108,44,2
ANT43B_raw,89,44,2
