tree,n_missing_total,n_missing_1980_on,n_outliers_total
246011_raw,57,45,6
246012_raw,94,45,6
246021_raw,57,45,3
246022_raw,85,45,3
246031_raw,59,45,5
246032_raw,85,45,4
246041_raw,63,45,4
246042_raw,82,45,2
246051_raw,64,45,10
246052_raw,107,45,6
246061_raw,72,45,3
246062_raw,132,45,2
246071_raw,125,45,7
246072_raw,152,45,4
246081_raw,139,45,4
246082_raw,140,45,3
246091_raw,177,45,2
246092_raw,284,45,4
246101_raw,187,45,5
246102_raw,335,45,1
246111_raw,201,45,2
246112_raw,222,45,0
246121_raw,270,45,1
246122_raw,426,45,0
246131_raw,284,45,3
246132_raw,285,45,5
246141_raw,305,45,3
246142_raw,397,45,2
246151_raw,318,45,5
246152_raw,318,45,4
246161_raw,326,45,3
246162_raw,361,45,2
246171_raw,350,45,0
246172_raw,351,45,2
246181_raw,351,45,7
246182_raw,351,45,0
246191_raw,351,45,3
246192_raw,430,45,4
246201_raw,357,45,0
246202_raw,429,45,0
246211_raw,359,45,1
246212_raw,387,45,3
246221_raw,360,45,3
246222_raw,361,45,3
246231_raw,372,45,4
246251_raw,395,45,5
246252_raw,508,45,0
246261_raw,411,45,5
246271_raw,478,45,1
246272_raw,477,45,0
246281_raw,510,45,0
246282_raw,510,45,0
