tree,n_missing_total,n_missing_1980_on,n_outliers_total
MCN01B_raw,262,25,2
MCN03B_raw,92,28,1
MCN04A_raw,99,25,6
MCN04B_raw,38,25,4
MCN04C_raw,39,25,4
MCN05A_raw,220,25,1
MCN05B_raw,220,25,4
MCN06A_raw,72,25,8
MCN06B_raw,74,25,8
MCN07A_raw,82,25,2
MCN07B_raw,66,25,5
MCN07C_raw,101,25,1
MCN09A_raw,198,25,1
MCN09B_raw,158,25,3
MCN10A_raw,132,25,3
MCN10B_raw,99,25,4
MCN11A_raw,100,25,3
MCN11B_raw,126,25,0
MCN11C_raw,136,25,1
MCN12A_raw,84,25,2
MCN12B_raw,81,25,1
MCN15A_raw,114,25,8
MCN16A_raw,220,25,0
MCN16B_raw,242,25,1
MCN16C_raw,250,25,0
MCN18A_raw,184,25,1
MCN19A_raw,106,25,5
MCN19B_raw,133,25,3
MCN20A_raw,128,25,3
MCN20B_raw,127,25,1
MCN21A_raw,120,25,6
MCN21B_raw,136,25,3
MCN22A_raw,178,25,4
MCN22B_raw,189,25,0
MCN23A_raw,80,25,0
MCN23B_raw,136,25,1
MCN24A_raw,106,25,1
MCN24B_raw,79,25,7
MCN26A_raw,93,25,4
MCN26B_raw,145,25,4
MCN27A_raw,256,45,1
MCN27B_raw,195,25,1
MCN28A_raw,115,25,2
MCN28B_raw,25,25,13
