tree,n_missing_total,n_missing_1980_on,n_outliers_total
H0601A_raw,85,45,3
H0601B_raw,245,19,1
H0602A_raw,282,20,1
H0602A2_raw,368,45,0
H0602C_raw,126,22,2
H0603A_raw,278,21,1
H0603B_raw,223,20,4
H0603C_raw,239,20,2
H0604B_raw,301,19,0
H0605B_raw,207,19,4
H0606B_raw,205,28,2
H0607A_raw,163,19,2
H0608A1_raw,396,45,0
H0608A2_raw,365,21,0
H0608B_raw,177,19,1
H0609A_raw,201,19,2
H0609B_raw,143,35,6
H0610A_raw,237,19,2
H0610B_raw,255,19,2
H0611A_raw,313,19,1
H0611B_raw,312,19,1
H0615B_raw,300,19,1
H0617A_raw,240,19,4
H0617B_raw,202,19,2
H0617B2_raw,449,45,0
H0630A_raw,191,45,4
H0630B_raw,44,44,6
