tree,n_missing_total,n_missing_1980_on,n_outliers_total
BBG01A_raw,666,33,6
BBG01B2_raw,931,45,2
BBG01B3_raw,1046,33,0
BBG02A1_raw,629,45,6
BBG02A2_raw,977,33,1
BBG02B1_raw,874,45,1
BBG02B2_raw,886,33,1
BBG03A_raw,586,33,16
BBG03B1_raw,733,33,5
BBG04A_raw,829,45,1
BBG04B_raw,669,33,3
BBG05A1_raw,937,45,2
BBG05A2_raw,883,33,4
BBG05B_raw,774,33,5
BBG06A1_raw,947,45,0
BBG06A2_raw,885,33,1
BBG06B_raw,917,33,6
BBG07B1_raw,960,45,3
BBG07B2_raw,886,33,0
BBG08A_raw,926,33,0
BBG08B_raw,727,33,1
BBG09A1_raw,664,45,1
BBG09A2_raw,895,42,2
BBG09B1_raw,824,45,2
BBG09B2_raw,718,45,4
BBG09B3_raw,872,45,2
BBG09B4_raw,965,42,1
BBG10B1_raw,971,45,2
BBG10B2_raw,886,33,1
BBG10C_raw,810,33,3
BBG11A1_raw,979,45,0
BBG11A2_raw,1006,45,0
BBG11A3_raw,962,33,0
BBG11B_raw,851,33,0
BBG12A_raw,838,33,2
BBG12B_raw,655,33,4
BBG13A_raw,760,33,3
BBG13B_raw,715,33,2
BBG14A_raw,723,33,1
BBG14B1_raw,899,45,2
BBG14B2_raw,920,33,5
BBG16A1_raw,910,45,1
BBG16A2_raw,886,33,0
BBG16B_raw,737,33,0
BBG17A1_raw,927,45,0
BBG17A2_raw,898,33,0
BBG17B_raw,791,33,2
BBG18A_raw,825,33,6
BBG18B_raw,745,33,7
BBG19A_raw,228,45,4
BBG19B_raw,390,45,5
BBG20A_raw,968,33,3
BBG20B_raw,976,33,1
BBG20C_raw,835,33,5
