age_CE,PAN01A_raw,PAN01B_raw,PAN02A_raw,PAN02B_raw,PAN03A_raw,PAN03B_raw,PAN04A_raw,PAN04B_raw,PAN05A_raw,PAN05B_raw,PAN06A_raw,PAN06B_raw,PAN07A_raw,PAN07B_raw,PAN08A_raw,PAN08B_raw,PAN09A_raw,PAN10A_raw,PAN10B_raw,PAN11A_raw,PAN11B_raw,PAN12A_raw,PAN12B_raw,PAN13A_raw,PAN13B_raw,PAN14A_raw,PAN14B_raw,PAN15A_raw,PAN15B_raw,PAN15C_raw,PAN16A_raw,PAN16B_raw,PAN17A_raw,PAN17B_raw,PAN18A_raw,PAN18B_raw,PAN21A_raw,PAN21B_raw,PAN22A_raw,PAN22B_raw,PAN23A_raw,PAN23B_raw,PAN24A_raw,PAN24B_raw,PAN25A_raw,PAN25B_raw,PAN26A_raw,PAN26B_raw,PAN01A_raw_outlier_flag,PAN01B_raw_outlier_flag,PAN02A_raw_outlier_flag,PAN02B_raw_outlier_flag,PAN03A_raw_outlier_flag,PAN03B_raw_outlier_flag,PAN04A_raw_outlier_flag,PAN04B_raw_outlier_flag,PAN05A_raw_outlier_flag,PAN05B_raw_outlier_flag,PAN06A_raw_outlier_flag,PAN06B_raw_outlier_flag,PAN07A_raw_outlier_flag,PAN07B_raw_outlier_flag,PAN08A_raw_outlier_flag,PAN08B_raw_outlier_flag,PAN09A_raw_outlier_flag,PAN10A_raw_outlier_flag,PAN10B_raw_outlier_flag,PAN11A_raw_outlier_flag,PAN11B_raw_outlier_flag,PAN12A_raw_outlier_flag,PAN12B_raw_outlier_flag,PAN13A_raw_outlier_flag,PAN13B_raw_outlier_flag,PAN14A_raw_outlier_flag,PAN14B_raw_outlier_flag,PAN15A_raw_outlier_flag,PAN15B_raw_outlier_flag,PAN15C_raw_outlier_flag,PAN16A_raw_outlier_flag,PAN16B_raw_outlier_flag,PAN17A_raw_outlier_flag,PAN17B_raw_outlier_flag,PAN18A_raw_outlier_flag,PAN18B_raw_outlier_flag,PAN21A_raw_outlier_flag,PAN21B_raw_outlier_flag,PAN22A_raw_outlier_flag,PAN22B_raw_outlier_flag,PAN23A_raw_outlier_flag,PAN23B_raw_outlier_flag,PAN24A_raw_outlier_flag,PAN24B_raw_outlier_flag,PAN25A_raw_outlier_flag,PAN25B_raw_outlier_flag,PAN26A_raw_outlier_flag,PAN26B_raw_outlier_flag
1679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.55,0.52,NA,NA,1.27,1.55,NA,0.33,NA,NA,NA,NA,NA,NA,NA,0.81,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.4,0.71,NA,NA,1.7,1.5,1.01,0.2,NA,NA,NA,NA,NA,NA,NA,1.25,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.89,0.66,NA,NA,1.3,1.43,1.82,0.61,NA,NA,NA,NA,NA,NA,NA,1.41,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54,0.74,0.45,NA,NA,1.03,1.13,1.39,0.39,NA,NA,NA,NA,NA,NA,NA,1.28,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.52,0.71,NA,NA,1.19,1.48,1.3,0.48,NA,NA,NA,NA,NA,NA,NA,1.3,1.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.65,0.29,NA,NA,0.55,0.65,0.69,0.09,NA,NA,NA,NA,NA,NA,NA,0.33,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.42,0.39,NA,NA,0.86,0.81,1.35,0.39,NA,NA,NA,NA,NA,NA,NA,0.68,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.32,0.24,NA,NA,0.47,0.34,0.71,0.08,NA,NA,NA,NA,NA,NA,NA,0.24,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.65,0.51,NA,NA,1.06,0.67,1.34,0.35,NA,NA,NA,NA,NA,NA,NA,0.82,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.48,0.38,NA,NA,0.96,0.69,2.33,0.61,NA,NA,NA,NA,NA,NA,NA,0.79,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.45,0.26,NA,NA,0.92,0.55,1.66,0.51,NA,NA,NA,NA,NA,NA,NA,0.99,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58,0.52,0.29,NA,NA,0.89,0.59,1.02,0.45,NA,NA,NA,NA,NA,NA,NA,0.85,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.61,0.49,NA,NA,0.81,0.46,1.46,0.88,NA,NA,NA,NA,NA,NA,NA,1.1,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.52,0.44,NA,NA,0.62,0.48,1.36,0.79,NA,NA,NA,NA,NA,NA,NA,1.16,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,0.58,0.39,NA,NA,0.76,0.5,0.8,0.66,NA,NA,NA,NA,NA,0.94,0.91,1.12,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,0.66,0.32,NA,NA,0.68,0.59,1.01,0.55,NA,NA,NA,NA,NA,1.18,0.84,1.13,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.64,0.42,NA,NA,0.72,0.73,1.01,0.82,NA,NA,NA,NA,NA,0.9,0.62,1.36,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.73,0.38,NA,NA,0.71,0.85,1.49,1.19,NA,NA,NA,NA,NA,0.75,0.32,1.22,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.51,0.43,NA,NA,0.6,0.94,1.41,0.73,NA,NA,NA,NA,NA,1.07,0.36,1.11,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.24,0.27,NA,NA,0.27,0.4,0.85,0.44,NA,NA,NA,0.26,0.25,0.5,0.13,0.41,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.72,0.51,NA,NA,0.71,0.85,1.38,0.99,NA,NA,NA,0.47,0.47,1.01,0.5,1.35,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.67,0.59,0.47,NA,NA,0.67,0.6,1.36,1.33,NA,NA,NA,0.83,0.9,1.26,0.79,1.13,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.67,0.68,NA,NA,0.88,0.69,1.72,1.35,NA,NA,NA,0.85,0.86,1.41,0.8,1.13,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.37,0.56,NA,NA,0.66,0.5,1.11,0.98,NA,NA,NA,0.49,0.58,1.25,0.55,1.03,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0,0.27,NA,NA,0.18,0.15,0.56,0.49,NA,NA,NA,0.29,0.47,0.8,0.48,0.58,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.34,0.47,NA,NA,0.46,0.42,0.77,0.89,NA,NA,NA,0.4,0.63,0.83,0.65,0.66,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.67,0.62,NA,NA,0.7,0.57,1.62,1.46,NA,NA,NA,0.61,0.89,1.97,1.59,1.22,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.32,0.51,NA,NA,0.62,0.35,1.1,0.89,NA,NA,NA,0.65,0.68,1.57,0.85,0.79,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.16,0.09,0.09,0.11,NA,NA,NA,0.07,0.07,0.18,0.13,0.09,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,0.08,NA,NA,0.27,0.17,0.3,0.25,NA,NA,NA,0.31,0.27,0.69,0.55,0.34,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.05,0.11,NA,NA,0.22,0.28,0.36,0.36,NA,NA,NA,0.49,0.55,0.89,0.67,0.38,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.43,0.29,NA,NA,0.43,0.43,0.82,0.95,NA,NA,NA,0.89,0.86,1.25,1.16,0.79,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.53,0.38,NA,NA,0.4,0.4,0.82,1.08,NA,NA,NA,0.79,1.06,1.67,1.14,0.9,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,2.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE
1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.7,0.54,NA,NA,0.43,0.44,0.92,0.83,0.94,0.97,NA,0.92,1.21,1.76,1.18,1.18,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.37,0.29,NA,NA,0.17,0.33,0.84,0.52,0.79,0.77,NA,0.79,1.14,1.69,1.34,0.86,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.39,0.42,NA,NA,0.27,0.42,1.09,0.86,0.54,0.54,NA,0.73,1.26,1.82,1.52,1.37,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.36,0.57,NA,NA,0.54,0.62,0.99,0.58,0.61,0.64,NA,0.71,1.31,1.92,1.52,1.19,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.24,0.45,NA,NA,0.48,0.42,0.61,0.43,0.49,0.81,NA,0.69,1.5,1.1,1.6,0.95,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
