tree,n_missing_total,n_missing_1980_on,n_outliers_total
RIN01A_raw,300,27,2
RIN01B_raw,318,27,0
RIN02A_raw,300,27,0
RIN02B_raw,305,27,0
RIN03A_raw,293,27,0
RIN03B_raw,299,27,0
RIN04A_raw,278,27,2
RIN04B_raw,268,27,2
RIN05A_raw,253,27,1
RIN05B_raw,279,27,1
RIN06A_raw,320,27,0
RIN06B_raw,317,27,0
RIN07B_raw,331,27,0
RIN08A_raw,231,27,3
RIN08B_raw,241,27,2
RIN09A_raw,293,27,2
RIN09B_raw,304,27,0
RIN10A_raw,295,27,0
RIN10B_raw,289,27,0
RIN11A_raw,295,27,0
RIN11B_raw,297,27,1
RIN12A_raw,302,27,2
RIN12B_raw,297,27,1
RIN13A_raw,294,27,1
RIN13B_raw,298,27,0
RIN14A_raw,312,27,2
RIN14B_raw,335,27,2
RIN15A_raw,297,27,2
RIN15B_raw,303,27,1
RIN16A_raw,244,27,5
RIN17A_raw,304,27,2
RIN17B_raw,299,27,1
RPK01A_raw,38,38,4
RPK01B_raw,142,39,4
RPK02A_raw,204,38,0
RPK02B_raw,212,38,0
RPK03A_raw,271,38,1
RPK05A_raw,39,38,15
RPK05B_raw,158,38,3
RPK07A_raw,129,37,7
RPK07B_raw,164,37,3
RPK07C_raw,136,37,6
RPK08A_raw,44,37,9
RPK08B_raw,75,37,11
RPK09A_raw,229,38,5
RPK11A_raw,323,45,0
RPK11B_raw,256,37,0
RPK12A_raw,126,37,4
RPK14A_raw,78,37,8
RPK14B_raw,65,37,8
RPK15A_raw,48,37,10
RPK15B_raw,59,37,8
RPK16B_raw,198,45,1
RPK16C_raw,146,37,4
RPK18A_raw,166,37,2
RPK18B_raw,181,37,5
RPK19B_raw,124,37,4
RPM01A_raw,261,16,0
RPM01B_raw,275,16,0
RPM02A_raw,239,16,2
RPM02B_raw,258,16,0
RPM03A_raw,228,16,2
RPM03B_raw,223,16,2
RPM04A_raw,209,16,4
RPM04B_raw,218,16,4
RPM05A_raw,297,16,2
RPM05B_raw,332,16,2
RPM05C_raw,316,16,2
RPM06A_raw,391,16,1
RPM06B_raw,384,16,0
RPM07A_raw,373,16,1
RPM07B_raw,371,16,2
RPM08A_raw,228,16,2
RPM08B_raw,227,16,5
RPM09A_raw,279,16,5
RPM09B_raw,271,16,1
RPM10A_raw,219,16,0
RPM10B_raw,225,16,0
