age_CE,693011_raw,693012_raw,693021_raw,693022_raw,693031_raw,693032_raw,693041_raw,693042_raw,693051_raw,693052_raw,693061_raw,693062_raw,693071_raw,693072_raw,693081_raw,693082_raw,693091_raw,693092_raw,693101_raw,693102_raw,693111_raw,693112_raw,693121_raw,693122_raw,693131_raw,693011_raw_outlier_flag,693012_raw_outlier_flag,693021_raw_outlier_flag,693022_raw_outlier_flag,693031_raw_outlier_flag,693032_raw_outlier_flag,693041_raw_outlier_flag,693042_raw_outlier_flag,693051_raw_outlier_flag,693052_raw_outlier_flag,693061_raw_outlier_flag,693062_raw_outlier_flag,693071_raw_outlier_flag,693072_raw_outlier_flag,693081_raw_outlier_flag,693082_raw_outlier_flag,693091_raw_outlier_flag,693092_raw_outlier_flag,693101_raw_outlier_flag,693102_raw_outlier_flag,693111_raw_outlier_flag,693112_raw_outlier_flag,693121_raw_outlier_flag,693122_raw_outlier_flag,693131_raw_outlier_flag
1762,NA,NA,NA,0.91,NA,0.69,NA,0.91,NA,NA,0.93,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,0.92,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1763,NA,NA,NA,0.92,NA,0.69,NA,1,NA,NA,0.96,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1764,NA,NA,NA,1.02,NA,0.67,NA,0.94,NA,NA,0.92,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1765,NA,NA,NA,0.96,NA,0.78,NA,1.03,NA,NA,0.96,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1766,NA,NA,NA,0.9,NA,0.75,NA,0.89,NA,NA,0.92,NA,NA,NA,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1767,NA,NA,NA,0.94,NA,0.73,0.9,0.93,NA,NA,0.85,NA,NA,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.94,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1768,NA,NA,NA,0.94,NA,0.84,0.98,0.98,NA,NA,0.9,NA,NA,NA,NA,NA,0.84,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1769,NA,NA,NA,0.93,NA,0.8,0.99,1,NA,NA,0.96,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE
1770,NA,NA,NA,0.82,NA,0.79,1,1,NA,NA,0.96,NA,NA,NA,NA,NA,0.85,0.86,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1771,NA,NA,NA,0.86,NA,0.74,0.98,0.98,NA,NA,1.01,NA,NA,NA,NA,NA,0.9,0.94,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1772,NA,NA,NA,0.94,NA,0.82,0.95,0.95,NA,NA,0.95,0.91,NA,NA,NA,NA,0.84,0.85,NA,NA,NA,NA,NA,NA,1.01,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1773,NA,NA,NA,0.9,NA,0.83,0.88,0.87,NA,NA,0.88,0.9,NA,NA,NA,NA,0.83,0.82,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1774,NA,NA,NA,0.96,NA,0.89,0.97,0.95,NA,NA,0.97,0.98,NA,NA,NA,NA,0.91,0.96,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1775,NA,NA,NA,1.01,NA,0.91,0.98,0.96,NA,NA,0.98,0.97,NA,NA,NA,NA,0.95,0.99,NA,NA,NA,NA,NA,NA,1.09,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1776,NA,NA,NA,1.03,NA,0.9,0.95,0.93,NA,NA,0.96,0.99,NA,NA,NA,NA,0.95,0.96,NA,NA,NA,NA,NA,NA,1.07,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1777,NA,NA,NA,0.91,NA,0.79,0.85,0.8,NA,NA,0.85,0.88,NA,NA,NA,NA,0.82,0.94,NA,NA,NA,NA,NA,NA,0.98,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1778,0.81,NA,NA,0.87,NA,0.79,0.86,0.82,NA,NA,0.81,0.84,NA,NA,NA,NA,0.8,0.81,NA,NA,NA,NA,NA,NA,0.94,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1779,0.89,NA,NA,0.96,NA,0.83,0.91,0.9,NA,NA,0.86,0.88,NA,NA,NA,NA,0.78,0.83,NA,NA,NA,NA,NA,NA,0.99,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1780,0.89,0.89,NA,0.89,NA,0.87,0.87,0.91,NA,NA,0.87,0.88,NA,NA,NA,NA,0.83,0.86,NA,NA,NA,NA,NA,NA,0.96,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE
1781,0.91,0.94,NA,0.95,NA,0.98,0.93,0.97,NA,NA,0.9,0.89,NA,NA,NA,NA,0.87,0.9,0.94,NA,NA,NA,NA,NA,1.02,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1782,0.94,0.96,NA,0.94,NA,0.99,0.95,0.97,NA,NA,0.92,0.9,NA,NA,NA,NA,0.85,0.91,0.96,NA,NA,NA,NA,NA,1.01,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1783,0.96,0.93,NA,0.91,NA,0.97,0.9,0.9,NA,NA,0.91,0.88,NA,NA,NA,NA,0.84,0.92,0.96,NA,NA,NA,NA,NA,1.02,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1784,0.92,0.91,NA,0.91,NA,0.97,0.91,0.9,NA,NA,0.84,0.82,NA,NA,NA,NA,0.83,0.87,0.93,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1785,0.92,0.92,NA,0.85,NA,0.91,0.82,0.85,NA,NA,0.86,0.8,NA,0.89,NA,NA,0.85,0.88,0.93,NA,NA,NA,NA,NA,0.98,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1786,0.88,0.9,NA,0.92,NA,0.87,0.84,0.83,NA,NA,0.86,0.81,NA,0.88,NA,NA,0.85,0.85,0.88,NA,NA,NA,NA,NA,1,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1787,0.87,0.9,NA,0.89,NA,0.9,0.89,0.87,NA,NA,0.77,0.7,NA,0.86,NA,NA,0.81,0.88,0.91,NA,NA,NA,NA,NA,1.01,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1788,0.89,0.92,NA,0.81,NA,0.93,0.92,0.94,NA,NA,0.87,0.78,NA,0.86,NA,NA,0.83,0.86,0.88,NA,NA,NA,NA,NA,1.01,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1789,0.92,0.91,NA,0.83,NA,0.89,0.87,0.86,NA,0.82,0.86,0.7,NA,0.87,NA,NA,0.86,0.88,0.91,NA,NA,NA,NA,NA,0.96,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1790,0.94,0.93,NA,0.87,0.89,0.91,0.9,0.92,0.88,0.89,0.85,0.73,NA,0.9,NA,NA,0.81,0.9,0.87,NA,NA,NA,NA,NA,1.01,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1791,0.99,0.97,NA,1.02,0.93,0.99,0.92,0.95,0.94,0.94,0.93,0.79,NA,0.95,NA,NA,0.96,0.97,1.01,NA,NA,NA,NA,NA,1.04,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1792,0.96,0.93,NA,0.89,0.9,0.99,0.89,0.94,0.93,0.91,0.92,0.8,NA,0.93,NA,NA,0.9,0.91,0.96,NA,NA,NA,NA,NA,1.01,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1793,0.89,0.86,0.83,0.84,0.86,0.84,0.82,0.86,0.76,0.83,0.84,0.81,NA,0.88,NA,NA,0.81,0.83,0.84,NA,NA,NA,NA,NA,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1794,0.89,0.86,0.88,0.94,0.91,0.9,0.87,0.91,0.86,0.83,0.85,0.81,NA,0.9,NA,NA,0.87,0.83,0.85,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1795,0.93,0.9,0.77,0.88,0.85,0.85,0.9,0.93,0.77,0.86,0.87,0.76,NA,0.89,NA,NA,0.86,0.87,0.89,NA,NA,NA,NA,NA,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1796,1.02,1.01,0.91,1.01,1.02,0.98,1.01,1.06,0.95,0.97,0.97,0.89,NA,0.99,NA,NA,0.93,1.01,1.01,NA,NA,NA,NA,NA,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1797,0.8,0.84,0.65,0.89,0.88,0.85,0.83,0.84,0.72,0.82,0.77,0.76,NA,0.83,0.79,NA,0.8,0.84,0.86,0.85,NA,NA,NA,NA,0.96,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1798,0.89,0.95,0.9,1.01,0.95,0.98,0.9,1,0.8,0.93,0.95,0.86,NA,0.95,0.89,NA,0.88,0.93,0.98,0.93,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1799,0.85,0.88,0.85,0.93,0.87,0.88,0.84,0.92,0.69,0.84,0.86,0.8,NA,0.9,0.85,NA,0.85,0.88,0.93,0.89,NA,NA,NA,NA,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1800,0.87,0.92,0.82,0.93,0.82,0.81,0.8,0.9,0.66,0.83,0.86,0.72,NA,0.9,0.79,NA,0.87,0.89,0.85,0.81,NA,NA,NA,NA,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1801,0.73,0.73,0.74,0.78,0.78,0.69,0.71,0.76,0.61,0.71,0.65,0.64,NA,0.74,0.67,NA,0.72,0.71,0.75,0.76,NA,NA,NA,NA,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1802,0.86,0.92,0.86,0.9,0.94,0.92,0.88,0.94,0.85,0.89,0.81,0.78,NA,0.91,0.83,NA,0.85,0.89,0.94,0.95,NA,NA,NA,NA,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1803,0.93,0.97,0.85,0.93,0.93,1.02,0.93,1.03,0.93,0.95,0.85,0.78,NA,0.98,0.95,NA,0.93,0.96,1.06,0.99,NA,NA,NA,NA,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1804,0.89,0.9,0.82,0.87,0.88,0.86,0.81,0.88,0.81,0.84,0.87,0.83,NA,0.91,0.84,NA,0.89,0.86,0.92,0.9,NA,NA,NA,NA,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1805,0.86,0.93,0.86,0.94,0.9,0.88,0.93,0.95,0.85,0.89,0.92,0.91,NA,0.89,0.91,NA,0.93,0.92,0.99,0.96,NA,NA,NA,NA,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1806,0.68,0.7,0.74,0.75,0.74,0.63,0.54,0.71,0.61,0.66,0.66,0.64,NA,0.72,0.65,NA,0.67,0.67,0.73,0.72,NA,NA,NA,NA,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1807,0.88,0.91,0.88,0.96,0.91,0.88,0.84,0.94,0.87,0.89,0.88,0.84,NA,0.93,0.92,NA,0.89,0.91,0.97,0.94,NA,NA,NA,NA,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1808,0.87,0.95,0.84,0.9,0.93,0.92,0.87,0.97,0.87,0.88,0.9,0.87,NA,0.91,0.9,NA,0.89,0.91,0.98,0.98,NA,NA,NA,NA,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1809,0.76,0.81,0.83,0.87,0.74,0.74,0.68,0.72,0.73,0.78,0.74,0.72,NA,0.79,0.79,NA,0.77,0.84,0.82,0.79,NA,NA,NA,NA,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1810,0.74,0.8,0.76,0.78,0.81,0.79,0.68,0.72,0.73,0.74,0.73,0.7,NA,0.75,0.77,NA,0.77,0.76,0.82,0.85,NA,NA,NA,NA,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1811,0.8,0.85,0.76,0.78,0.83,0.79,0.81,0.85,0.73,0.77,0.79,0.77,NA,0.87,0.74,NA,0.78,0.86,0.87,0.89,NA,NA,NA,NA,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1812,0.87,0.94,0.91,0.8,0.92,0.99,0.88,0.93,0.92,0.91,0.92,0.9,NA,0.96,0.93,NA,0.93,0.96,0.98,0.98,NA,NA,NA,NA,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1813,0.71,0.84,0.7,0.74,0.86,0.89,0.85,0.86,0.83,0.82,0.72,0.76,NA,0.83,0.85,NA,0.76,0.84,0.84,0.88,NA,NA,NA,NA,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1814,0.78,0.81,0.79,0.82,0.8,0.76,0.76,0.77,0.77,0.71,0.77,0.77,NA,0.84,0.73,NA,0.82,0.85,0.8,0.78,NA,NA,NA,NA,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1815,0.84,0.89,0.83,0.8,0.86,0.89,0.86,0.9,0.86,0.86,0.85,0.82,NA,0.91,0.83,NA,0.87,0.88,0.88,0.86,NA,NA,NA,NA,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1816,0.84,0.86,0.84,0.81,0.88,0.9,0.83,0.86,0.85,0.86,0.81,0.83,NA,0.93,0.86,NA,0.86,0.89,0.88,0.89,NA,NA,NA,NA,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1817,0.89,0.86,0.84,0.76,0.92,0.93,0.93,0.93,0.9,0.93,0.83,0.84,0.92,0.94,0.92,NA,0.88,0.9,0.93,0.97,NA,NA,NA,NA,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
