"","R61","R62","R63","R64","R65","R66","R67","R68","R69","R70","R71","R72","R73","R74","R75","R76","R77","R78","R79"
"2005",1.06989050142638,0.925419190078884,0.942848050037073,0.959988516449312,0.757059820367857,0.988511859174968,0.910856981461477,0.900289087497623,1.00441561232264,0.771117962639279,1.15683448416694,0.693791162408499,1.09338177009663,0.73838237604953,0.767148699292172,0.922745811264893,0.946879547862097,0.653548895675815,0.903906182683536
"2004",0.909245267763349,1.1203079590997,0.895205969634945,1.06624160993718,0.921589997080548,1.01094093627873,0.958706919946791,0.808006226084931,0.867128924431269,1.00542525848187,1.00599558933758,1.10989414882009,1.01552063415224,1.19621125091987,0.739713931923012,0.855590573667626,0.812274932844437,1.37604908735577,0.777133247232805
"2003",1.1191497676648,1.31020047535409,0.858626075170503,1.02864608512608,0.987970772012901,1.11482665025626,1.02578866918583,1.1047000655668,0.970536710979333,1.14760979000845,0.80636552710478,1.29601171531845,0.989236719873041,1.14656714971193,1.27632076862958,1.08066124322688,1.04767997732252,1.46809506851372,0.982588354045304
"2002",0.868588420513267,1.0969284357169,0.921377343379317,0.962662375261306,0.974847319708761,1.08747590710529,0.8698972944264,1.02304765115676,1.03800739283231,0.705936760811399,0.93409737400132,1.03452081087393,1.04411973371765,1.08918317675687,0.829713849576036,0.833627569420379,0.929926379050302,1.04926695321537,0.78123112820006
"2001",1.41984628267457,1.21760556833233,1.30432067139178,1.16941808125611,0.799654169920755,1.47568402557533,1.42752271551105,1.08799235470578,1.40929144545521,1.09692816048658,1.26663848351937,1.1960660730012,1.26333094117461,1.21592240435338,1.36509193541064,1.24523120797528,1.12670968189008,1.80448476132349,1.4226917456546
"2000",1.06825160531573,1.10841688725441,1.19756754074605,1.0995129597267,0.775672373140379,1.1204744556569,1.46245095534041,0.850791905797345,1.29430643584956,0.809743873973761,1.04910583266808,0.688202510433894,1.14417730834664,1.13377584835918,1.02022770569005,1.00833692281023,1.14515621426147,0.986814521875514,1.49884436712633
"1999",0.592055470348567,0.54884118113669,0.920667263233368,0.698697402758541,0.680040851645888,0.45849269165298,0.833811273427453,0.550558146721272,1.01809766321319,0.517260467949628,0.721035087152418,0.686063057138463,0.974881919073033,0.519491840051603,0.402742466139221,0.762058958367356,0.761467801522231,0.633164645524607,0.710196797031801
"1998",1.18378787644472,1.16509926794364,1.18219369247444,1.05924531439855,0.781790609899954,1.1884307780009,1.56003181983913,1.26764876508037,1.45186549176136,1.21315986536694,1.22908292266903,0.979502501655814,1.42762282446029,1.60759603624858,1.53585727895305,1.21798919392835,1.36715007537564,1.53661731294054,1.9814072987303
"1997",0.544613077692716,0.661278695983362,0.684108026698851,0.873587503353804,0.663858561655557,0.707140463184127,0.424581423806558,0.696768365066471,0.984414503446491,0.496808795288828,0.580665365791886,0.52995414719055,0.781135134808603,0.789766647343927,0.481021302290932,0.660213595667598,0.939931805616092,0.461968065775276,0.614912892341531
"1996",1.15181092387207,0.974026674997603,1.17623837641973,1.35305122820129,0.813229273219735,1.49244352399093,1.15783245816363,0.90823454455459,1.13330081368468,1.35696514590059,1.03101381619947,1.07658201359819,1.13617132808935,1.29761236792568,1.49387396202486,1.10575318749764,1.17078480085248,1.03171203452854,1.04090336840764
"1995",1.19492810392752,1.1165356138768,0.979247080312557,1.08758636740282,0.855451009606337,1.37692533345117,1.34614017127446,0.918299064129793,1.05020593584275,1.30255836925276,0.924560850218422,0.865743300203404,1.03608288236707,0.968000694059437,1.12297494658482,1.02462300397819,0.930610003652702,1.23755833512705,0.993303941391923
"1994",1.02507913622296,1.26027658133982,1.25573569566228,1.06593747789772,1.04457324968746,1.55518844490649,1.6376646822312,1.15505234593432,1.12601864846406,1.27381812578433,1.07837400111059,0.916150666361006,0.992467694347557,1.01940354746356,1.603585909221,1.02443788230909,1.19935957942257,1.06470205695657,1.43432049910233
"1993",0.947149795783733,0.819620443981949,1.08667206904706,0.819494437069376,1.0072099414243,0.697991217183196,0.775290737996962,0.777037113412459,0.874759323497339,0.894557148894827,0.97456570900039,0.763092120154185,1.01551035014498,0.779161044852684,0.788342612130267,0.8388472632071,0.797973704058557,0.704743915828442,0.705033388263756
"1992",0.904766208223041,0.928214606544309,1.0686803866349,0.949188981971476,1.05465723888561,1.18650868498543,0.981385150779679,0.940830745399225,1.02687784835932,1.02440410541881,1.10761832806793,0.952806343054526,1.1299035156123,1.05276483613534,1.05593814278798,1.02973719613042,0.795418761777819,0.772804550671309,0.685520671411087
"1991",0.827360204360757,0.871802991445192,0.884743715480849,0.919812238487087,0.845833396788739,0.937753951467099,0.519348157368663,0.901551504400896,0.830405402996832,0.797391696147244,1.04960469462516,0.784651659715209,0.999810221743815,0.870547253212787,0.919087180688603,0.978131400636596,0.97752032285508,0.693652312611055,0.810837463764562
"1990",1.08962273071957,1.17950602947333,1.41397254040148,1.37682307720559,1.4624759410699,1.10732953046154,0.996053143675696,1.25630575909575,1.10781438093157,1.33465176344911,1.33669548019471,1.2685587245297,1.07744204847524,1.14341570408619,1.70477241142447,1.30385700532536,1.33813100899458,1.27696263141416,1.41503136313025
"1989",0.817879956844768,0.909271889825618,0.869566133786799,0.928101608551394,0.847453989022861,0.913026840823645,0.700488868607247,0.986798782706292,0.976126709801679,1.26301237374449,0.988108306128121,0.782877838007822,0.862047237340314,0.737833741084088,0.723757937901287,0.881635255394249,0.921389355169876,0.505528842819846,0.74271581109135
"1988",0.925421036296498,1.17925236538694,0.971783831876437,1.10670475652513,1.22417144580574,1.01969554249669,0.820748685635894,0.951613177267987,0.992406431786959,1.21120904894294,1.02585387540113,1.07496697442262,0.870396724205896,0.893768707299219,1.44418984502908,1.03823969799961,1.24451220423886,1.00572034693595,1.17100015800597
"1987",0.853608395369806,1.01003387145035,1.00590599473793,0.98300031196606,1.16181189533834,1.01646897973962,0.920065148541028,0.930784125733316,0.925721081874568,1.4052238667364,1.13031551943187,1.09090658657257,0.914907948935014,0.69476153300869,1.34457185368919,1.16565658886367,1.16091329768262,0.891696323673467,1.03500861907138
"1986",0.847878575981635,0.953104766198889,0.926085482923798,0.946126715239331,0.867942372456154,1.20009022570404,0.862576176826046,0.849351189556784,1.01605947822958,1.32040150459578,0.84849989203961,0.849494226714972,0.767154049909548,0.667877867162697,0.993914403803908,0.751340153966786,0.896572147277772,0.854202856831044,0.859760989941828
"1985",0.78191840409049,1.04578853538275,0.916204382026879,0.917919294668686,1.31247025703726,0.914839682318645,0.928869172186305,0.978697329271257,0.990967000000616,1.82750258661034,0.893810824889214,0.995255539111822,0.851604529106587,0.671361930883183,1.19410480513523,1.03262115588646,1.11063658619125,0.868987582049369,0.959939105814141
"1984",0.945725471493579,1.15799855772536,0.802934903306519,1.09236934914033,0.91540982133119,1.01924387874494,0.888152453958247,1.05829508539992,0.974715469640825,0.898302247997229,0.992959964626838,0.852572766434107,0.948956164779039,0.742169617998727,1.18514923932306,1.16319585283679,1.06663258513152,0.985005883133044,0.946738929078385
"1983",0.69470389853115,0.833805030491857,0.761390130990082,0.609437758263849,0.964226568743526,0.592305485626314,0.677120995699753,0.814196427517094,0.846634429455952,1.25001696243606,0.959085852091055,0.909040207831479,0.872604013888034,0.771123153290516,0.692061717448255,0.967032381040989,1.04252008811841,0.656161464781412,0.782863126675343
"1982",0.690855972183726,0.867105967000355,0.771614536274464,0.795060841305717,0.900194632554644,0.608480840303599,0.703093280431917,0.772032513790987,0.760594026308436,0.955680730475152,0.702863851859165,0.878680353875328,0.633763137494166,0.88609765338898,0.910633798385937,0.833592245707239,0.858921102330161,0.724218845862433,0.86731832218144
"1981",0.946608511382837,1.1910728237436,1.16083581031395,1.00425433237293,1.26935437105254,1.12413001982674,1.17439409066404,1.05100580868868,0.957251873845503,1.17509634052653,1.06765884793658,1.14934903262349,0.997958432589006,1.21078517810286,1.36310994064306,1.35097693292069,1.0981015173737,1.20254710209579,1.02099279344056
"1980",1.02770066201255,1.02656137786052,0.941989766114084,0.915859405402323,1.01446124923872,1.1335708648716,1.120393242458,1.01624401099778,0.937538467302416,0.784591587099806,0.985205022390294,1.0333758292898,0.994768447952793,0.964667611002601,1.17184949082777,1.11780598344334,1.03243774832272,1.0214462690058,1.00066580640592
"1979",1.14498026349529,0.894096680560923,1.01812721785383,1.10194976792681,1.22288312950986,0.945635814852385,0.810033723265999,0.894444678358944,0.947396689239737,0.912893445916852,0.990285613714247,0.967095142372145,0.909528876478466,0.869630415618236,0.752022322612866,1.01832222171988,1.15010861842817,0.885623259034142,0.792387039211069
"1978",1.36337142121885,0.832084770713095,1.06889261702254,1.13383509375989,1.08468240803464,1.03731308815,0.87265505154796,0.986398315379036,0.931034620176168,0.805627826338602,1.08982684833222,1.08166690654002,1.17946807218312,0.879798274950857,0.923779690206228,1.05219803977206,1.14659098625608,0.825832141019812,0.88073754333188
"1977",1.68236401070709,1.37713090078108,1.48678048596905,1.3834880792732,1.25759892940998,1.42181270430884,1.42142713516617,1.2796580320033,1.18321107633339,1.31626278274887,1.24459476877676,1.23545812182909,1.44228744712404,1.19023681565493,1.53998907607688,1.21641739301758,1.16474081518787,1.26221753185476,1.45328748487384
"1976",0.981937052695713,1.02437579142603,0.994558873568484,0.772750915081015,0.941899402941522,1.13759469944582,0.931632329693899,1.09029272405458,1.08632585943125,0.735197576819996,0.819262135071781,0.61210817811393,0.972143077476983,0.797503805663076,0.708779285831385,0.953315483734103,0.781285355331435,0.786528084175674,0.98618497028928
"1975",1.23296377412263,0.945560160536999,1.36985569513357,0.935787960612717,0.975576615669497,0.734158305163806,0.87346382994324,0.999265814318188,1.33881794746253,0.967773427173239,1.17572966401655,0.867107797965122,1.27715567446565,1.04261837535695,1.0162786795136,1.01875312469788,0.869478961627991,1.03505217159079,0.873650318960125
"1974",0.68440554531393,0.777671852293018,1.05284718285289,0.68205138037287,0.714281609386049,0.682304167070395,0.556239242182099,0.703361729533242,0.907493644286305,0.642009499957632,1.02853900884498,0.811394722699047,0.914627619616873,0.766467650480038,0.695100400522828,0.580532304719935,0.661866916852784,0.777855317472795,0.644281369772231
"1973",1.4078687925819,1.18183019539295,1.34243367640454,1.0444711225277,1.0256838954382,1.4148792436373,1.1234804286526,1.33833575903478,1.51428699347475,0.917668572237408,1.41740478351964,1.26420806267763,1.47825405176411,1.26857070079748,1.15068889035299,1.18659249568691,0.943040641689187,0.992058397802136,1.06316173641402
"1972",0.616969480689243,0.538130928492852,0.818186435834096,0.998094620713088,0.845078118438252,0.87846044289215,0.652410474750182,0.602238087901626,0.737311817306655,0.636461018917715,0.790041597214403,0.595770921241514,0.868409654898625,0.710708838338783,0.646833181725808,0.491457069430616,0.677472190308785,0.724570832657859,0.707508875670446
"1971",0.856264100822733,1.08271987154514,0.87628185150082,1.03174473165897,0.819269239899522,0.919224717954889,1.08822701319338,0.998713287650004,0.750494669115989,0.919067466811026,0.861350183209499,0.875142497521047,0.956717133129396,1.15981231576857,1.01501688794312,0.952624855494475,0.913819174530876,1.20602838306091,1.15512704026454
"1970",1.31077854512552,1.06296433724035,1.01749665250281,1.07395581331827,1.26464950961176,1.03097961218998,1.28640245037851,1.02148898984582,0.91628280745888,1.30382381050472,1.37191020386207,1.08891136411644,0.941246479313296,0.993987054131354,1.1205202256789,1.17697425144328,1.11939320051777,1.59847518663597,1.39731530820852
"1969",1.15507749838666,0.94333600512363,0.995436782191744,1.18098639557748,0.983132627150502,0.791420641465113,1.04709469543477,1.04450058968781,0.924559460897303,0.822929720326252,1.01600454951536,1.03896972822842,0.998719190928174,1.0767321067583,0.710201332984309,1.10596451859215,0.962053814358503,1.20037394936152,1.30925506528481
"1968",1.23383114985705,0.83996631838562,0.645103523141933,1.01321812629787,0.889408083657317,0.966490445938283,1.09897964115805,1.01171576594363,1.15265153991803,0.893151231738196,1.13930439055677,0.941225215461896,1.17717522854723,1.08370589468295,1.01863497060506,1.20575948723202,0.953075398030864,1.00873670493402,1.22664314494959
"1967",1.16148527708143,0.946846706273556,1.08632431037294,1.34824291442875,1.11513247985436,1.03502784828201,1.06812208491725,0.821956747884011,1.1021941338967,0.956893391921057,1.24749583804252,0.978837759825815,1.09881566944344,1.12006580564233,0.751414550578685,1.23153042677021,1.08763145865563,1.5693730526231,1.41383898364116
"1966",1.21702954874268,1.26656239381696,0.917926974603805,1.15259281929078,1.18860318681531,1.29303394649473,1.41500468382904,0.961505891473711,1.27600289004989,0.768532809562284,1.09160614713216,1.24035631806574,0.999519689037005,0.883785405891332,0.990131074653962,1.05249497344932,1.10523864347506,1.34805774738001,1.20237812594928
"1965",1.24358540514678,0.91029805087115,1.12828933630864,1.16046602390778,1.25404240926093,1.07090342459522,1.41604378269108,0.908869785157163,1.51846916143919,1.22038967593053,1.1416412675709,0.93382514240887,1.09738841361907,1.05616112847593,0.823560017748629,0.867172062252866,1.13737449243578,1.57241619383096,1.2445967133903
"1964",0.512817905610756,0.753461722418849,0.499123765045951,0.803133446713035,0.706360887771621,0.542313087547626,0.607913778255724,0.720538752922017,0.684562982517366,0.635186202337645,0.632886189040219,0.656221732269668,0.301747979639543,0.674925321897512,0.557284332266485,0.577027929611859,0.595592654064544,0.785391657239662,0.686940034783259
"1963",1.15680558336078,0.906011414689425,0.849401058636124,1.10558740655179,1.01776933189114,1.11200037107582,1.19948188604873,1.16895528280915,1.0405673498706,1.02198926665637,1.09435559984489,1.32329231243995,0.871210572173038,1.08511168875915,1.0183389721743,1.63887980063258,0.81576931418461,1.01515827941214,0.949461036088165
"1962",0.787420641747594,0.998053522453565,0.678785419984023,1.06711160522864,1.05887882557684,0.927052862165144,0.899323512455987,0.909170908730321,0.978326237181214,0.675405207913598,0.801992624131098,0.806112156594965,0.637214035925408,0.909605654863231,0.792755464179947,1.05299567737211,1.00222389733769,1.0211150841564,1.04610605421276
"1961",0.912423665199392,0.855439026032736,0.769906475693838,0.863510848512495,0.916650239577818,0.863788998290816,0.874150009707769,1.01357081528663,0.982295480207621,0.812953213973284,0.982542532084895,1.10893997808157,1.00149090300323,0.994492012344232,0.715724268151811,1.10782868702852,0.987315188357485,1.3323387208769,0.892275616441766
"1960",1.10812883505015,1.06373888907544,0.975081254233667,1.04148251873838,1.0105598693464,1.06335406454386,0.99608974358753,1.27652204731655,1.2060182026185,0.957572523134919,0.881376349409737,1.3477940577117,2.32372265494882,0.910275870434245,0.939860607098216,1.43048248239392,0.972651866866582,0.678254454291488,0.771286558909428
"1959",0.876154630444683,0.829391734831242,0.917108573856441,0.742157813092225,0.834086677320973,0.634001253296105,0.693518867877906,0.863899013918825,0.877691757640597,0.704670872430458,0.721804197047529,0.78478378090041,0.792686014081659,0.626580173919667,0.625680230752798,0.822056570889908,0.851056522522553,0.634977079391561,0.741090247329149
"1958",1.17210528700211,1.04120647722385,1.55191754611764,1.18562787234558,1.30973600051873,0.903634334683259,1.1705657161143,1.48940989818381,1.0714815568618,1.35014874967776,0.955401219862993,1.12027089183897,1.66430454104681,1.36906110435583,1.20162097023668,0.975500687672941,1.24433799108569,1.08158195065362,1.2088369946765
"1957",0.850828556823251,0.863168007778214,0.70675014787171,0.701674731964376,0.875702375927957,0.920420671161096,1.03396763175333,1.01658486436516,0.829017950750684,0.697264604398593,0.4978906984398,0.631639037462927,0.681915349243854,0.504993135986763,0.718410810668095,0.711099371285309,0.762564680863939,0.661479711944315,0.768969874571083
"1956",0.74303808053646,0.977775666337348,0.958750394304748,0.847104228249229,0.988053852709611,1.0896982925087,0.747406045784472,1.13067000542399,0.679972599276846,0.867988247063934,0.717828581463446,0.964405308650988,0.621264495484922,1.02307027031218,0.822573176025584,0.777856356251863,0.934005018728011,0.729149338948503,0.68865072485548
"1955",0.811405803838652,0.95214523489837,1.39165913667429,1.0274494805368,1.19864100364343,0.959654818265521,0.869449112035735,1.08389442886422,0.814284980077419,1.18352303034659,1.33291400463557,1.19362384733611,0.726056543126198,1.17262200555689,1.08219033838435,1.01041046545903,1.13089723699475,0.992546127934073,0.989335965028819
"1954",0.72713571530199,0.711725793740063,0.961513416191129,0.608798408907618,0.679367155062208,0.709821351509857,0.469113278006376,0.98247466982439,0.71188976919151,0.883610723543779,0.858508916796541,0.603472127778537,0.686684527934938,0.738747441298748,0.659288489326413,0.744149631315632,0.855490495153652,0.582919013658945,0.703322236989498
"1953",0.981403699016018,0.904822818890111,1.378811132605,0.798095553623107,0.945394476509839,0.903225943396829,0.753128236392155,1.10503198305528,1.0321587128756,0.985458998867651,1.0937384941662,0.90643152484067,1.03984184673941,0.871537735943705,1.18453180888624,1.16253519958111,1.08265780055365,0.792831404352936,0.97180094187483
"1952",1.011782171044,0.935281543080967,NA,0.889765227053863,0.746684103961639,0.887342863349574,0.758685824172926,1.24121567600169,1.09011460691995,1.04295543906265,1.04503425472677,1.10035847554672,1.0529259454315,1.18821049982107,1.03988876896648,0.940383006859292,1.16467091580082,0.998899300103927,0.902053175268824
"1951",1.25030174194104,1.03612944817597,NA,0.927786479371405,0.886612722998149,0.956678580933242,0.844606480444708,1.36841982229408,1.18463703891887,1.09956551039126,1.03534088989435,0.879558470016741,0.99175984162207,1.15514942064259,0.902846992989887,0.751258377540442,1.45430384882085,0.794222690162106,1.1225691028617
"1950",1.03736539279163,0.834327223601524,NA,0.926738042841933,1.14733865227377,0.837206316795625,0.950870180404141,0.794336091221673,0.963155185439445,0.741256007955879,0.942705557605069,0.833006104191126,0.523669382614048,0.81988599726789,0.750330584007986,0.825308087833364,1.28750450688898,0.692052804247791,1.01032905285285
"1949",0.805291044285075,1.03044822245634,NA,1.0430817285095,0.888941340703873,0.885811612616488,0.923449667827966,1.17213623871296,0.968728196931613,1.15395559268602,1.05937035643277,1.02209096888524,0.920708553753095,0.919465730946775,1.10897670937286,0.840549299134758,0.996628470892915,1.03478312955632,1.04965206617993
"1948",0.924739283937111,1.6180877957008,NA,1.36842464970356,1.18858444474426,1.21311305494768,1.67986971119982,1.22424443566544,1.14375201355685,0.984460139952459,1.10229592776911,1.071727352523,1.21400719365083,1.12806363911037,1.24706392545309,0.919048555966765,1.04962911931692,1.3461502410145,1.32338112637943
"1947",1.2409728616776,0.989257245594284,NA,0.833133650324194,0.822119617475486,1.05152340846989,0.832263555549756,1.07912383674543,1.19101690885935,0.713969746723602,1.22478578308169,0.892827907765838,1.13560941561465,0.907783873027411,0.90850780019757,1.0401153456694,0.796062294297866,0.599293367310134,0.987569922554717
"1946",0.888927901025228,1.15440926299607,NA,0.958216819312912,0.995284266359774,1.02687206880228,1.27337818146359,1.16198473871932,1.02552353184889,0.872897057750982,1.27178559465354,0.890045652553319,1.20421334227472,1.11552007576695,1.02227987239928,0.792362740331904,1.1282523696864,0.780085871849323,0.99266152827856
"1945",1.29870698296005,1.45921233385685,NA,1.39753124607805,1.17298996647707,1.09203515879433,1.23303549444402,0.932922152747008,1.18771504669465,1.22107359370422,1.14920340227875,1.26402941346691,1.12035855314947,1.13146400447075,1.52180395140364,1.00370613627711,0.998084080309955,1.25301611767519,1.11934024648961
"1944",1.10143676736436,1.55347868993495,NA,1.2635287319165,0.867193687101624,1.20569839777994,1.19818559083555,1.2572561324235,1.25369596487298,1.21226150477263,0.971661319813909,0.994659193822109,1.1267983288762,1.01734033866142,1.02109760284819,0.928910859470521,0.919030165507455,1.25219341951399,0.792317160099586
"1943",0.719683940650525,1.02828087613111,NA,0.846366468536471,0.864553977942496,0.880510291330744,0.997195514456136,0.758138465070299,0.794505270089899,0.660677836704668,0.782424425136192,0.816487185689312,0.681881402166668,0.744675788718602,1.01099857336947,0.713166662443663,0.861927529568095,0.87072656368381,0.62363766617645
"1942",1.21315761894626,1.21123647831209,NA,1.1462975895169,1.01760375846067,0.986842397083821,1.29564732767767,0.935678462936482,0.985157351214169,1.29146365897587,1.00164980102669,1.05359442962455,NA,1.22998302961775,1.52080330830449,0.965534990392053,1.33166200599841,1.11113681724503,0.981753248299455
"1941",1.078108162969,1.17453220587809,NA,1.0562131119879,1.1876307761181,1.12549778455774,1.09642091605495,0.854721732244458,1.17905955005119,1.37121647107256,0.853138712781819,1.18307641207435,NA,0.981461364401706,1.70090068816423,1.30105372202239,0.756117385003728,1.13192843971026,1.00940079033317
"1940",0.955016509212255,1.15041592426705,NA,1.178999761485,1.14722684510077,0.884340627884324,1.28021944581171,1.03724949795505,1.10068371930249,1.16268942590548,0.942039432616609,1.11185875350878,NA,1.37925591256528,1.00172220833829,1.82011132196022,1.06583313157882,1.23294911958351,1.21967816972411
"1939",0.87754192139551,0.998521450926707,NA,1.06863504297936,0.959912201729598,0.815608838318048,1.29287907131075,0.984448754287423,0.868663798832869,1.02974960067664,NA,0.890027663526097,NA,1.10044755941432,1.05504817117205,1.19276247478444,0.944799424310905,1.00474734469217,1.10697862569834
"1938",1.01758425940976,0.895998176669614,NA,1.15687249229389,1.14923364571196,0.873441913719383,1.08362695130659,1.2177056890197,0.981419004308923,1.15107309901859,NA,1.01154673208361,NA,1.24202808500427,1.03441383026297,NA,1.06702849981295,1.28203759240517,1.39390144220243
"1937",0.997098335989817,0.869133660950091,NA,0.882677586129009,1.03385181749518,0.931342727025204,0.777183220716339,0.897411948855045,0.694017129892287,0.909110062048154,NA,0.969244660045078,NA,0.974006041458674,0.839144524886695,NA,1.05674319740286,1.0440781090761,0.938578978478203
"1936",1.0250253827317,1.11273908444144,NA,0.9709247537257,0.885853668239682,0.91510558251844,1.04642402298188,0.961242624871437,0.680861514169256,1.26197403932841,NA,0.909297601297555,NA,1.13622970237137,0.917147369848228,NA,1.33738372707528,1.01803979471086,0.999004492075464
"1935",NA,1.01530458125025,NA,1.32108034604564,1.15022804937556,1.05399751239197,1.10927233612738,0.943470048611972,1.26496938705661,1.06766365682058,NA,1.17777698664855,NA,1.46792944469655,1.16941840309312,NA,1.05072455491911,1.1164641823705,1.46439815250491
"1934",NA,0.905990927235299,NA,0.623679221858792,0.958782084351324,0.959489074677926,1.01224243842635,0.578577161109264,NA,0.767541531372125,NA,1.14815641104912,NA,0.803480120508532,0.886440172778862,NA,0.74799413820717,0.546727446290195,1.15340374087367
"1933",NA,0.882892037432045,NA,1.07354647055078,1.03246771215016,1.29832374069893,1.06716787528093,0.742057738543024,NA,0.789313386865453,NA,0.784865025865181,NA,0.782243344725346,1.00168900256383,NA,0.959794420283488,0.88379577071449,1.02937887897205
"1932",NA,0.94234517946952,NA,1.08084749776511,1.11972060362545,1.14357113069766,0.956032152642166,0.834119049922292,NA,1.22000980384207,NA,1.08433604468469,NA,1.30928733701004,1.15485556763111,NA,1.00006036895378,1.16842705591709,0.87775085513011
"1931",NA,1.13892899617677,NA,1.19140967108499,1.12632124955295,1.27638364853412,1.21212828348214,1.20317292658831,NA,0.956923448252229,NA,1.15753836030208,NA,1.42069878471769,1.1484598068267,NA,0.931223603217916,1.11879141382331,0.852195344393217
"1930",NA,1.15732171891276,NA,1.11593083377424,1.04907916968334,1.09372877795334,1.01314179893779,0.88139352904749,NA,1.28538387430564,NA,1.02877472055106,NA,1.13197608242703,1.11182933572678,NA,0.980339465915347,1.07564645540335,0.988445511153192
"1929",NA,1.07504737378818,NA,0.947720479880937,0.863104542301175,1.0721450641469,0.835667389710578,0.966193544680014,NA,1.19233715486884,NA,0.950830415893322,NA,0.82633056110122,1.11486738151201,NA,1.17956824004067,1.03110955924356,1.00117425798684
"1928",NA,0.958938106718913,NA,0.900986606072426,1.01097554017387,1.22388144645877,1.24999297274896,0.755049880681333,NA,1.08830651101899,NA,1.27390438031593,NA,0.740952075807599,1.0085074762955,NA,1.1439107096224,0.991289224652299,0.898116152880213
"1927",NA,0.873691045416281,NA,0.972747333105596,0.806865234377562,0.900267198691663,1.04348380072672,1.3332480853023,NA,0.766813434249474,NA,0.81375892131189,NA,0.803886445776371,1.04860572158379,NA,0.951404581210374,0.853213866297804,0.702347549878715
"1926",NA,0.880182762231351,NA,0.959827988188049,1.03044773550339,1.02074203020828,0.812612745252083,1.18242762599052,NA,0.958098568972409,NA,1.00845379544338,NA,0.844234356627886,0.947458297905153,NA,0.696060290268204,0.977569136419073,0.770574607660326
"1925",NA,0.889605348534075,NA,0.923045622565252,0.898795148766572,0.992054169998446,1.09638055569004,NA,NA,1.16351918210808,NA,1.00894349257042,NA,1.14380348022768,1.0183146579245,NA,1.07928053044219,1.21964260586088,0.857203474128824
"1924",NA,0.937591417046004,NA,0.981930076877316,1.01091208229857,1.08120937422499,0.853235435481445,NA,NA,1.09555746009085,NA,0.722370968565118,NA,0.912717806263548,0.882419842786856,NA,1.24088921914967,1.01140860336232,0.919181195776422
"1923",NA,0.917273033521481,NA,0.862204990220014,0.897855678249344,0.879481885628944,0.797860461104346,NA,NA,0.842315013403972,NA,0.762204137035371,NA,0.611603640572742,0.872489933449875,NA,0.875759414591522,0.896399055632176,0.736326137262521
