"","R04","R07","R09","R11","R13","R18","R22","R24","R33","R35","R36","R41","R44","R47","R49","R52","R58","R60","R02"
"1998",1.18714010937739,1.03487073210735,1.47896998002336,1.12838239267225,0.995825756220907,1.1964111592567,1.06639808703732,1.20772172281414,1.12410883202284,1.41465514450032,1.64144408743362,1.46033714216333,1.24999896928225,1.1666133404968,1.44625645800907,1.15846167166196,1.20998517951226,1.02334438678325,1.17338359977964
"1997",0.854912224216784,0.912702646799581,0.987320074563052,0.741180654313465,0.77046467939974,0.863793184180115,0.924199997774867,0.921929366066271,1.0440477227095,0.819268357362481,1.11011226893195,0.879516131267002,0.697434963360242,0.771728616513872,0.728459362292764,0.616245835412696,0.855190679915,0.79131753326147,0.556039282127744
"1996",1.02066007166266,0.905773070814391,0.999357710744962,0.855647543565335,0.849191190231439,1.0801029782717,0.961457024817405,0.973234250715089,0.864495156665116,0.977655266026414,1.41759163828947,1.01905981193478,0.781539097605632,1.2664752859562,1.46781064261875,1.0473168642644,1.01998917506147,0.829734838935903,1.21481766282853
"1995",0.911454195510599,0.891662696126551,0.776227342552223,0.77412320498001,0.874312106462574,0.901914344843684,0.883435221967191,0.721018739716171,0.785988411257282,0.891601910538707,1.06371890731017,0.804470788241513,0.596530786302536,0.835747028384668,0.628433117971652,0.927765891537143,1.04139463887152,1.09309408594889,0.651212706896176
"1994",0.949512303342902,0.96690894337944,0.987297422819003,0.914127053550549,0.732774653395468,1.04255168702866,0.832892756309466,0.875338950817433,1.13095270875198,0.999798663446586,1.39132287188742,0.71541631279547,0.736406635832657,1.04600505000292,0.990972302817489,0.953519149674965,0.984078911380782,1.10715389264513,1.02860572505315
"1993",0.682851377424484,0.73602461978097,0.590435353114609,0.646342418115052,0.764226668904826,0.797948200806044,0.774246249035556,0.819249788437366,0.865404932213934,0.347861223637903,0.844615971193105,0.526764536468789,0.504054267193889,0.508279470967553,0.532047654749608,0.433312051620143,0.786503701220931,0.795232782283878,0.504514310707731
"1992",0.866434818200949,0.986109894758671,0.748007547000821,0.877014117484564,0.86462663075982,0.914078678908255,0.860185483432962,1.13141623420387,1.21381349607484,0.95749178626304,1.05858433248385,0.961940805356369,1.28877189900334,0.91436240419795,1.05992573390838,0.921668983119414,1.09122928608943,1.24498310278038,1.57837000211909
"1991",0.739100949969119,0.784506772193788,0.701797784555124,1.02139229221223,0.833531874567784,0.514736172071847,0.702817081037034,0.503831333565781,0.901560955457736,0.768892117663759,0.853066781482089,0.779712547969974,1.21189529030267,0.764807037617217,0.645160259661327,0.642917536706866,0.892158935297331,0.958282963408108,1.16826637807061
"1990",1.20379103050777,1.05760382643834,1.62071318779574,1.24733963199827,0.999535046868498,0.512329888951032,1.37077703400007,1.11586020005483,1.63277704603162,0.743154842871168,1.33888988615434,0.56584773050802,1.68692867837007,1.05734200258975,1.21416900898622,1.39648776466067,1.21277008238287,1.26218533984218,0.961860104726056
"1989",0.883909186796389,0.838414402401999,0.889336860727553,0.951559430046763,0.686355617178578,0.682615221751109,0.992302354587868,0.885035615782805,1.15047424151619,0.890349510924225,1.0611269489953,0.658703824166802,0.41228251467131,0.619435661421227,0.537345566666396,0.781117519206921,0.804327249258337,0.90747785930553,1.14382296037152
"1988",0.890763300021041,0.946690189060366,1.04392598199643,0.958168451011728,1.34227355722553,1.33732306314923,1.00942294625206,1.28999820229489,0.926604197341432,1.20565378945384,0.612468457907276,1.46296912039792,1.1064089026414,1.15645137184012,1.17268857562437,1.07611461215713,1.02478664041475,1.23387369484097,1.36737360006311
"1987",1.14006833914555,1.16920711951006,0.921232939306364,1.16704174610801,1.50394273340401,1.16083852578974,1.0177691874141,0.935277051684936,0.839687099398671,0.695721995934164,1.36188101982934,1.42141332501995,1.23718763097304,1.1045913799778,1.30154315502203,1.40988937503264,1.02485987297071,1.30294197887947,1.17089511418732
"1986",0.988624246043154,1.19111028133098,0.784426148264124,1.23599868050571,1.46497702109787,0.630491696329952,0.961840605716853,1.12488419977381,0.668662527922451,0.858513047321623,0.832839877308184,0.8122711774211,0.895433757853565,0.840067351096552,1.3746586308619,0.703897186422727,1.11668703541105,1.12987050877027,1.38634004856793
"1985",1.16712872977853,1.12839372150728,0.841166820395231,1.14195037779828,0.931823474142342,0.815905827010563,1.2429163362508,1.03062729553945,0.816957519696821,1.48788411503798,0.859050994880033,0.998545004812452,1.45312717284781,1.35019473002113,1.04761918351377,0.997619253449257,0.79560961200138,0.775389294879254,1.44032779695006
"1984",1.21246619464732,1.16371002330405,1.15007567122021,1.33020078407529,0.998044527114132,0.990003007847654,1.31607933580171,1.28066258844381,1.16767741499213,1.47370233539914,1.02480826974428,1.08763612425034,0.960125736699233,1.32483951449241,0.873439627526132,1.15527197824445,1.02270947339901,1.164933702538,0.901068330136458
"1983",1.00486534403372,1.10184780632538,1.05833173427435,1.23929363290425,1.39980988090447,1.06671767085342,0.827414690404627,1.43166333953438,1.29552041673254,1.1158341353643,0.428412176436441,0.80421772878351,0.494080621447443,0.789935322735032,0.624598260113561,0.67061201390802,0.7746202304303,0.843282704561779,0.949074875319924
"1982",0.725278399032389,1.06104983739277,1.02556231062354,1.0195443993596,0.892906099763962,0.887778408682828,0.997199630979023,1.04467824969896,0.807669154849188,0.559954230763089,0.704707449305082,0.958378667474833,0.802791691793337,1.05617234252206,0.829004232666715,0.821408128028809,0.948721708969747,0.890018753840245,1.17089516135122
"1981",1.04012418209752,1.36242120062807,1.2894777913157,1.12295962841253,1.15372720222699,1.12530210128574,1.01878183022363,1.0338462223557,1.09058001566322,1.0473328978919,0.759094977125772,0.898054632221729,0.768008572863435,0.957696784401536,0.815526448091211,0.959758794233789,1.16110746021695,1.03059527385702,0.993226032470984
"1980",1.13656506270153,1.1710580449135,0.953909075133146,0.886494663031725,1.08263892515612,1.04678338397941,0.89911539999788,1.03017457609389,1.01714353919767,1.44177395752532,0.799839686407735,1.08381345661296,1.14594033852388,1.00554058161118,0.817362473656591,1.10195106141351,1.01724435841143,1.04742205943959,0.613664788988833
"1979",0.985476164590462,0.843828994931972,0.788042598653485,0.867913090149149,0.926591404885113,1.06152142483222,0.941290241831491,0.866964065882786,0.869378227364955,0.877610286208721,0.838052347105968,0.969607544808404,0.938907791731435,0.664736981165223,0.726374702161236,1.18223871843322,0.90523141023389,0.860852556629871,0.732972163660693
"1978",1.18159773683828,1.1356240438304,0.750986854599673,0.922327251189586,0.937736954428324,1.06413342948764,0.922936768750924,0.926163036438025,0.698261079111058,0.835736310006125,0.799255373831602,1.22709817076431,1.25350136625857,0.907393105143448,0.898610549549176,1.37019156276069,1.24880753425582,0.973482012373245,1.05197800862987
"1977",1.41058648187277,1.34553380967701,1.34063770871692,1.45844874316747,1.32046494172737,1.18179234653073,1.16334022606193,1.11845486302593,1.61349237743702,0.950373858060851,1.09125223000426,1.49583891463815,1.41603874623846,1.23693457029744,1.01363902874698,1.1353021552434,1.32217621955164,1.2463787209323,1.47567034500915
"1976",0.825155952031643,0.824376295271463,0.903572923956507,0.986959526156491,0.758442906593003,1.02982951715515,1.02719177060796,0.653903371273375,1.11478595839238,0.993472224038251,0.957600098275014,0.974791358748485,0.626005696809039,1.06445332435644,0.555224683096735,0.722183871317242,0.848327442306634,0.620183311681619,1.14664953768594
"1975",0.999202424340642,0.956326364884059,1.15514433382836,0.97876975400809,0.996625488996661,0.954768175677782,0.941566661490015,0.830466707600142,1.25309816185382,0.564043863233914,0.956967845327153,1.0765329104424,1.10242128961492,1.03414161459089,0.978358137773656,1.1610631125014,1.2268539923267,1.00365800573108,1.0985736746125
"1974",0.616529426691092,0.611643729150169,0.592568105767424,0.428756281108231,0.677117814409536,0.882165725995092,0.697869947462357,0.655671625613798,0.659805977980621,0.837070055677647,0.702719830089689,0.947522117409153,0.392559244374223,0.720106969665554,0.673152101918337,0.683076139267459,1.05317326518621,0.67061728234231,0.656573479745675
"1973",1.08159542125713,1.03152705016156,1.02934569630293,0.93506288281302,1.02897953242542,0.938755288325902,1.01624029144411,0.816698156351778,1.45894916643572,0.705569591896782,1.12304292339757,0.985314873575156,1.45163946282795,1.02940748803729,1.23027658627792,0.858637758884439,1.37809527216609,1.14751007019986,1.54112225804582
"1972",0.776743013826157,0.903181562489827,0.612527612085228,0.753085399464406,0.891383495184449,0.89368130924209,0.88294739846413,0.802356753154008,0.812971030703901,0.885406798193189,0.870134482950505,0.972911923496453,0.628214735915929,0.830710702515689,0.690647107454819,0.675454172274978,0.887564767800339,0.815842981679703,1.02001234204722
"1971",0.851944803816286,0.887267491357722,0.956759171272432,0.782744765022809,0.760789812893264,0.819044408895108,0.921045201615301,0.971164322382694,0.835364100666674,1.10460124722431,0.917858579842512,0.66981693875925,0.938486726336893,1.14370057486786,1.30536068831043,0.851396110794583,0.817878452042406,1.04217098910909,0.744911276721355
"1970",1.10786208517206,0.953613068102551,1.15323915823549,0.947320781881844,1.00551346178987,1.07377137059983,1.00640665329586,1.08251627673266,0.84227998752959,0.817945690737723,1.06539592711334,0.771991889371584,1.33091040482064,1.1321219695612,1.66379845813104,1.15797935493196,0.884064507042486,1.10368516458625,1.2849869117107
"1969",0.956202455221383,0.994547206251489,0.905340977767191,0.933553962089485,0.992659669513623,0.970544510385185,0.986015710442757,0.928293822218487,0.748150358826302,0.87232686951762,0.7536501803702,0.855600319464374,0.8435622286998,0.775811694492369,0.909181536244134,0.848654090028336,0.780160697642936,0.90272892042893,0.980747228947567
"1968",1.07883912016445,1.05101692067888,1.07607365580129,1.13120623764666,1.14559318643549,1.16680233562904,1.14929406657529,1.0820175378056,1.31926645434821,1.13448587505007,1.11654994191707,1.22011032411799,1.27002350427751,1.05302009726268,1.65732553332796,1.304171813519,0.990664663317965,1.17983712209597,1.04864011553776
"1967",1.38049856003667,1.2915022208239,1.24003961839849,1.22563552072278,0.990830166390992,1.40735505846555,1.27139739833187,1.21374383299489,0.939451738588066,1.26650207924285,0.951852524846124,1.07711645841777,1.17914100269268,1.09374073284969,1.55963756433559,1.31064457356024,1.0347077828693,0.984717061364069,0.492008197192484
"1966",0.933960122255429,1.08810095083342,1.13639170896269,1.02907639001659,1.06409937348895,1.04662461573255,1.35705904770981,1.05557546496263,1.41970091903524,1.70119433080279,1.54080264654743,0.890821469899166,1.08434370864687,1.19396595181971,1.56716699102336,0.837383032698312,0.982991993307582,1.04744892525638,1.13757668596807
"1965",1.19320684804142,1.07255028081425,1.18121255710153,0.955783508802036,0.795989597627784,1.05652726778445,1.00057170853798,0.908466115601966,1.11840792906298,1.10905203659569,0.93848883231793,1.27465062079418,1.20115135706709,1.26683462820763,0.963755325759503,0.867637598665434,0.884431008563203,0.987460106888858,1.16156880984794
"1964",0.927108828917092,0.721029683908166,0.577412290502804,0.889899686443912,0.672359669027939,0.864581228255805,0.913388357876562,0.69262263713211,0.652813861094726,1.08131031937299,0.683139783515666,0.87447146628265,0.395447920315175,0.934917310163965,0.61210220595244,0.675259776269371,0.748201633390018,0.706064121592616,0.513143540373853
"1963",1.08480421219277,0.943973346599927,0.945019164264723,1.10040283025032,0.884510683788615,1.04665568648962,0.924980289366908,1.06891226922089,1.1059134247037,0.933854078922609,1.05015440064619,1.0658061995289,1.09387576366443,1.16019570622165,1.23731294654029,1.02530478080229,0.938590820167906,1.18548652970544,1.00741290826296
"1962",0.743550291908357,0.790898629080416,0.768595816442941,0.640376422426529,0.826357358540588,0.802333797277269,0.884317820171546,0.861638472989365,0.650249869261552,0.113599148706327,1.0383063282882,1.11200742185189,1.04240524093101,0.821811857271564,0.710859473557757,1.20720336977678,0.866670838848492,0.955057681287936,1.04291777509511
"1961",1.2757722741242,0.953687667688247,0.75707583161954,0.988374270183464,1.10186939274194,0.882614871353095,0.965999440483087,1.13847384968068,0.75671983733337,0.834374012484673,1.30646843620314,0.981849748119309,1.36971331803461,1.09513212455297,1.22720541095635,1.19150528976406,1.21347136690212,1.12622615788885,1.11854994610132
"1960",1.14342263996391,0.864817576853029,0.909500015464254,1.23975949559086,1.00886493690233,0.852682055298422,0.878500056219548,1.22880084451901,0.933442072092671,0.904062269541686,1.29950576366582,0.8034312465129,1.04514103292747,0.915406091742416,1.48406073169425,1.13322363363934,1.06398510747181,0.894873467997203,0.846516654533624
"1959",0.837724041020629,0.81547228673174,0.830568904279047,0.919623460916147,0.828278055229576,0.970994385010338,1.07279260954443,0.931711451844883,0.796113228949348,0.968342673065486,0.976717371128296,0.835753824377132,0.891026862250926,0.947802721655366,0.797206751570151,1.26136323149834,0.870133014120228,0.83838971950735,0.691189092429519
"1958",0.995047183500316,1.04616709735421,1.28005176685038,1.35368710745844,1.34320930791783,1.12944276863928,0.872362212641626,1.28970322574017,0.807271636842353,1.42534541473415,1.37345977151264,1.18438676386696,1.55727548113686,1.01407340639257,1.18659167859251,1.38161726165257,1.15145485403804,1.42864552366565,1.01791831243866
"1957",0.959132448322389,0.920341156772227,1.01742558451267,0.886615261992406,1.00280385370512,1.05172155539897,0.990594163436295,0.709686987923643,0.83327164879551,0.993153689210926,1.18542920918484,0.847756339761412,0.958869531154402,0.968805375965643,0.820530151489473,1.00276834159678,0.801723836749072,0.745431526889936,0.980366246961578
"1956",0.704055400255956,0.823115706578771,0.897652130166432,0.773188758379551,0.865071790167675,0.761557577924301,0.866537170748976,0.824567204594344,0.908031826084074,0.809252765717271,0.756867378624573,0.8788246660298,0.868928586651065,1.03174504526071,0.802051146465273,0.568689974948822,0.78749171179359,0.793481421861156,1.04076052788532
"1955",0.816203140819498,0.883767999851004,0.923914438678553,0.775766391939654,0.935538882252679,0.873289275886541,0.815611688409783,0.757175823301751,0.66782242197172,0.94220316171182,0.767475588050939,0.939860687336575,0.652099871590661,0.987099915978955,0.56398758205108,0.863016831703012,1.02973326037203,0.918532564428535,0.785083234990843
"1954",0.696310555783255,0.817163429601676,0.737268794296172,0.669942080436942,1.01593447186691,0.895051240526235,0.904532545541355,0.943343097087259,0.731455904574358,0.575219531169059,0.759029809030877,0.940419714265475,0.551426944361675,0.821105281537697,0.478668759697946,0.65417476831786,0.956415559627439,0.833990559136791,0.672233687740189
"1953",1.04426229847497,0.910486539455203,1.16323283519143,1.25863477961925,1.25093076025975,1.05615205582364,1.01610496692898,1.02494192032308,0.896757271127261,0.904694340254256,1.12328309234441,0.968181550356253,1.04067889670038,1.015717646153,0.918517366009837,0.743476240603467,1.18744445264355,0.99104042360168,0.927570447563659
"1952",1.41721936852659,0.943443006688495,1.33648694687745,1.33355515173408,1.1366481025021,1.06529511402285,0.951779662029165,1.20278614117367,0.995010697484414,0.917201404672887,1.17492186982006,1.12309206792756,1.24161522166512,1.10160271444024,0.879254298510107,1.04264029069783,1.20052239323385,1.07289682932407,1.16279190655645
"1951",1.73079737880377,1.16266015412952,1.92887265873117,1.47433734800661,1.07858018262921,1.08060912341732,1.36937135671932,1.35804309313856,1.41059909263033,1.48661458155596,1.18322512979911,1.56721174715567,1.22053601527619,1.27880595040817,1.01048016678057,1.34302586300888,1.35646497854868,1.09389426373363,0.963019473274203
"1950",0.916450479610033,1.05356113378418,1.3684382189678,1.01052186171351,0.899946760440297,0.872450070793383,0.820459141122068,1.03311439536001,0.542247764285805,1.05729400808139,0.731293001753323,0.941912840853105,0.557641050548223,0.955450966854688,0.739274126301636,0.866642437033018,1.13007068374511,0.853414605398029,0.75041539689365
"1949",0.784321415411453,0.977448997867129,0.879680450538557,0.584319505250566,0.771282509627986,0.821541521038376,0.867705137711686,0.861913754336524,1.0068227709956,1.00095771302258,0.940748916222308,0.780669906687115,0.771175609362379,0.952498071019267,0.880691989357193,0.800327426917265,0.933628473100117,0.652917486982359,0.889301485377728
"1948",0.910459120012778,1.15676228416464,1.05017880294983,1.14280671979472,1.16945109791002,0.964326058384021,1.26253231000942,1.05118299550006,1.19958905000538,1.23034202257157,1.08244630157182,1.12938701649996,1.3067410545566,1.33367431482723,1.18554488388526,1.2247400267786,0.954230588072302,1.09594791825237,1.09963202139981
"1947",0.938853332989718,1.19117386363283,0.952265192501122,0.834984656812698,0.932196030083855,0.878918168363037,1.07115537410646,0.973461948631446,1.02894252126837,0.934028275048868,1.14328170638676,0.891928647172019,0.948531011278185,1.01971439226488,0.795511278133762,0.636297253078728,0.694726027671007,1.0602202316257,1.01781581002084
"1946",0.973838537275252,1.03943263099132,0.786876406803621,0.841026426885342,1.06281396519864,0.937565012106385,1.06105694961309,0.844447337992399,0.891837792884023,0.914871614788786,1.22538524862312,0.888385687902226,0.846179681763164,0.909228595598,0.741007815464874,1.10047721001735,0.917064345800939,0.96165150196581,0.78091641553598
"1945",1.31853966309385,1.24939915177173,0.96441773826844,1.14524954629888,1.18328292915275,1.03923966069725,1.29507514610007,0.980237848735921,0.806367600261647,1.28505917684225,1.14695865628665,1.09370561669453,1.14565722250886,0.993650681028474,1.53587812207973,1.23075364740096,0.822899128279517,1.2083510468265,0.77643527939554
"1944",1.12644248664308,1.464745157356,1.25849149605625,0.974954778809217,1.02779896824817,1.13973587099773,1.27522130808995,1.34065535580354,1.3732317242715,1.24513176922508,1.08781378120401,1.11199775745596,1.09110404050952,0.994134968389274,1.2510407705012,1.37555849753382,0.995819317936153,1.05762347900101,1.07706547007116
"1943",0.7226352230174,0.95217901723448,1.09151667548313,0.93324072754329,0.905070744249787,0.841021424465612,1.05395372021383,1.11010755555795,1.04987816845573,0.792491963843819,0.94741076546519,0.989932601355889,0.877114167129568,0.993115248423758,0.683145941702188,1.18585130181592,0.826168351569394,0.974222845223514,0.929328530491247
"1942",0.855523974578009,0.839176549787465,0.7716740716568,0.961386682480812,0.920380796110868,0.993515132916402,0.848018392952159,0.735934740630911,0.911977752876454,0.926648797304303,0.891392591151343,1.00380321483763,0.927457546067813,0.878718504227817,0.950681075443396,1.02554711293199,0.913077956302099,1.062948739241,0.904096723586369
"1941",1.33480008598153,1.26328196056478,1.06943158814138,1.38458647013634,1.40646480618951,1.40673678086588,1.30081121322065,1.31953890437198,0.962351761869336,1.30897402726384,1.2304549009362,1.38888568313314,1.12121598209906,1.04899762853019,0.997874305494162,1.42762010811943,1.17276417795632,1.27462218626671,1.31463052275012
"1940",1.03295925501213,0.909521254366179,1.06323180518275,1.51595215091011,1.48723115364818,1.18542424850198,1.02074009684786,1.63490414124939,1.10089802927467,0.934004486214401,1.07456691017564,0.920120238667387,1.01447170190329,1.0143330945489,1.32904029255597,0.963991952853599,1.39622865990127,1.33047787071993,1.15979797093153
"1939",0.766453351319616,0.931550673494477,0.967318238859125,1.01938737730789,0.932081598292304,0.891591467235325,0.960161352059061,1.05789032665137,1.10339788173195,0.818133981838738,1.05783710593229,0.878062138273177,0.84797843052481,0.903776559478621,0.75729138957446,1.23577767891951,0.996394293718213,0.890820830951575,0.999415692132252
"1938",0.701857326412435,1.10041254526892,0.972966777673773,1.12681062375421,1.02823473845693,1.15248680034554,0.781235984216613,1.06032764015956,1.48606147426954,1.01117965945127,1.03336853823325,0.968814148313042,0.931097720183438,0.875870685713919,1.05390628022257,1.01086958341691,1.13204662605513,1.13649484325225,1.00617129035283
"1937",0.788164078657241,1.00802303317532,0.753904662674588,0.899359320936835,0.969547971854629,0.831795516599186,0.797316529276103,0.786921574244726,1.21367558929843,0.845753341874718,0.883121620680249,1.15433015201682,0.918860291256611,0.919398612940054,1.15039699327931,0.741304894420357,1.0212723532985,0.820409597284891,0.835049345195621
"1936",1.25544652472482,1.11337633906773,0.999718115034199,1.32589220866324,1.129881133724,1.05869378579928,1.06826832935817,1.00806982009732,1.855067452605,1.13823721437998,1.04938370728835,1.39986299349588,1.12595199113337,1.03934964071493,1.45499258248186,0.820270528157038,1.09466006488551,1.01085410182913,0.976233323326144
"1935",1.12923776887015,0.95139834350844,1.22928004652225,1.17967233850162,1.04829309849027,1.29732269898053,1.05973789798748,1.24658677282142,0.805500634136953,1.15336236765777,0.955351160777076,1.01689455410181,1.1393986205009,1.16611199173459,1.31579989256321,0.977816079550449,1.19365215774487,1.09796755599703,1.14637713341535
"1934",1.3253649608836,1.15026522644614,1.15296906531129,0.603086782463256,0.852445329209119,1.03828744395031,1.10329078950929,0.769290606839044,1.43139983563686,1.16325448260594,1.00311696249765,1.36939197478839,1.09157280488937,1.15115064282437,1.04153358452005,1.02294186488084,1.13475878185639,1.10595904214959,1.21465553511557
"1933",1.16952729908413,0.883969244096849,0.952905667205078,0.783728611305367,0.718142786790752,0.888334121106278,0.826608502453811,0.991498694920819,0.528805904231555,1.12471557609878,0.904307228863202,1.05614099110391,1.07951340052966,1.16160441739789,0.695572536262587,1.12483017018712,1.02619418697795,0.95314653139114,0.875749270409519
"1932",0.93440151183291,0.958952012486413,0.819883677437868,0.643246931259661,0.862389222224532,1.08086817245455,0.859246425342697,0.989569401973875,1.07737902396847,1.01354996601055,0.700764366381439,0.89248509590491,0.70267810432374,0.939355007244469,1.00644336802489,0.896251054774375,0.808842827391561,0.885950207358853,1.03275932812421
"1931",0.9646647230394,0.965881543519539,1.08747191521079,1.09823846078593,1.04172385159005,1.33165011992051,0.841850942300024,1.11367025937009,1.20843503186413,1.05181204052969,0.921619885978459,0.76106523176428,1.00533178266193,1.01635071369595,1.20574769371079,0.899713028823363,1.05947153099408,1.10158125289557,1.06915360364472
"1930",1.04262224735905,1.18524773849246,1.12209895956911,1.11003788422911,1.1795899903501,1.22494329713747,1.13980773655858,1.23647038231747,1.42611254581774,0.917750366407558,1.15608262872982,1.07425150326816,1.11709162045144,1.07079119330075,1.07483045792058,0.7867730546756,1.01933964818056,1.11745682513317,1.0172575012592
"1929",0.911088843399442,0.888016062253969,0.901865188834094,0.92689138694173,0.823618571659521,0.85548525902142,0.991652163363299,0.768391844323918,0.782924036200446,1.13331544343204,0.841936430941174,1.11497173006929,0.991618604140776,0.966197269387041,0.805416214705262,1.04604314874682,0.925882352379099,0.95209671707923,0.89581328147224
"1928",0.964577200959656,0.859266280678538,0.823759922586533,0.941950067653566,0.942999550416736,0.913005747739911,1.05180502770052,0.824045504158196,0.689793712044111,1.14500972005511,0.970651075563912,0.914852451300382,1.09108710382039,1.00178117649962,0.744873221088011,0.836015371432108,0.869343123825858,0.866867957581643,0.939350596732484
"1927",0.763662078340685,0.91996267791283,0.749642146991851,0.812042099499164,0.818492492590161,0.85980585561415,0.918695634318602,0.910894151115111,0.754356761763105,1.04406450482905,0.814255230727814,0.428483412564259,0.892799954002204,0.814469970252487,0.935698541076936,1.01967953047625,0.831996149943822,0.888202547260584,0.875820929458211
"1926",1.06931683435318,1.20312211614569,1.09172907209759,1.07282049902313,1.11498603827927,1.39418633053508,0.987675351953139,1.15474109196564,1.09442999193893,1.05792939809445,1.15041921276741,0.906397171082499,1.11213786072726,0.928896144685083,1.15481697534677,1.12866173119931,1.13597388625542,1.11829933954239,1.07608167192799
"1925",0.91178551820595,0.877658347771219,1.16723557653995,1.13623986605748,1.25154119911071,1.10707684533615,1.02095370608195,0.976664004965758,1.0058337445805,1.17315554608122,1.0433642111473,0.881071088963294,1.10341962819902,1.01507263579752,0.907853671921827,1.20539098379943,0.969947033473635,0.95880396895722,0.852511130504807
