"","P01","P02","P03","P11","P12","P13","P14","P15","P16","P18","P19","P41","P04","P05","P06","P07","P08","P09","P10","P17"
"2003",1.11515345593184,1.11840030469807,1.24038129290773,0.526756565268066,0.992287205849279,1.087158191407,1.10662578420912,0.986490852228095,0.994363438510667,0.978762368117291,1.06382391472869,0.564246191192996,1.07308241876401,1.07964687851606,1.06221870729093,1.01378011211881,1.13820560184725,0.984042266636833,1.00633585996115,1.08612276183163
"2002",0.857439185505933,1.02204809815301,0.76485376828637,0.864561669643793,1.12395728170649,0.893680112667996,0.784959133605687,0.679803856045072,0.712318255742556,1.1088255769785,0.894673195210311,0.448884911702191,0.926645472480701,0.711149858890208,0.902579721108915,0.85170413299675,0.860929674774151,0.960904251901982,0.95355438971892,0.784377309572145
"2001",1.23783003342935,1.2579339830938,1.04750290623006,1.26647111099984,1.33608975140499,1.04644545475307,1.14265880161901,1.26913670806394,1.12889879404829,1.13723565014139,1.05131007644424,0.955715507045595,1.12273265813655,0.98652160681184,1.36679627200537,1.45551528154746,1.19007135049482,1.35719262263556,1.13477029932898,1.18157406549357
"2000",1.06936222197997,1.18342146031172,1.08338062025376,0.644749826035334,1.35479959984453,0.942654665038066,0.858196765223825,1.01164620086815,1.06011858595765,1.03015360496156,1.06304326225721,1.03024299838905,0.910435549544644,0.880239826301791,0.92992024781717,0.981103213087033,0.976826720820015,1.16074158516373,0.893257243585583,0.977617617301003
"1999",0.612204003847934,0.714394477817123,0.602235538208145,0.792434772479034,0.83705719797324,0.723084416155404,0.488654643238982,0.689357932941462,0.51311937163996,0.6522002920914,0.760937833934925,0.939019431340917,0.60985830240561,0.466428804016958,0.644119979995942,0.61951696116148,0.564147757132846,0.720145605164752,0.64753727420639,0.423051908101166
"1998",0.946902755749642,1.31816725650224,0.973983391875051,1.06528063031987,1.48566768825737,1.21567626655942,0.886693649559524,1.38688604101441,1.20825632728925,1.46157175425981,1.66338424937478,2.23590822376943,1.12213343329236,0.997951576499061,0.844039052796269,0.852129773394457,1.0618608017821,1.47945788732928,0.992103742256231,0.866589355764811
"1997",0.630632007315261,0.595419855414935,0.573588878839087,0.62182680428716,0.759505377038248,0.780693821535139,0.635111538499165,0.618243592410651,0.678249201521845,0.510108283730304,0.775812159003996,0.280708287807882,0.71293466958219,0.565932045353227,0.684823052456454,0.716320382689363,0.613752333307368,0.677560646991489,0.658170030163095,0.421283760007668
"1996",1.26421428573042,1.06804014887654,1.09548356335279,1.40593680549629,1.18114186760693,1.2986740694839,1.52281756404163,1.20270606687169,1.38877978784239,1.22748391038794,1.28239761091177,1.45755357593597,1.16709809622268,1.28280574576965,1.2340551693471,1.39208059297446,1.23305963866275,1.08756543733771,1.10067278457895,1.29952395462648
"1995",0.920460671101257,0.765474719526589,0.82843266706015,0.855597381279705,1.07200638388809,0.984184196046042,0.853117396461794,0.815327782081243,0.846695755820064,0.861908105099833,0.801570432540148,1.06103583740727,0.830648893051055,0.889196743833413,0.950569336812003,1.01080287611129,0.872598895792092,1.03716635958258,0.722353984793057,0.817783346651225
"1994",1.25542507767407,1.16921725855989,1.21845677809699,1.07667426312083,1.2655081169011,1.28051004712997,1.46144463665199,1.26730389317104,1.2001834009842,1.13399410615767,0.934636443844817,1.41820528002512,1.21112167168704,1.34132358102239,1.36748870496253,1.53131649075083,1.27501661817835,1.35786882960639,1.29113089326987,1.05759323567061
"1993",0.807233473225287,0.579687241587446,0.592758151807884,0.842447423913339,0.836080480821039,0.727996995864228,0.828905656376069,0.604074108324476,0.67993239102623,0.612378629348557,0.559692129619784,0.714106682380797,0.681311211713145,0.598043088063489,0.848287978899666,1.02346040247226,0.913601237618715,0.723152760405188,0.722292529326217,0.631280685133594
"1992",0.946258038812691,0.918895391940528,1.20981236128991,0.917253792438391,1.0169593121459,1.1813004309433,1.19996372024543,1.10312970317222,1.19296263800003,1.10735492831076,1.10972360435558,1.20407423913285,1.11626785646572,0.964876967093301,1.17065177577698,1.28418603771195,1.27035834230599,1.17377479119289,1.15531658905246,0.940275426158523
"1991",0.647992353767728,0.677910293531939,0.696994091179415,0.729185312201543,0.765882306999158,0.82542446226916,0.61014468829881,0.676601130407891,0.765271359666152,0.671791395316461,0.749245985262854,0.7454870713935,0.687098271893552,0.627509062131767,0.665247964658603,0.663299950971684,0.770025962489397,0.707367408264988,0.841908296167295,0.678469293725393
"1990",1.08798356289909,1.34944040211928,1.05603857515368,1.09916940163765,0.721215866174903,1.30212545789414,1.51493483449354,0.962615218719916,1.01714823581949,1.40722939848658,1.33767168024241,1.55488605560616,1.22317394742071,1.18399152116911,1.12043149740928,1.14211024183638,1.18649201088551,1.26095272171808,1.43336038169671,1.0325699897046
"1989",0.901192442435836,0.754457586953483,0.608662336948908,0.800751833839698,0.357819188466761,1.00243887814509,0.730683217359104,0.60024217859144,0.677805859016351,0.67337792613461,0.941409218087351,0.610975410310006,0.728578230019186,0.862664656112798,0.69439689423839,0.733105422929157,0.771150742348667,0.715152734292079,0.878810189323568,0.559301382535128
"1988",1.21453919705485,1.12860567403096,1.11529219111971,1.70629787060525,1.18796869251119,1.23935792220153,1.21878087591391,1.11317527862847,1.32791326352931,1.11628889084634,1.1372221924674,1.16710670998506,1.19859415073727,1.12302534391719,1.31265799084365,1.23421791609039,1.21838662324268,1.04526632822706,1.50398750469453,1.37670889498165
"1987",1.28929391287193,1.21804730891642,1.18644053019678,1.83636804611787,1.00232727779765,1.22429530704756,1.24224627379192,1.27410389473189,1.36790524242412,1.12010114826505,1.22358084117921,1.3912631650602,1.15374285529445,1.20266688800167,1.2953973331722,1.29142197376459,1.34934939139305,1.06510719722822,1.25371034885783,1.29785713200362
"1986",1.26409282706636,1.09725932432141,0.997381938566672,1.50404601489137,0.850000831336105,1.00777870917005,1.00997656919722,1.06762218455709,1.1828599071991,1.28947917002485,1.28787728596006,1.67941186311436,0.961775058987203,0.995076989368545,1.03878790964642,1.23445731201084,1.1504390230144,1.14912270377427,1.0852491809441,1.11823248522629
"1985",1.22321418906054,1.02427870736958,1.08696377300723,1.90873798997185,1.16496181152912,1.12599736451299,1.34908014662292,1.16926543362677,0.852155828747456,1.52968734755852,1.27769823722201,1.53462955964932,1.10427715863011,0.961944622225237,1.304950705446,1.07940236573352,1.38806086530478,1.35847278906256,1.46791771862071,1.52516545237547
"1984",1.03335336209019,0.996074248936255,1.04211894088174,0.686969484497871,1.17027950558955,1.25389428898959,1.10476936496882,1.11286662767043,1.07638744234565,1.22371808355249,1.15232711646908,1.55582313558101,1.10599523997012,0.898688017918717,1.10924894852412,0.970174455046831,1.12471884040691,1.08276319423115,1.06441565155838,1.25476658976006
"1983",1.03022456493755,0.827158922410019,0.807716651713876,0.271799417679914,0.953777319958147,0.770042285059266,0.665228126061388,1.0193545555868,1.00221972693149,0.684938770873389,0.965748740549727,1.05768556764929,0.864618709388066,0.833496988835321,0.84582600500083,0.856936458477801,0.662803942686851,0.805644632725054,0.850178300099821,0.712162037501702
"1982",0.782351736000808,0.769466309377647,0.697743378460336,1.20537727351505,0.551063073601131,0.768994325924131,0.694633896382232,0.672880801799631,0.720309201285927,0.743609860050412,0.859808653017627,0.836444151650428,0.793298042439862,0.655783182520725,0.821596674816485,0.813659234162675,0.89012219237215,0.799674783612887,0.770074519896669,0.720309903823084
"1981",1.42573737591694,1.28897105858091,1.23687561560093,1.20048523016893,0.972121462956546,1.19743599660651,1.32299491892798,1.2720401099652,1.19860222597428,1.13758592964994,1.24895367937839,1.3292408373418,1.31835814992819,1.39939471878376,1.43481707798238,1.28360142883703,1.34982832906503,1.388830234895,1.12363695809149,1.39648024884977
"1980",0.963811433658456,1.00372851226515,1.16396717712886,0.966740676552998,0.812116997579828,1.01545177189475,0.896003845185043,0.925208867607769,0.915507482377856,0.698929652883307,1.06934218192245,0.903439876448876,0.986559446417842,1.0333972904564,1.17124659861341,0.977338766353441,1.20583788179219,0.91955729818908,1.02727749775825,1.05298123990516
"1979",0.96802224128369,1.12477631755969,1.05573154892691,1.03035990943965,0.824847614822873,1.03002513297953,0.943363951283082,1.16959323090211,1.02007901906869,0.84990180168003,1.36068984252956,1.24587427577035,0.982978335783177,1.00936276644169,1.14772729397791,0.937606883869669,1.04787376445607,0.976221921780395,0.974485618151253,1.17843697544275
"1978",0.787887230118301,1.11092296482225,0.996245174237584,0.890785580009711,0.817366234077195,1.08057227010247,0.855149014670097,1.13714387637943,1.03928821010105,0.94671862101991,1.36651271035344,1.13431037192657,1.15986858811074,0.936933785277156,0.74909194911335,0.747173136975327,0.745332188070657,0.872943844437508,0.963552497575962,0.818593948518689
"1977",1.06437098369078,1.18194734123361,1.28665194603225,1.1759240610961,0.834442275755547,1.05704177138881,1.16827878550681,1.14676980499038,1.36787884684979,0.995762019528163,1.19076207375107,0.766708323488666,1.27482980032463,1.5107873524441,1.15988487012822,1.06031376755169,1.24003290746839,1.14145726512456,1.19975215656948,1.20031640433261
"1976",0.610590853971673,0.736661079028166,0.859490344595334,0.772089154545307,0.687396315966213,0.803818671227629,0.676940149171249,0.669014241086645,0.62991147766556,0.732179040081078,0.745504958215778,0.669970717451676,0.773838996125152,0.878906658056334,0.61185613935932,0.551354346085963,0.572284109148522,0.714646509831665,0.827103717048303,0.705293317287673
"1975",0.660942812324357,0.795163939315596,0.992206156263124,0.867856692106965,0.52371628063504,0.689844336868196,0.782445389425918,0.868390267134073,0.923527436348391,0.759306720361047,0.60955375140376,0.821791444140758,0.934534612846799,0.977584171187799,0.788489387553185,0.685604621599279,0.75302451759493,0.861165843140233,0.895500616510962,0.917111163251647
"1974",0.655114059454598,0.709611168968107,0.716787610023558,0.86012764947972,0.51511577267296,0.541959652578433,0.507878901136006,0.63260092068227,0.675294406184252,0.537232675610295,0.652001981174168,0.648715735981763,0.973913205098812,0.659127604005699,0.708421728502391,0.586901150310033,0.699290107614336,0.678700464615055,0.869738118960503,0.643542245281006
"1973",0.946995628010103,0.924569095823269,1.26816887658481,0.987300335847503,1.16868750085067,0.920580339174882,0.985511867661432,1.48203604911823,1.11013414529164,1.1715581251516,1.39326447400306,1.30868939379819,1.46245379635237,1.62055964223795,1.12017955492309,0.967245417001078,1.03744467950939,1.10866279287954,1.09848520190481,1.78669144575994
"1972",0.738529728166527,0.701394081645444,0.814827906308012,0.635879635971939,0.677769824219787,0.627384917365479,0.622282982133025,0.658211662463619,0.505766845220527,0.855684010406441,0.767994514037623,0.488258119263261,0.827661223279012,0.885945308334435,0.738737014690113,0.643614653685213,0.682462022413736,0.565132721182763,0.528640033129644,0.470198452462021
"1971",0.850986796090841,0.922640196245078,1.05657997588173,0.968204645335104,0.926124334848223,0.798877934469977,1.06202080932372,0.751566560607757,0.994107236654406,0.724502625017701,0.743028740420379,0.811353679245019,0.989891889749618,0.672304733419943,0.852402766635024,0.665328955771845,0.826917511481222,0.924191812912169,0.991109329603581,0.718668176116795
"1970",1.06437729884507,0.958437687584054,1.11063020424966,0.997813773184151,1.25024659575123,0.724263612615744,0.961998095517201,1.03298202727813,1.32912297704083,0.94258693786636,0.912695712591531,0.912209213505303,1.08743412098448,1.00601894924089,1.01540606687074,0.96932766142192,1.06568529151589,0.989935734853344,0.975714275953979,0.971666290570101
"1969",1.24381299403529,1.05958836080441,0.824947733390367,0.919119291014288,1.14339411230424,0.693333498569997,0.983040172162498,0.951819966888977,1.13671199965266,0.970703361971815,0.879460385856262,0.721250284564521,1.0861019414849,1.00895514103617,1.07853694074585,1.00257543224446,1.05860505049164,0.935011967306962,1.01361978082708,0.831054356389677
"1968",1.19096478306466,1.15273361960401,1.61183503024668,0.789663670646057,1.36149231255249,1.15882450610986,1.29773996890481,1.47603184310173,1.40947903049548,1.34233983059044,1.22808176541373,1.12980224065671,1.23987648329466,1.22354955744115,1.14054313806644,1.27389017636428,1.49763431480516,1.13858474477942,1.18729535000721,1.67359733932135
"1967",1.28211083302465,1.06852654260787,1.24108886657994,0.786055221597238,1.19615249386581,1.01349952670889,0.908808216835794,0.921994001593883,0.979684933058507,0.927961658570684,1.01388547529417,0.700286913482158,1.21191218232313,1.36693321671019,1.1012036846994,1.15112152508586,1.05298166653369,0.97178788804633,0.951743129645084,1.17210828705159
"1966",1.51274861547091,1.14239281716756,1.22800365930235,0.880510125936392,1.41922780287102,1.10501262249639,1.31576940436421,1.22696601081022,1.20597938896535,1.07338820533598,1.15245965222402,1.04402764670699,1.12177961705255,1.36717366391647,1.32466237994301,1.17023227040045,1.36515306051044,0.874424383101089,0.881684690877435,1.23591310217782
"1965",0.992016469599363,1.07326836002547,1.07104550396645,0.816437731072961,1.09913281727979,1.13080477476118,1.18176058232735,0.939361247900096,1.01601862171288,0.856689770341168,0.866491425207831,0.972019463963731,0.886946405748894,1.39236950338711,0.787846416753787,1.05162602893092,0.820690132509418,0.725164034185585,0.780302218400352,1.019743377357
"1964",0.766319988983998,0.846519362104252,0.809253233033736,0.620794478537194,0.804226405428705,0.771551765260974,0.610722433154606,0.823638470556094,0.729928916562737,0.616548640506651,0.592926292004417,0.409607125090968,0.902447960362701,0.760976831657494,0.970956673458013,0.850053979840863,0.709101980998944,0.674925777608881,0.881576388149385,0.444499848592582
"1963",1.11374053528141,1.29563485606914,1.30829140172389,0.952129775403165,1.44093284872386,1.17295635795733,1.05577449460947,1.53256342188367,1.47406176743131,1.17988125469109,0.947478841500881,1.09884967336031,1.06889219261821,1.01927012853613,1.09663835001323,1.4519305985772,1.3439674149286,1.19928820083031,1.22719657109813,1.17014404104481
"1962",0.785012924003214,1.02207296804775,0.76418478652982,0.728150016386722,0.425166947141369,1.07192892788796,0.924049084958175,1.05648564627637,0.834027051498216,1.1540956004618,1.04482059412914,0.899941602343909,0.83298958469988,0.770496067815742,1.02755082836424,0.765691170223218,0.968075489416514,0.874574988510856,0.881298318154032,1.02734103577943
"1961",0.953935128830709,1.22216378585203,0.756434872002351,0.800655762217439,1.16279308595176,1.10917155012573,1.1284363082289,1.35055484277529,1.10090035063364,1.16687316311016,1.19414372866722,0.873034200976171,0.873688848046966,1.06553092931789,1.10375200100304,1.26271467604863,1.12399526456259,1.02682945091243,0.95111369627471,1.0161391520961
"1960",1.14595753294299,1.66013195551166,1.32318386084393,1.09479210537344,1.67423161416514,1.80719435206158,1.47869392236315,1.52689901552091,1.34626551532088,1.66649972669484,1.50648788166415,1.51628578151611,1.0404738804913,1.2893306597688,1.22190949191636,1.3189635651585,1.4732426230503,1.53685745849114,1.25537057755632,1.55535798817064
"1959",0.770239585415702,0.857913358087527,1.05096441468964,0.857981195654984,1.22515415884764,1.21997252994927,0.920386085709954,0.909684175024171,0.744699844424937,0.845916369610474,0.866520019212238,0.946993517244488,0.681894798314917,0.894728694559143,0.7023656873373,0.948321066326389,0.905821304745346,0.795828105699641,0.623374651805794,1.16212416213525
"1958",0.995660847141971,0.90213270758779,1.09121353197293,1.2693839914484,1.05185178722305,1.11758984127262,1.24103196878466,1.31933502972394,1.09196067351657,0.974822427473909,0.889924562282075,1.17292677079696,1.09792185097052,1.28970230932129,1.19059640451702,1.202912499561,1.03115308211443,1.05382696006483,1.18957667370082,1.33723579266216
"1957",0.95619264834483,0.765856771158937,0.920079539225552,1.01179235391497,1.49874456705931,0.828091068870353,0.975697792956037,0.877934682414594,0.951654767432555,0.798634237985039,0.709433333904967,0.556487577355402,0.864905447485264,0.781441707975693,0.908566397863936,1.19739904895092,0.962891438656852,0.870714051653597,0.998245367577276,0.910981784370388
"1956",0.767497184524128,0.823450851903115,0.793720196782721,0.637657573056876,0.954864986413876,0.68949185415665,0.777459462805864,0.81305411952806,0.744499161956325,0.856361869293582,0.721751885512028,0.719069949106529,0.823987261555983,0.594408923760415,0.843858848729112,0.461946343034758,0.647545279595726,0.653660784847424,0.765252802099442,0.591665456990464
"1955",0.910380310757178,0.747388473799297,0.833497319615076,1.18383369780979,0.73538414834005,0.985628017398709,0.948561129674113,0.937762356588398,0.986930523245677,1.08409528725004,0.883008715038878,0.93921791173348,0.910795701116343,1.14805861830163,0.995495422912093,0.848925908309756,0.818552313349843,1.0261818806938,0.961458177637405,0.786881861598728
"1954",0.689726600558243,0.748203789541475,0.758612253741438,0.631285376016536,0.721193509410952,0.927434459498935,0.622636948985292,0.783009876568357,0.830961708947079,0.668482763623978,0.618286508776872,0.582894905884992,0.733904532065565,0.699871570870888,0.853153282777164,0.737596405087945,0.559505106623511,0.589633991789452,0.706049884860964,0.505366962874455
"1953",0.871283997852873,1.00142416311215,0.979868580658934,1.00356167738844,0.975371644429089,0.935561234604757,0.939175681174941,1.01613323473599,1.05130153000285,1.01374342649146,0.947300045600503,0.99328896624254,0.849678656565973,0.93969068910698,0.861049211988903,0.986593208301725,0.767479950793633,0.849564792280304,0.802050758780039,0.754166412635558
"1952",1.12878881617932,1.23745822975699,1.11558467940282,0.975513560852166,NA,1.00215840178242,0.907432529637808,1.05281908877124,1.02627405480579,1.03418842388569,1.22801610613816,1.50508849345073,1.11115188817492,1.20608037357446,0.970233121728346,1.23854120551154,1.03219665651316,1.18387168340934,1.01282584790064,1.20942055274188
"1951",1.13211335796173,1.15223132737707,1.12232209083393,1.0880094493344,NA,1.33312305252021,1.14516440068377,1.06734001928206,1.12171158653011,1.15092116791478,1.22568408146319,1.34609627117702,1.10445912136348,1.22084395107501,1.06027886206913,1.18860272964371,1.07745377517848,1.21131830229525,1.0543232770255,1.31191283735782
"1950",1.09355823294153,0.874527350548358,0.903557080494405,1.06434898055192,NA,0.953498961867901,0.867892683843254,0.867504538153869,0.669762331459959,0.948964676183477,0.895125563261625,0.859049016605591,0.924691520429721,1.15048356854048,0.971458607304383,1.33634961330319,0.720174665653561,0.99829184317931,0.766600432675467,0.903224621140383
"1949",0.935010526649017,0.987765140036587,0.841683634171016,1.00583429361326,NA,0.859956894137359,0.932362810711808,0.942736508345355,0.850706395576485,0.956044443920236,0.752545812270024,0.67429399038819,0.963567887152047,1.11141982943443,0.948111058299309,1.04784900689792,0.894934401405745,1.08123096444309,0.989293393537065,0.729510052309944
"1948",0.958019055573892,1.0334389735003,1.05697358605185,1.301348201667,NA,0.995732378496942,1.17937537142086,0.92094488769546,1.13258086057686,1.03689489484399,0.888331686156985,1.13273269142877,1.02044677449139,1.15232780219405,1.16218528383174,1.3857746887633,1.1388782843012,1.25904995201782,1.16219153001897,0.930869675137485
"1947",0.873479231555935,1.0669095052077,0.855896283070871,0.612654020733836,NA,0.687733152228612,0.549315854492629,0.745538471578519,0.93591328312612,0.856329560276874,0.742818741004397,0.664979330349055,0.807260374347867,0.833115610549884,0.87775395381721,0.968341774350986,0.631552485610707,0.991762231710472,0.874837032698096,0.4611722047142
"1946",0.916660168535366,0.89297591173877,1.01370330671092,1.00108498798319,NA,0.898190483586538,0.950912845954205,0.869166734877331,0.86295932217248,0.982464786088051,0.81969961939739,1.14334668371664,0.942724521641521,1.01533841409764,0.940370458156326,1.00659373034287,0.880581390463389,1.30418159814766,1.12828556082901,0.857726691109288
"1945",1.22677680437404,1.28575896247548,1.24149578829201,1.54456962279879,NA,1.06491999267103,1.22719608541431,0.845341482731187,1.19851967340525,1.24691240333492,1.11780807494494,1.23754537409675,1.11624147374988,0.838601863833739,1.35180651417567,1.22360164608409,1.29569429571637,1.38042013258314,1.44975829771987,1.35435750061311
"1944",1.0428076863848,0.97728192659143,1.0830156796604,1.15525563838965,NA,1.0294961725984,1.14011623559862,0.939936239830044,1.10475972579694,1.11279094362975,1.1417553882633,0.909815702483635,1.06579018212855,0.919628002746569,1.35582452073579,1.35539408202023,1.2445836288282,1.29016093518262,1.36773573127347,1.0445535388063
"1943",0.795003333310099,0.73328647134112,0.901746683454693,1.19699314179176,NA,0.895380085440207,1.18500472578935,0.696998646418406,0.855107704467142,0.936688674500977,0.85454699249364,1.0155863622586,0.896688870495634,0.646541996481553,0.99853787841141,0.601435229259419,0.828689891329293,0.976791407800106,0.998631011844015,0.776979920641835
"1942",1.24396575326278,1.028165928641,1.37333047235752,1.41033752282998,NA,1.17399835359814,1.41932675359292,0.975947831699541,1.09334519782479,1.38394094020791,1.19553122698017,1.45440054978104,0.969758144352362,0.775148441982212,1.07539079061468,1.13541778323833,1.08651361813897,1.27176868247993,1.44419899816891,1.20492643543843
"1941",1.14533472413083,1.21997157747017,1.51170763487782,0.834021945617875,NA,1.33815549385729,1.26769311092662,1.02175930288186,1.25485613556675,1.12908204262371,1.24342775355641,1.13692458568214,1.14216451503135,0.933951178586944,1.21368943872505,1.12872033218196,1.28721158143446,1.14745453984608,1.29146597702014,1.06671717602067
"1940",1.3089245748921,1.13652523525819,1.11844821745387,1.13350509858451,NA,1.19822884165681,1.35527867982679,1.02978608566911,0.964232358327109,1.1965113170689,1.22000431260266,0.817741860484357,1.02910561859371,0.899166045116235,1.33888799206963,1.02306475743306,1.33369555137198,1.07127078907958,1.19612329763215,1.26364602763845
"1939",0.989363726784346,1.11428584046251,0.958202064298172,0.553294385713197,NA,1.06638752739547,0.946042291604667,1.1887372969251,0.907867203125549,1.05992790369629,0.97807464347462,1.01712845829483,0.836666072645406,1.02139877233947,0.988858235613329,0.875726601526881,0.823720096335127,0.980745362895921,0.829599588918163,0.984335399766128
"1938",1.14470122659665,1.15740319648646,1.21670138087973,1.02902030676023,NA,1.04169605918239,1.20647996614725,0.989228210380672,0.975014956413764,1.19921677964501,1.09123624796765,1.14191991498842,0.897663121118322,1.06097742364311,1.23694037385276,0.912141066386829,1.03898628042417,1.01084919187401,0.96623605564194,1.08963051182124
"1937",0.933973377728645,1.09640243338395,0.947311122656508,0.91015603969963,NA,0.97809906107805,0.952413811935162,0.935752749446065,0.941908568971966,1.11321562372764,0.956200738071555,0.756895573198707,0.830944682474412,1.00282004717256,0.956432870686187,0.99423555949962,0.971013922870506,0.764355662589015,0.853301087979909,0.801510990224942
"1936",0.899538890566164,1.07410095943965,0.813722976940982,0.997988237834017,NA,0.868464166750265,0.946758464648476,1.04285760706211,1.03320959038349,1.03748389291959,1.05957970209214,1.04864786423081,0.941123563881254,1.17086555397548,0.965721150513362,0.912989765691979,0.982621162482423,0.834374596096153,0.991297316903591,0.880435020486994
"1935",0.666833263804055,0.929117407522789,0.626556287609374,1.52585132817571,NA,0.97191920638453,1.18723184317224,0.931549873004638,0.987421284625211,1.03874696560432,1.0798084785011,0.946693856032068,1.1355391585459,1.07034690117474,1.13276821333447,0.955775179971891,1.07742242072785,1.01138558722287,1.28096822225055,1.16264282275749
"1934",1.26249496114621,1.27305993847625,0.746809347490127,1.08505060025905,NA,1.23099650177409,0.938195160302817,1.2209293125659,1.11890627888487,1.01323239178219,1.51576499351757,0.874576400805499,1.22077623528665,1.22170913162786,0.957607058787341,1.17903639443626,1.11281231195672,1.03125192511326,1.24222962293505,1.10537271734767
"1933",1.21622032166421,1.01559548256975,0.545463273381177,0.959999286695876,NA,1.04659735331465,0.862177547112366,1.14237998948721,0.624242642970315,0.946588647253105,0.844237880959103,1.02208688369019,1.01409252420849,0.876081518361997,0.843289315221794,0.791511852330073,0.889178446183603,0.999417977960212,0.943119198616848,0.777545911183106
"1932",0.92120030478297,0.614102135434213,0.514274792212071,0.588284011678012,NA,0.689572762093582,0.795605657601933,0.676659464175692,0.754719559636672,0.801323645541218,0.693352110311304,0.774230702350606,0.833000598290304,0.718218331335935,0.727648345342701,0.778867798915559,0.70915271234719,0.72821290002456,0.750418789032696,0.642604501765126
"1931",0.779936606128172,1.09402987271303,1.16054832692623,1.16666617574028,NA,0.886904777374061,1.19648822678033,0.993010651921883,1.45361259996366,1.03423122585267,NA,0.919049652992764,1.20049882750102,0.955845887125209,0.934210074509268,1.17463622959287,1.12790737057583,1.03885809800369,1.18570151701597,1.13674598577681
"1930",NA,0.906226680704813,1.15863113905987,0.919502922266463,NA,0.928810151664077,1.10859625361677,1.1318736865902,1.35338212733879,1.28376818644678,NA,1.2452500793539,1.11021347578293,0.978899783963678,0.990745925382711,1.07334158129813,1.16912544275068,1.05781539028407,1.16463714038435,1.48651965221348
"1929",NA,0.920334218048806,1.11598182714572,0.921353096362762,NA,0.983553327283274,1.20983151268577,0.870789932843084,1.32861864384153,1.12688158373494,NA,1.14406774371637,0.984578105793844,0.968320760787106,0.930645312052684,0.822082282048264,0.978157824731539,0.926690231178458,0.794619510620232,1.19052057318109
"1928",NA,0.911356815992751,1.00998187901059,0.912725281641256,NA,1.15484967735475,0.958319641331957,0.840794368561143,1.37584975109919,0.95231599399668,NA,1.20958996161453,1.06830344159579,0.914657957192174,0.864465971290888,1.08494501709787,1.06926414930564,0.715136234619904,0.906267836336259,0.981948159162075
