"","P141","P143","P145","P146","P147","P148","P092","P133","P135","P139"
"1991",0.63811108324289,0.887414058514803,0.756464378699078,0.855615955321803,1.00973106095119,0.489846442033391,0.716928489736491,0.646835716821119,0.770024967555285,0.544861179487252
"1990",0.929111273899574,1.04773300553893,1.29485793301856,1.21739058868871,1.06312000235117,1.5279597438987,1.23904060077838,1.21930275154275,1.03479047461978,1.22244414743928
"1989",0.827348860298219,1.15348308705109,1.04129563581011,0.949213651528658,0.967289298188417,0.881791137772575,1.13325827218217,0.841120933194555,0.95168129576186,0.857740508330882
"1988",1.01919182993839,0.974324203949922,1.25234542473027,1.15211782614815,0.981417509681203,1.33018924515082,0.953488581040624,0.996835281252001,0.984100525011366,1.08966427936321
"1987",1.31968563338713,1.1284584468606,1.28999894528467,1.26849551080986,1.30630259930997,1.42704660286474,1.20862538123483,0.850963685204154,1.06979060801471,1.15000372478704
"1986",0.991211216782269,1.03399509385942,1.12560390193717,0.871279399769062,0.950735495171331,1.30194546651557,0.880808509313191,0.80666467208299,1.1096367028528,0.873196986893254
"1985",1.22038843212331,1.07692784560182,0.955174225634698,1.08424948684321,1.41523827448264,1.41329470743422,0.925444993239927,1.18923530964332,1.08428206012913,1.01141245751235
"1984",1.27150079554356,1.02137500764967,0.777162840410739,1.24833810205058,0.800625507932793,1.10868442384876,0.612553495960145,1.10143234591341,1.01923948293387,0.697159729590279
"1983",0.717585268104838,0.761287634369631,0.600935468870871,0.731450480691047,0.664035076787293,0.668632824019425,0.920777385858065,0.837149649184162,0.865129458201964,0.654517645716843
"1982",0.996087984609618,1.00000424711484,0.985759517216112,1.14902834978408,1.16387521769567,0.751340485051154,0.978004173826794,1.11537225717727,0.930306019458925,0.885233017029339
"1981",1.24272105224468,1.22333902386034,1.25142443076653,1.18734900731217,0.916430006646328,1.32142275508548,1.38557691045621,0.78362701213554,1.05287871049414,1.20212575317373
"1980",0.869853007321505,0.807087908906549,0.977008390406983,0.872180357339666,0.771614085020876,0.87874946577502,0.646313061745651,0.88684949322781,0.645466576814191,0.95156463894289
"1979",0.955913335539411,1.03724713110188,1.38940762974749,1.06978396953935,1.0554347995793,1.05544882043084,1.16336178428522,0.911924304705047,1.0506853116603,1.21972730109945
"1978",0.826017421242571,0.932257548704458,0.974325304568122,0.808018596687117,0.72011802070515,1.05162946190283,0.958249296580282,0.797317044899162,1.03458720098326,0.714038155944951
"1977",1.19206061069229,1.0430966030192,1.48053505781746,0.873470593309411,1.23491442012907,1.45126599582097,1.08921278014965,1.39814178039245,1.13525459953479,1.6557974264987
"1976",0.815600186052206,0.840142802436021,1.07434078093739,0.646505355470487,0.772604049585661,1.05577434527009,0.500427768026414,0.852374058310643,0.920866454968411,0.640289210065262
"1975",0.992445320080085,0.917899362177578,0.654824122267897,0.886542325698147,0.752801453569714,0.948220834548058,0.768652577934174,1.16421166153318,1.0676447304043,1.26878633784974
"1974",0.730910404354774,0.856009428499456,0.683592833350786,0.747069803548767,0.688618679595847,0.763005981667318,0.497117640616169,0.973482196023166,0.951319832436133,0.561992463137838
"1973",0.931344829697324,0.917515810753406,0.890849690088435,0.919654062842623,0.978910276452285,1.08313090807185,1.10935571722657,0.868989325524393,0.915086251787389,0.948820299750011
"1972",0.908476094370152,1.00073426389496,0.846953591489744,0.883261875492334,0.84840378784124,0.992409004441538,0.672466851182664,1.00141936969787,1.20306017923125,0.645430212077152
"1971",1.07270474215139,1.1059116384421,0.915629487841485,1.25674154565055,0.956098381051097,1.16854496153587,0.863603393925584,1.01097691934362,1.14631902806616,1.18347659170141
"1970",1.16899932272634,1.11945983231051,0.988427138276694,1.21774918716752,0.953931240735977,1.03402512884753,1.37611766648406,1.21548957407601,1.53331683222565,1.38332689577558
"1969",1.12857969432882,1.05451709768982,1.04185199385029,1.13594537552065,1.14834584787491,0.815719141582886,1.38351625687972,1.09578425137691,1.24586005145096,1.01481021129362
"1968",1.18808457005452,1.04156913765415,0.826953695184896,0.958073206180885,0.755485870555286,0.910462639475856,1.31404882716696,1.01764263716382,1.18316782424507,1.37243645835373
"1967",1.28539062914667,1.20608090493447,1.07853563541512,1.30014037601653,1.12220295621476,1.05120149048211,0.980380544142075,1.25976566239804,1.20112707656299,1.33296530905833
"1966",1.20387165755476,1.01509146326994,1.04497409230551,0.947443693014465,1.01027425112046,1.0580745327867,1.38741296454012,0.91586909675064,0.860988430036908,1.15092571690852
"1965",1.17173627693979,1.13378483586765,0.972221030172207,1.02408048363188,1.01764461679645,0.937208015777014,1.07040220275611,1.0831987557458,0.997337207945314,1.04267984951109
"1964",0.943708310182651,1.14825228436623,1.00330408979801,0.907720795448342,0.887398934501146,0.754496119542764,0.90584447091087,0.959508589053609,1.05808716224307,0.799847360684212
"1963",0.947310857851212,1.42779351873406,1.06876234094583,1.02071328346874,1.04933388753481,0.898989307401389,1.53946609569569,1.05106456011495,1.01579888657124,0.868644949593261
"1962",0.780850451419785,0.904452539399614,0.865857045793612,0.974940003044444,0.924604320057411,0.844044866905209,0.772949886878633,1.15526806697798,0.944355416272476,0.829768289822836
"1961",0.795110193441229,1.11026346146946,0.758542480915785,1.02709114634447,0.836985145934318,0.69617656394831,0.74856791630489,1.04900432092897,1.00732574410229,0.90295211659458
"1960",0.91219713780987,1.20570762759499,0.956527709855322,1.19572915882011,1.06374723270345,0.880343599107547,1.15365303777743,0.90707377444169,0.998775641256572,1.00466224008151
"1959",0.492755062963954,0.943175229100574,0.721293140790816,0.766619167845188,0.715322492266497,0.630400116775035,0.384161815049428,0.617282865908008,0.885977748577744,0.833740326464586
"1958",1.36656764579249,1.24221836379538,1.26806834735121,1.23184097897961,1.44247994538239,1.21572684017017,1.05140876770242,1.01582820517053,1.17791740857679,1.4652873042556
"1957",0.902447334074814,0.876455869146848,0.81001829763537,0.720836086443208,0.816672050366917,0.735594424992882,0.869710031119546,0.787940626617398,0.833035127599494,0.669021941932852
"1956",1.01606141843463,0.563145527856488,0.788127086254159,0.697478011026552,0.894331291435643,0.761662253820294,0.683431063237487,0.775789648480039,0.72997567247059,0.894221658035847
"1955",1.50554274121183,1.20049716348109,1.00522007552383,1.08736850585993,1.16344975124706,0.970335094469418,1.096431868556,1.27108644567993,0.990895256711411,1.31223939971637
"1954",0.807899381830933,0.7412299059142,0.839237554379694,0.860691405721355,1.02639583000643,0.924976021213139,0.854121608591535,0.896542990819781,0.829247436301409,0.673431294950304
"1953",1.05390994692838,0.844776271178301,0.966885412945055,1.07762730807599,0.876921832209333,0.847399640597534,1.44300972504219,0.779531577339788,1.1951465963575,0.996063726251584
"1952",1.05440694434925,0.889612006316044,1.04594667910688,0.970639922567564,1.21489723327244,1.0302396287586,1.48116924537344,0.986207926018937,1.10607034659521,1.25784559122596
"1951",0.882714099413893,0.815207135086605,0.896388846335985,0.976943591807165,0.987388598345651,1.02134734436291,1.0117013560892,0.903322666355353,0.713862722350515,0.871850816032276
"1950",1.0236809849293,0.823819659819638,1.19705366031819,1.26261436702892,1.16152108486954,1.29759825640046,0.726396183838743,1.34502965401377,1.23870839411936,1.13613628055874
"1949",1.00365188841849,0.682794684978889,0.909555710061823,0.90711681502444,0.907907326416514,1.02828007608842,0.883926909365287,1.1839458984647,0.4828104651849,1.12857823623296
"1948",0.946896037146286,1.40707894732273,1.0590996643311,1.12984850735474,1.20196453442529,1.25445311982034,0.791939672392472,1.64117823210929,1.32597560151423,1.09991535944662
"1947",1.01769931717513,0.897257336218003,0.744873715606796,0.92424848443503,0.566080715251553,0.763917280600526,1.06593747969401,0.882525391939137,0.630010536595288,0.574688562957587
"1946",0.824077165975503,1.06092381807442,0.957692645667026,0.953018059813715,0.92692600023602,0.967875832317843,0.760622098484776,1.23792762434036,1.19165078492278,0.995393744039941
"1945",1.11797941324681,1.017635756265,1.23643174104709,1.37782757484619,1.06291524908997,1.32645151740987,1.44391281273958,1.29526943300669,0.956589331095077,1.44431531671663
"1944",NA,NA,1.14770277785878,NA,1.01067469642486,1.22646026419413,1.01955170752028,1.05341049232009,1.24858224004764,1.05259127798134
"1943",NA,NA,0.92580525954163,NA,0.932874853482674,0.745186030266952,1.19338832535612,0.89563222551329,0.996256305321979,0.94377722024992
"1942",NA,NA,0.991805647336518,NA,0.964751585396258,0.898759966613521,0.854505052225683,1.15427455750373,1.02826914436777,1.14241253687878
"1941",NA,NA,1.18641556324521,NA,1.06307848236007,1.17141585682225,NA,1.00298150272171,1.17654632105199,1.02161368620726
"1940",NA,NA,1.2265912810606,NA,1.24233926742626,1.25703504085473,NA,0.950352394527733,1.09082700266474,0.856116744844328
"1939",NA,NA,1.00118280699282,NA,0.638924912071537,1.30447204362461,NA,0.904878262230854,0.939738629932772,0.915846638235025
"1938",NA,NA,1.10704686100198,NA,1.00663340995626,1.33964951036525,NA,1.21970264533492,0.909015290391889,1.07055502449971
"1937",NA,NA,0.948712995705424,NA,0.95295747589642,1.08821746473168,NA,0.865105160325644,1.18063365953667,1.21053725497778
"1936",NA,NA,0.972372452020888,NA,0.850232261236485,0.954784644239018,NA,0.710802529134433,0.750938469651247,0.72700043038821
"1935",NA,NA,1.09843004835074,NA,0.924675256956055,1.00727802685041,NA,0.835166338101547,0.800512921406889,0.8450195207989
"1934",NA,NA,1.10417485903548,NA,1.11123046258411,0.9640621953544,NA,1.12721420919351,0.815769490243506,0.72805003924288
"1933",NA,NA,0.924334227891865,NA,1.16454562695957,1.05408221725551,NA,1.50184411707629,0.843254745570002,1.13274966612695
"1932",NA,NA,1.05128720426451,NA,1.47675277998706,0.875605507553361,NA,0.934122835867826,1.12203812196529,0.896149195095768
"1931",NA,NA,1.22196139463595,NA,1.62521925088629,0.979662798359879,NA,0.779679461199346,1.04980923754277,1.32717020034726
"1930",NA,NA,1.02523101971479,NA,1.10472464995731,1.00274882159638,NA,0.776017966437965,1.04025096679707,1.15473908921579
"1929",NA,NA,0.947555775008894,NA,1.16579389934895,0.914170852195278,NA,0.88833151456513,1.19516761823267,1.5423469912289
"1928",NA,NA,1.11762470470272,NA,0.8528470135295,0.875095804689163,NA,1.08464699487613,NA,0.995438660450455
"1927",NA,NA,0.882310210061314,NA,1.30820597031827,0.850739631164969,NA,1.16821789591708,NA,0.879516157836075
"1926",NA,NA,0.776257703723245,NA,1.19970246359552,0.799999107510184,NA,0.95974727038569,NA,0.975378970220877
"1925",NA,NA,0.958312434172016,NA,0.795880780959002,0.933025836253628,NA,0.732524421545494,NA,1.05483794221615
"1924",NA,NA,1.02024159550751,NA,0.77039424396219,1.03259112271891,NA,0.610141348346953,NA,0.9427443721048
"1923",NA,NA,0.873342297259543,NA,0.776500454793224,0.960152345525257,NA,0.804103693764076,NA,0.748872321142422
"1922",NA,NA,1.04488861275655,NA,0.803603337597234,1.11353016188452,NA,1.03632985771613,NA,1.29915629678431
"1921",NA,NA,1.03652546269061,NA,0.909377448555284,0.840666115619391,NA,0.815014608965401,NA,0.787021861160411
"1920",NA,NA,1.02096621423357,NA,1.0262067163898,1.13193920749861,NA,0.98678321953137,NA,0.885940924702606
"1919",NA,NA,1.02141599855254,NA,0.910435927788886,0.974933503927642,NA,0.682304217625995,NA,0.658112487036942
"1918",NA,NA,1.053614744592,NA,0.91945505155202,0.93922573032506,NA,1.00484788826888,NA,1.17576681352637
"1917",NA,NA,0.998204448728593,NA,1.13449699835743,1.04706986909218,NA,1.53035176091123,NA,1.49613230838431
"1916",NA,NA,0.822186714606637,NA,0.825492383882735,0.803107280815804,NA,0.952351021126863,NA,0.924157939093765
"1915",NA,NA,1.05113891449786,NA,0.858514392859127,1.2638739472816,NA,0.765528443519998,NA,1.30952535880731
"1914",NA,NA,1.00121815979441,NA,1.18878671830388,0.894864475427624,NA,1.05627776254595,NA,1.06088557300126
"1913",NA,NA,1.06460094605186,NA,0.944826564419712,0.947430642114179,NA,1.03090793943265,NA,0.836786070036662
"1912",NA,NA,1.01969116033643,NA,0.896053280501596,1.06668481992334,NA,0.976936417253943,NA,0.67812442074479
"1911",NA,NA,0.970028057072832,NA,0.95292011833131,1.15245515878038,NA,1.02575108837827,NA,0.840469727076293
"1910",NA,NA,0.945582050187868,NA,0.426791904125947,0.996207386154284,NA,0.601215881424932,NA,0.416726895215825
"1909",NA,NA,1.19091291280085,NA,1.19001889093139,NA,NA,1.83111711662248,NA,0.981365421910852
"1908",NA,NA,0.992332360578526,NA,1.04317368259553,NA,NA,1.819001199117,NA,0.809800562470756
"1907",NA,NA,1.01707352579416,NA,1.13015357551135,NA,NA,0.933933543305072,NA,0.93180697282331
"1906",NA,NA,1.16880542538392,NA,1.09149418565212,NA,NA,0.529254276699007,NA,1.61883168340333
"1905",NA,NA,0.952767018270267,NA,0.890482399730408,NA,NA,0.998480721638245,NA,1.16596844418446
"1904",NA,NA,0.938781904920136,NA,0.953453978952782,NA,NA,1.06476059778349,NA,0.820686960089778
"1903",NA,NA,0.860543903204077,NA,0.937722993281317,NA,NA,0.735637466351365,NA,1.28501107727614
"1902",NA,NA,0.756306343990965,NA,0.917346224923126,NA,NA,1.00226457472775,NA,1.25529546005562
"1901",NA,NA,NA,NA,1.04701267909571,NA,NA,1.32273253107065,NA,1.63962379315177
"1900",NA,NA,NA,NA,0.853834992796659,NA,NA,1.26085761756451,NA,0.876305749213216
"1899",NA,NA,NA,NA,0.747498036722904,NA,NA,0.700379733228543,NA,0.462212806359116
"1898",NA,NA,NA,NA,1.11337568990501,NA,NA,0.717267160074566,NA,1.32444916148417
"1897",NA,NA,NA,NA,1.20090950679152,NA,NA,0.735804020524893,NA,1.21215254198013
"1896",NA,NA,NA,NA,1.76671359406237,NA,NA,0.656875080688123,NA,1.25628391233734
"1895",NA,NA,NA,NA,NA,NA,NA,0.570221065772448,NA,1.19680297630229
"1894",NA,NA,NA,NA,NA,NA,NA,1.67990863572997,NA,0.383259618607569
"1893",NA,NA,NA,NA,NA,NA,NA,1.05190190709672,NA,0.880861653193109
"1892",NA,NA,NA,NA,NA,NA,NA,1.48935082889154,NA,0.807680845510797
"1891",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.810983162230143
"1890",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21836279189104
"1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918691804261643
"1888",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29610723918697
"1887",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09029182785923
"1886",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01185852640707
"1885",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.955879360400614
"1884",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85318350781176
"1883",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894662290521625
"1882",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649333467773322
"1881",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669691229855777
"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25026696910969
