"","P22","P23","P25","P27","P32","P33","P34","P35","P36","P37","P38","P39","P40","P21","P31","P29","P30","P24","P28","P26"
"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014",NA,1.39853421160795,1.11085179881558,NA,NA,1.24038561422126,0.744007991679244,0.955495604930284,0.672459973035107,NA,1.0636427184401,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013",NA,1.50334596044133,1.00646091005889,NA,NA,0.944868087048836,1.36336984706551,1.15932959962526,0.847229123325215,NA,1.21212591550739,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2012",NA,1.60509768529023,1.26519271018616,NA,NA,1.0919053085954,0.893013083714251,1.21894335600509,1.45483598161501,NA,1.2741455126118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011",NA,0.332361785008651,0.44521919716828,NA,NA,0.796899004706529,0.613776693498489,0.901075183717662,0.949234249812192,NA,0.733387080593909,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010",NA,0.742581123452505,0.920627382930871,NA,NA,0.942287909627229,0.979990793518483,1.173666467856,0.964087514488714,NA,0.759531166001302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2009",NA,0.601581125678354,0.849106508533765,NA,NA,0.800258424927055,0.950883647516225,1.01664235536541,0.981650121315133,NA,1.02464934109373,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2008",NA,0.757781341779472,0.785920316161438,NA,NA,0.811841181708175,0.87917121171168,1.10520020727038,0.999431408972774,NA,0.761406126251362,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2007",1.42912318370747,0.977588905033372,0.968492425194864,0.828642235187851,0.900096777695387,0.934692341824859,1.05402344537069,0.926654387872131,1.04595973736307,0.850869679810031,0.9271534885013,0.976117498012669,1.13739295075183,1.58491634428001,1.26142184106095,0.970114495928731,1.26598021978811,1.03128500503342,0.879013464720303,1.09587549443768
"2006",1.0842756434983,0.790264822240013,0.97735374912421,0.968869200329254,0.909374064322564,1.0638736718449,1.11440928338476,0.86272013174114,1.12151853119944,0.988029362190988,1.13942023908009,1.27479933878478,1.29851093109962,0.906670935911235,0.910449529637828,0.955727367774095,0.809786013966826,0.973418083009909,1.11090910778122,1.00755869555896
"2005",0.718715302222971,0.784267738472606,1.22035112060521,1.30615802461938,1.57158332529366,1.27736386199612,1.35401905116591,1.17381788502473,1.3092065976703,1.17069436966721,1.38281144906286,1.59586767251189,1.32387537084914,1.17083452634124,1.20580705170739,0.972424312148286,1.26608258558165,1.14152564611376,1.22188725500043,1.25888979440017
"2004",0.90114812161004,0.956559390845544,1.10931534964941,1.09948382360358,1.25459095815482,1.1575674132914,0.933063060115401,1.00530705572791,1.15099627493584,1.19132395428551,0.998101416662688,1.22670791190279,1.1801382856231,1.42633506826106,1.16948579373208,1.07720395850782,0.906931095127727,1.1714962028313,1.0462426849436,1.1128177796114
"2003",1.16499369318051,1.05718385072941,1.30008696532258,0.921496009644389,1.14188924750102,0.64467474235026,0.92152887406851,1.01946363226083,1.08502709195444,1.05238205838865,0.807609706896779,1.16955598125878,1.0596712868363,1.26635166068118,1.12103216017928,1.03297645382758,1.06986271369868,1.06267687622948,1.12695405536216,1.04097670395013
"2002",1.43717660460001,1.02048004683181,0.928733854961711,0.978051170425281,0.940077599002128,0.991302974577648,0.976694827952292,0.919505074293896,0.892290947137377,1.29786737251065,1.16070820544165,0.851140013176656,0.842965417419466,0.89925227337739,1.02198198954336,0.980118342364604,0.795645229594999,1.02760114253542,1.11101754247653,0.939846778147462
"2001",1.2798522006107,1.15949083000484,0.980489864888141,0.958788253409991,1.14776350705396,1.23747822200473,1.06104604813875,1.21271167315925,1.05673067972064,1.19870860113484,0.84089798230937,1.28457637892397,1.21453657463263,1.57022533884302,0.977043869925022,1.17398112432984,0.954521591549031,0.931293465038819,1.04124496262111,1.04449539042522
"2000",0.987632144881004,1.12681077808388,1.2846556642504,1.01694167146678,1.27387523767249,1.17968206159089,1.25963925673291,0.976169528938294,0.927082422097719,1.45934261774585,1.25178818239187,1.17963614547456,1.21244219583249,1.08764084695657,0.892870741775139,0.986221648395754,1.0554051252846,1.11135615931493,1.13962103870419,0.851754797860606
"1999",0.639620947873564,0.905524163866149,1.01755062671916,0.826976765711102,0.926154287595154,0.761142948156902,0.898799816728231,0.557548115837299,0.691075857008646,1.16793890775149,0.964459382158965,0.553570644145827,0.836278711394173,0.478052627963323,0.614858691732298,0.850706563320535,1.2638516402942,0.905850895230762,1.06354266437259,0.705418700832794
"1998",0.902167057775245,1.22888414489785,1.26904916803608,1.22493013218067,1.32757524940955,0.91082995985591,1.21378877760216,1.09429477111192,1.23566188457876,1.31027842061775,1.19662076768595,1.17813739941769,1.25905378009975,1.22728478413668,0.849947374456378,1.03975150637492,1.30902898790947,1.17471169339539,1.24087283017243,0.950493085839652
"1997",0.689727805106317,0.638199436192203,0.686189657222905,0.877716658846509,0.637719272996564,0.617788914168129,0.730651744249716,0.686959770852804,0.868761257788051,0.744911014539122,0.737654321355464,0.378979947515018,0.679783312883837,0.478144089362881,0.794408214252422,0.856066770640791,0.915565899285351,0.786126649360045,0.666118028066275,0.765683393457624
"1996",0.938200215090274,1.1158371859328,1.17024850598301,1.36516533618818,1.46867155645347,0.888461215953003,0.982600155403988,1.15303889631201,1.12545536909356,0.908484710632282,1.11770356925746,1.11178249137241,0.777573411778511,0.932551835171173,1.45030998012315,1.0583532514006,0.992508818714846,1.16849663013112,1.04446151914474,0.951478781601644
"1995",0.873671975049141,0.790469113045582,1.01346603385145,0.979226758747323,0.944695792933844,0.9836171932941,1.03009231527442,0.970092581051252,0.879957923503147,0.68861441604482,0.964225112509636,0.938833641145125,0.844920020948206,0.880620963650289,1.20392114649943,1.0286664389765,0.754630314058869,1.02757268268826,0.961952859677445,0.957667582826094
"1994",0.903491253999908,0.919081766762623,0.867825328050522,1.19593273230209,1.07900046118587,1.1236595213442,1.03804688026406,1.42492058612095,1.04405476581325,0.755472410660503,0.939272554804793,1.00977631775143,0.951029179990399,1.01483296659168,0.8417900917866,0.856530189825703,1.50328406961051,1.16912874445575,1.04234463453782,1.12134869034442
"1993",0.53302862499619,0.701725386476837,0.77582973440523,0.764682049454674,0.840681122255358,1.09152834641621,0.775016748420468,0.576366943870645,0.928320731002488,0.564230175787242,0.710312137756704,0.595555686078475,0.776696125081292,0.497903781134697,0.816035480862747,0.794659176049378,0.764190971355786,0.845039218356835,0.770320152388327,0.899795148038439
