"","P20","P42","P44","P45","P48","P49","P50","P51","P52","P53","P54","P55","P56","P57","P58","P60","P46","P47","P59"
"2002",0.928836821060191,0.74619152623478,0.900762543096821,0.883621175247238,0.837404473299826,0.831803541858768,0.594895436822932,0.880235781446138,1.10607056351459,0.810948779052505,0.875342691093025,0.954747613865795,0.927338260284863,0.670861354984911,0.756984672388689,0.914723337365776,0.779090455092235,0.792792725012263,0.805462181972069
"2001",1.43245040177724,1.32128351974193,1.13817055190675,1.26979333260875,1.14853668750289,1.28397287173438,1.44698643494577,1.25024580204114,1.21629147181595,1.27622748927265,1.38882948205685,1.04694604382836,1.0191540731421,1.00513023676991,1.04118392573262,1.11637137129995,1.25653542173331,1.2310308815205,1.02832734827332
"2000",1.25753567586017,1.00221990681897,0.948449562322416,0.992921820640533,0.898854027084875,1.02533068437245,1.010970586438,1.05725070070525,1.02321624556057,1.21309986921904,0.983714187791194,1.27599851852967,1.1071208299784,1.1302392047815,0.864706746866978,0.907824708012546,0.779356676496471,1.01250861661846,1.11828258828318
"1999",0.62102263487994,0.488029546680936,0.511750856956979,0.628014936506992,0.532331258712136,0.526722973936218,0.747239986790283,0.712421669209835,0.44353159275811,0.742775095360212,0.571496281630243,0.48490262311544,0.746170231122701,1.07008550720891,0.637684617979662,0.494276505270708,0.609389584213122,0.618333333245812,0.568828711724254
"1998",1.18206944829117,1.17474219998666,0.822941114135614,1.20689758243987,0.888479985264376,0.922959077548212,1.12799206371956,1.27841371509754,1.18040816506948,1.28943907154181,1.1867734207096,1.03255133450073,1.1556260702251,1.34649052378143,1.08659521846423,0.916546548017312,1.09627437787108,1.02783277720132,1.21043695869027
"1997",0.992735794578362,0.692182525930019,0.661475842709052,1.06396269513443,0.818840004530807,0.822141832345123,0.77225830705286,0.865487740685485,0.403917880181283,0.558201425306475,0.758375973494954,0.730741844483794,0.673227586677827,0.885838880023072,0.891489274903391,0.80146295295398,1.04203588511733,0.662709303103968,0.994410687598039
"1996",1.37427532228909,1.26309274108156,1.39521741334478,1.45918439476731,1.07909041696438,1.3173472637758,1.41691234974666,1.23422157700573,1.38643833637635,1.11336618775519,1.16107519049627,1.01881973231763,1.28739168381946,1.35085717406104,1.45632794496589,1.25373700003374,1.46616702138583,1.06869860837955,1.5719017032006
"1995",1.00019191463369,0.920806545501783,0.894834585615401,1.14465305360887,0.850775594275067,0.857251240641433,1.05750038424588,1.10304441942286,0.9598601659546,1.07661255284866,0.93159501935104,0.860492398468945,1.17055500840181,0.955498459297348,0.938753803905589,1.01199668109966,1.10533004078034,0.922554262471858,0.890502035678209
"1994",1.39017256634448,1.24400933480205,1.23504535337185,1.26234968435727,1.00136358043421,1.09702748117646,1.0467729098953,1.05695932643691,1.19357615310836,1.16411648587111,1.09866113365072,1.11453055165608,1.21262049640105,1.19003147248201,1.07930322962825,1.20102734334902,1.24154421958446,1.06066957213728,1.08779922701224
"1993",0.605658129920459,0.921318396660486,0.912563673056947,0.846474455033689,0.78622212835703,0.799606037989038,0.757878398930014,0.707525090802359,0.877287604038891,0.75211422778674,0.991605860674156,0.716872294941727,0.911692526462348,0.83159865629104,0.760350335892822,0.777909088808406,0.91213830036401,0.771372226601344,0.739019884630322
"1992",1.52332452109655,1.28549935870366,1.1810953302362,1.31760310070179,1.10073309046765,1.68859918291993,1.30917900183476,1.38280738075973,1.26331347524818,1.4870836699362,0.899803660151595,1.21080310136179,1.49370359697263,1.39917935587232,1.47225266979243,1.4939164371414,1.05959637325846,1.14206812738034,1.49346238398398
"1991",0.60229756449497,0.627809514883112,0.543730637422121,0.62509074882335,0.927653185944993,0.522423728253319,0.739375780116803,0.769699992170229,0.77401036625252,0.538765857087084,0.712050458531499,0.562882889985082,0.526103922902116,0.954334872383784,0.772902903289264,0.54919773037231,0.514281739669858,0.799603052767258,0.586000348929732
"1990",1.4385914457291,1.42769523802456,1.08708893795981,1.07544389895149,0.980273330439122,1.3112818963099,1.40789792900928,0.98669165665427,1.25732600254355,1.06295504602966,1.10121547686368,1.3616605108139,1.18262146204009,1.23262776517031,1.61860926917159,1.48346072037254,1.36124178688488,0.877990047082658,1.58412744439986
"1989",0.826743333119997,1.09415205467635,0.729715130561771,1.01715776630703,1.25437831734195,1.15621115996186,1.00631434100436,1.09201341396538,0.839242066779008,0.9338375331322,1.15111493759295,0.973156330750756,1.08911993138356,1.13065369380469,1.07138981421085,1.31352986638734,0.927102794027775,0.963123555960734,0.973027813869458
"1988",1.33008506877051,1.1886153378896,1.25241232102134,1.14245540960494,1.258192479161,0.974439575343438,1.09302977082066,1.36199152541074,1.29595746715498,1.19758197650513,1.40517784932727,1.18864608233194,0.900494981680124,1.07350951922814,1.21093293174635,1.03414631266557,1.17269220896624,1.19501244734389,1.10846291024502
"1987",0.950103447429325,1.1062455689108,1.15840262245171,1.01689420402489,0.940768317501995,1.19515023649384,1.13942127981038,1.3821828681843,1.20396413801199,1.20408104651309,1.14447765952366,1.08734123320085,1.02151379156395,1.07446644435525,1.1359655120292,1.33969696308071,1.04011539648913,1.04974871037018,1.02823206481777
"1986",1.19745638738332,1.16133804119409,0.853921255161637,0.935380278339517,0.999766150071913,1.24330201380295,1.08452165922954,1.22736940184838,1.38895135233844,1.12335666493996,1.35871351642714,0.996609688447442,1.7088069814192,1.24930587878242,1.29134362578614,1.61428820963734,1.04062895350733,1.26877971865186,1.2340705580421
"1985",1.00540410701521,0.880296003043658,1.04410164506691,0.798348864683581,1.13141283264208,0.815143618801229,0.934209070238506,0.891914756065323,1.38160806710589,0.826329577172026,0.865673385555559,1.26115888243302,1.03667561577401,0.923025015910359,0.791358903937885,0.774303350598788,1.21905943137508,1.0624309501758,0.785467219901154
"1984",0.919435527114979,0.847598244335297,0.99740714017587,0.795864917784304,1.02467387432248,0.69548772898359,1.07449452855138,0.850255780278433,0.867840091022454,0.938018567722085,0.656115318536337,0.833728717302859,0.790083681059454,1.03060445163544,0.831055584653108,0.754373483408292,1.02905824558967,1.08281055234491,0.82438503892109
"1983",0.822003199415746,0.849895757,0.735784376476783,0.86340672067455,1.14567374818553,1.08535480702218,1.15046959024046,0.966870690006769,0.81435618180512,1.02268746437506,1.18117419214596,0.938910006905848,1.0877576353538,0.881317885450276,0.866105019699197,1.0305039964047,0.931654419793654,1.19604422892789,1.00737100380717
"1982",0.706085117749356,0.65986017608787,0.765896481553149,0.766681533744107,0.621496831446026,1.04646460233558,0.9090529638743,0.846391511036315,0.551797595225905,0.899358079066944,0.958355830899506,0.893220462934034,0.775696530905123,0.929047215662319,0.976794485394261,0.910543509590395,0.732643396348421,0.821621928881155,0.876075411916569
"1981",1.17012315832698,1.22977909450116,1.22417724386139,1.04535287572943,1.03052509140646,1.53282530477164,1.07460789704984,1.18871014294836,1.32237387859852,1.50983015877127,1.52871316865718,1.53888905772989,1.1646043802072,1.16973611012491,0.984369732430168,1.53002437234323,1.13810533561583,1.1154477950844,1.08430122081189
"1980",0.983434146097926,0.818839582434678,1.00310796445849,0.849129191387882,1.00079226259551,0.907418719933776,0.986808396714852,0.882680063470962,1.02745360204662,0.906616034894944,0.893745686771249,0.98252098148016,0.662549805424385,0.750471996150968,0.839452896964276,1.057202932117,1.07323780531343,0.801708978922825,0.713089738745404
"1979",0.844127512559739,0.880648392677642,1.17518844243804,0.827788800314529,1.03919278897431,0.96159218011961,0.788939120452663,1.09996354215625,1.03225076075467,0.769820924950486,1.17160506397047,0.978193515755855,0.573093193745434,0.955937857632706,0.747843645250705,0.853820856833983,0.685270882812496,0.980123637222993,0.687332013510389
"1978",0.7017427947384,0.743620481238855,0.731366570094084,0.873898491287804,0.950984438793924,1.03020859390987,0.881552334244438,0.80367333266475,0.901493514989865,0.834181999696457,1.07951507728412,1.01139601006211,0.937118128395323,0.983398275882248,1.04152863904178,0.669887570162458,0.90612573470824,1.03627177473453,0.964598526846053
"1977",1.19662738063396,1.0058025593102,1.06113163621037,0.842579634914299,0.969932796582516,1.29789927454006,0.761121632016018,0.925024870525138,1.25094564077928,1.09071244642195,0.65665767894912,1.25605458076059,0.998835462257031,0.896394663507729,0.97844163052092,1.02901890745951,0.92953504374676,0.951004660857349,0.887998096357319
"1976",0.567164580125538,0.797947740269426,0.918291686742611,0.75664211372724,0.799997707918136,0.479370822869604,0.770159076698704,0.698281277461388,0.565308396985512,0.744110327916353,0.646559167252264,0.575348759684816,0.466128149207994,0.736625309492791,0.650905603873066,0.788011435481854,0.979253436886156,0.706422831226018,0.713285400179711
"1975",0.719617489693321,0.923005193401973,0.925596808086102,0.927489381616366,1.00499993514496,0.813272786937364,0.827381439655681,0.78118139683064,0.660721266529272,0.738346173249192,0.679285159927617,0.823160339403896,0.747598735401804,0.795655648067947,0.922550015301101,0.799499052923482,0.639150607686803,0.997725927517291,0.888000394221506
"1974",0.556789509330115,0.482884770104504,0.730534662625873,0.501160444005688,0.727446639588259,0.615189374910827,0.589141920887749,0.543312551503439,0.527969988968829,0.528767285665735,0.569035044279036,0.526608934184815,0.595903654917422,0.664457904443215,0.685224562102497,0.593696924653746,0.748605625588679,0.827765956456364,0.728839790049422
"1973",0.962086535430909,1.09992860838849,1.24210006597888,1.09017442444592,1.20171428819021,1.02711841280251,1.10490999398043,0.842861620955326,0.850431348850349,0.840825433482317,1.15821935066184,0.804447368115148,1.05744988900214,1.07952021038818,0.941089640712363,0.893610188060083,1.1870113669655,1.28219663753664,0.985600777372885
"1972",0.823832864277724,0.801845516507607,0.734338444014735,0.891031596439029,0.49957009405915,0.633300639506442,0.896681273885285,0.757410755501381,0.607982459164243,0.862539029276324,0.763148415245858,0.874229262313271,0.644089008366214,1.12076267189033,0.884225949245826,0.870720174255588,1.03457850426339,0.87351616918353,0.911875624090413
"1971",1.07149610773345,1.10043154098849,1.02841425204686,1.06406426399729,1.22691598508092,1.12619256020089,0.977386030399902,1.06254913711051,0.772534594316914,1.01809492850583,0.86035724604122,0.898811714735829,0.906071589652003,1.31371926638708,1.09960428618263,1.06646898770827,0.99958373071777,0.8366083734143,1.0806051687018
"1970",0.637437089671608,0.961601869720066,1.06704249739293,0.989021833374937,1.23190341160469,0.950278581118346,1.09192361487436,0.906853879082996,0.774053569573057,0.875051182710276,0.815393468100846,0.930549148529235,0.975654499579345,1.1294680088812,1.01497217722383,0.889648432911402,0.924412199223833,0.952005936931108,0.926813336015934
"1969",0.909643220309052,0.939320195635633,1.07790954412714,0.907543100599121,0.952583402468811,1.08862258390572,1.06163644620534,0.96723575330537,0.587440093724843,1.00600155940549,1.41690846748209,1.10227916676988,1.01505300900227,1.05003394817233,0.962504619088759,0.866770905646327,0.818458348317936,0.884193387895031,1.01335729739665
"1968",1.06871106222394,1.49785363541087,1.09559266974983,1.18987809069723,1.14204877736613,1.25156545603172,1.31891811487576,1.1684209097334,1.14899910808327,1.14403439714325,1.13991887531149,1.14923293331405,1.24045646330462,1.20424336061491,1.29585230100247,1.20651387929604,0.95593643552903,1.05714663476181,1.29656859012964
"1967",0.89733408635691,1.06265188699495,0.707426830424706,1.08014897241142,0.996153576359196,1.01835801454512,0.911263609532601,0.902501727293634,1.39865778101644,1.14598621916815,0.657454592317176,1.18493508756626,0.763145612745814,1.1067491074222,1.05340918979617,1.00931963419279,1.14763829295738,1.28533007611509,0.893594371661057
"1966",1.12698560803956,1.35727732409405,1.43483000664932,1.19566488492497,1.1541424959961,1.35050884113839,1.24211434168712,1.33466222021313,1.20834665411554,1.42746484728135,1.05949683229236,1.33813239076306,1.53975203380303,1.08925974289423,0.745817328426721,1.04418202758131,1.11569360090157,1.1074100798341,1.02249137085155
"1965",0.904800901873369,1.36710757326899,1.23937830224938,0.736283258732329,1.05873012120694,1.23486291024309,1.14286655790384,1.32440814091606,1.03135848403912,1.56224606619133,0.940924157922388,1.27275885314754,1.02285813790547,0.853031037861568,0.806022876274012,0.895009861807755,0.950015569546749,0.866047676067881,1.03140002431583
"1964",0.568499337271743,0.876062477965817,0.365454829011114,0.646571160945846,0.370792353539291,0.733653028872634,0.720903380728523,0.504214655886265,0.551244633340921,0.642813323743649,0.766309491755466,0.695304880206588,0.777753413420242,0.616504688290585,0.864253293282813,0.77641055469157,0.711412429333008,0.635840897939436,0.787460525073601
"1963",0.884395081732379,1.53350428125497,1.01974070422328,1.23443826224334,1.34501608943752,1.41713301667608,1.42386049327369,1.00643754867185,1.57432294372092,1.17893140540029,1.11448848628369,1.11178161000643,1.57426867788423,1.19824178174104,1.0139739834327,1.11004926386042,0.811028771594273,1.23543433161354,1.21497239474143
"1962",0.566781314649067,1.09204615268759,1.10666188886237,1.25448751092198,1.08789915126668,0.957272648235283,1.28897034856586,1.21564964892137,1.17432101355505,1.04490522872088,1.35263321239565,1.17748854998084,1.21592617083858,0.860002328362972,1.1482939292564,1.24545558851317,1.09325701581216,0.99352836671951,1.24199086800287
"1961",0.57471687668728,1.06478506259533,1.13861586925763,1.44330252182032,1.20646445021412,1.22508397265889,0.96649483294242,1.09499025424033,1.4565022860579,1.43594527143604,1.30204502297598,1.18240844881828,1.44170277844162,1.23182015192162,1.50812579339383,1.30797047395951,0.905087911977517,1.33706857567976,1.40392184179995
"1960",0.616998650388929,1.64034682634418,1.28787704922603,1.39406740972781,1.20090713746455,1.56993225836727,1.49420668586118,1.22151811801478,1.69696571286197,1.2829783148828,1.31067468611187,1.11649768392241,1.28581204949859,0.863631899586158,1.52196319487819,1.46426322518372,1.06584732401272,1.18595061206113,1.43294477289423
"1959",0.729794684620881,0.927221612285203,0.851115638118175,1.05030381466182,0.840472357895904,0.801018118128103,0.725211177247806,0.797836378395066,0.895346297490016,0.921481191619264,1.08396352894147,0.718130041684903,0.772558602465971,0.681647538351687,0.819088002147837,0.929140082046277,0.481772162940085,0.839148253853616,0.618409241545129
"1958",2.05627935908693,1.23260601821774,1.00743121472873,1.4452213878981,1.13663633796231,1.39022639244284,0.843760105958417,1.4585291227233,1.52038356581562,0.887563064941273,0.930883218436895,1.10766384034932,1.28942891003821,0.802972190404443,1.26914141587587,0.910306064768113,1.02257980963094,1.26561449458488,1.4355221153754
"1957",0.853196526244864,0.714942311657073,0.687985108805334,0.507520470144172,0.563873399549877,0.670932035203243,0.584182859842587,0.48730660937706,0.822147941489424,0.728566147281613,0.461252892075589,0.668005637532362,1.50109798978876,0.890637091897974,0.554977163174535,1.00979998746195,0.768404476536955,0.666422788851078,0.560739443258217
"1956",1.33517940998116,0.888460249491586,0.854724320004265,0.837266054769911,0.779409164402278,0.674945548780128,0.958906402094897,0.845631742589577,0.635556739974185,0.822183124144045,0.823901797737272,0.811674342323377,0.87237949540007,0.754387582027445,0.730780673716428,0.682172928324565,0.750180038084461,0.668438704892735,0.802331004905745
"1955",1.32017019587881,1.25915877278524,1.27393307317912,1.00844340800526,1.17515934634449,0.778702068549817,1.0956507652489,1.23086893184216,1.30911004741211,1.14317967224156,0.877895963135739,0.737603348616178,1.06602229961103,1.56521021581656,1.12233757329264,1.1540030462827,1.64885514371079,1.29514155171709,1.11976402077689
"1954",0.773863833754539,0.816795497904225,0.978505131897878,0.76896384464003,0.770365119960566,0.696417574489007,0.694384453434156,0.730070314575043,0.714772493132988,0.764460608478089,0.741896882355228,0.770985568882968,0.987364751558811,0.914609072124014,0.8983814003603,0.881488337938707,0.974412885574829,0.930524480342274,0.855851993954446
"1953",1.16620299169171,1.21583503531023,1.55348032862195,1.08173366897933,1.28264248876135,1.24398625967617,1.27892556637309,1.36088620483736,1.42429826976068,1.20735309712147,1.00038807974563,1.29665439823748,1.68618190996126,1.23875100131751,1.29034567996259,1.19032306889916,1.42718448399132,1.32745716118111,1.1919927633659
"1952",1.27870531781543,0.919991848190234,1.31669101587268,1.06554040234093,1.13457028602522,0.920597183805557,1.02231351461643,1.18428801252827,1.36157525250119,1.09338311755837,1.05211311388502,0.910059594556811,1.27178183061677,1.11078307477504,0.995253903526266,0.904631291553677,1.2847949659222,1.11174431120741,0.944073737182932
"1951",1.05969717866884,0.748897037599438,1.00696533113578,1.07737963138735,1.04308372914587,0.694690810837996,0.897681895665689,1.10929836251966,0.773308803530276,0.902914966667446,0.799551132780773,0.954341246327032,1.13072372921486,0.951544690903381,0.825648227161685,0.66673213078735,1.32116446254845,1.12865425877161,0.817343050230916
"1950",0.800741944093237,0.937029095304406,0.481283494163371,0.889542228704037,0.786199883767048,0.767894611088699,1.05473291062146,1.02494359884141,0.731149379805891,0.864644676688922,0.585868328792433,0.67833664438095,0.642459223184029,1.04501715318658,0.829385641095165,0.753474275702249,1.17471524796796,0.996556751119635,0.825221805862096
"1949",1.32122816185695,1.01102471759091,1.44650557368448,0.896749734355495,0.839416876044384,1.02325984133913,1.00997356688439,1.04269248026337,1.46542990982879,0.972320929445845,1.02378072030681,1.11988891265371,1.16411701481345,1.06559950210734,0.849673401197506,1.14896778188545,1.04895278521467,1.0812572283181,1.09499441161471
"1948",1.1523181906531,0.949913716158132,1.35359612555254,0.938208313217668,1.37871695872718,0.817997895141047,0.979626945422176,1.01208070036235,0.824574474372006,1.03079894205759,0.796148482169422,0.794036181492251,0.88964149576467,1.14344064495263,0.941709749380025,1.02840068942874,1.08075695084299,0.986158280521165,1.12495307854095
"1947",1.37018016275106,0.908579392665244,1.52386595495915,1.21237772231925,1.17184474267059,0.941217902662908,1.13373840478665,1.04997312873484,1.10289684824849,1.05556937001677,1.36227344583582,1.18990030289697,0.576137026696443,1.00263030888407,0.898493906686254,1.17797037756414,1.08170765668081,1.11713836055644,1.02994009652224
"1946",0.732553438369341,0.821945713447439,1.06299611256677,0.998575558630337,0.93586789158398,0.832224557004455,1.3364924460959,1.13372227390118,0.76441269188502,0.958074972353542,0.83481072439611,1.03876798482212,0.751904654145925,0.967566916859098,1.12558390375572,0.933393765901463,0.927189696001362,1.08625935382383,0.957748486692087
"1945",1.49349369615124,1.069815570924,1.14543136831214,1.27858028616519,1.31764988867664,1.08139046587954,1.1903158122004,1.28144840710249,0.85848106357491,1.0142287245637,1.2607958198618,1.13136742802111,0.967874787516019,1.13363309946649,1.08632145390933,1.07156831015968,0.980625497068373,1.0749865848201,1.03705796157151
"1944",1.23974195726163,1.04636404881051,1.11949369430547,1.01252672260161,1.14976718631616,0.921974287599671,0.968334761699656,0.999454535132501,1.08042022106376,1.01381776822743,0.889774782743142,1.12451102717814,0.95504256428426,0.899285511324868,0.818433455216416,1.08641831457407,1.09728338465836,0.895657694150138,1.02372174570114
"1943",0.82480842153349,0.715244854463555,1.00754898242395,0.970376199975555,0.925206124590537,0.722475259746492,0.72920083386378,0.845699623941457,0.646152330256641,0.907494087348322,1.09669997242493,0.821911600740956,0.641931070675154,0.958477111562,0.87353759534263,0.814446962437975,0.79084679613337,0.94070656118544,0.825595639893552
"1942",1.16472567403235,1.12459672130182,0.959923802760297,1.29386230249927,1.32247390735282,0.974536939323758,0.944577854190976,1.24097382196605,1.08383258134219,1.19666696755975,1.51672378538931,1.27522729496601,1.01667738881277,1.13582838291454,1.11338448657525,1.04847752757128,0.964977237619837,1.11268433661868,1.05201587199933
"1941",1.10681200571947,1.08825066773361,1.02046185253087,1.09893257019967,1.24358438850099,1.18965344216262,1.13093144288263,0.960343017117899,0.950774636098062,1.04010710070584,1.15809418739537,1.28915702630421,0.992638431832239,1.05833858324514,1.09964240299503,1.18663072589799,1.18588186452431,1.09628920377533,1.16031641384871
"1940",1.22992640963553,1.02286689489036,0.931837650687099,0.993135942761982,1.24666268050446,0.916195822808127,0.927823457974105,1.07537803238356,1.159753229407,1.08406339404651,1.04431343027711,1.26562140507618,0.986054319004168,0.980133535552141,1.08976945423798,1.09111683245829,1.09862781253777,0.922318050857,1.08829022028859
"1939",0.791512148389756,0.798932963842359,0.816536067389784,0.841292913934013,0.971499312694361,0.795938447926642,0.877177545756243,0.766429838782642,0.905591870688247,0.962621379283743,0.926277264862441,1.08391530841533,0.806851588982854,0.826646755294542,1.03893022557553,0.921648012359002,0.808173617483098,0.71057731911426,0.874172198827896
"1938",1.14604157016545,0.852905424233225,0.854317830329658,0.846048731000387,1.11713544101274,0.965087186560123,1.09864566681805,1.12630620681055,1.10550198470481,0.9106232594221,1.37967207853397,1.08391829032274,1.01672601992256,1.03679546741028,1.10311600331913,1.01391476968523,1.03386433941203,0.894545206820371,0.977398546634952
"1937",0.795816866534749,0.7789943249844,0.603576210694946,0.802310674204496,0.763460186963017,0.915427016957358,0.71602085787153,0.911932989948965,0.759420544138958,0.936574348824581,0.864011522038401,0.794167204045394,0.819570947022711,0.736841770740041,0.726318225408014,0.824871482578989,0.806925494717123,0.802610913072496,0.795065040767864
"1936",1.0075742690956,1.02058649573242,0.788183700585419,0.927018025395912,0.966263447998935,1.07775370253671,1.00887801271528,0.853678989092062,1.04005683566206,0.870830110647739,1.0897138922171,0.722105282002907,0.733496091436443,0.983205925723154,0.950486940193952,0.921151196986862,0.946826103355626,0.79959043997538,0.889316670884879
"1935",0.861028150059729,0.857219570385428,0.999531681709364,0.960647406448686,0.955246268733283,0.823679119325207,0.942278653397705,0.834251473093099,0.731441845594497,0.916639162134933,0.930339125236464,1.00571711529866,0.90262918097472,0.827623030203179,1.01426144845292,0.961043376352264,0.980668047962034,0.830371154345968,0.91817369555104
"1934",1.22407830643804,1.10003935417339,0.738410169514382,1.02199332909244,1.1070597279055,1.31142586482787,1.01042358223259,1.19554006707193,0.71675175620354,1.01734982106667,1.14438570310566,0.894183823160552,1.10167453591905,0.998092553199988,0.810610719569526,0.797913473107372,0.947390174325791,0.939048312182674,0.80178700589348
"1933",0.842182025893809,0.908194099142697,0.70352130555445,0.870997574315848,0.776457890805838,0.991532554419175,0.87356617753567,0.776940296305189,0.793227833584417,1.03487872118603,0.852124603800757,0.834317674156255,0.646042726667154,0.771936339060096,1.12861464173597,0.909994099270372,1.01491858815719,0.792428612568702,1.02944709039606
"1932",0.96959228467583,0.669763418168599,0.697009927279956,1.04385633407923,0.871878574260999,0.788644821008701,0.928521894877901,0.824804439457713,0.767522983962103,0.845417062144262,0.914604052596727,1.15302200280846,1.01752590918681,0.938803386922712,1.07885192804104,0.925600032788408,0.943690865731176,0.918548965371037,0.937294284309977
"1931",1.09201767031844,0.96469445541904,1.10248625519862,1.24116821152505,0.886979672197659,1.19084419549311,1.02589325200625,0.994710841096558,1.10382756345339,0.955428751846946,1.26668136226117,1.17169562631397,1.19506706125365,1.09017351681373,1.27398012804449,1.23924829109022,0.957011431488341,0.990585738088845,1.35854072443421
"1930",1.11041676978821,1.02498940337584,0.860482470222002,1.10753105383857,0.992177940325012,1.16669782204076,0.94399140972396,0.964511686072119,1.11367054321455,1.00624094844024,1.08024217036693,1.26624934054398,1.06008366993202,1.03652789191909,1.05636377461431,1.28676778149918,0.954669480044711,0.98976241205552,0.952613117637207
"1929",0.854442926145963,0.875553530782457,0.941109452954314,0.922647742549009,0.888492234372337,0.98261623282086,0.867775077260851,0.90819792039034,1.17523006164128,0.870601757040373,0.840842998697882,0.94859483987454,0.846495164419875,0.886317919482182,0.872392171281219,0.95502461448036,1.02309630897216,0.897782000063169,0.950334189942935
"1928",0.652816436427119,0.850829271938461,0.762526199192898,1.01789713392845,0.735059527564357,0.779576032647363,0.909282012522297,0.829352087923841,0.805517416166034,0.887849355590393,0.921846453879998,0.822031593478213,0.825274380935091,0.877229236832817,0.92597770054653,0.652472553991946,0.961722815889268,0.960190370748278,0.828672434491689
"1927",0.776177610064913,0.801386796618876,0.721264385187158,1.00286021072023,0.793570756571358,1.02812549652845,0.913074718739456,0.901637421927847,0.968930598906124,0.917094110493366,0.846928389528953,0.900882711602568,0.877688087678966,0.84535358102813,1.06357108544535,0.940632411957521,1.16493437709147,0.878066400675001,0.999771269561463
"1926",0.903304204167459,1.05759270448963,0.891316139610545,1.10913006286711,0.807684152998228,1.28173439291989,1.06728374316576,0.954063703567547,1.36887766430335,1.00090353730791,0.907062611976166,1.27718884521847,1.1791462376953,1.15704625149524,1.29091181220534,1.20772203608787,1.00814625200237,1.1338354906871,1.26884661711819
"1925",0.874991396405604,0.815169948676267,0.98243475256486,0.851855282499833,0.947904249379938,0.922336311525108,0.811179071530278,1.07227413329124,0.881443956793239,1.03866907293698,1.01066437968349,0.905156298544101,0.710184239607598,0.918264960824786,0.92429651077156,0.77213826857135,1.12387898446731,1.1206678672588,0.905139696767108
"1924",0.982369020015515,1.24097885260409,1.16111418720486,1.01579638057339,0.863962502478553,1.11326820274281,1.17378336985773,1.11673618128655,1.22685240740311,1.11971754064243,1.31067667074151,1.19286228346424,1.27157114067309,1.28731208591799,1.01447426436225,1.17975448534972,1.11581039720265,1.23404509834136,1.14808450472127
