"","R05","R15","R21","R23","R25","R26","R28","R30","R32","R39","R40","R48","R51","R53","R55","R59","R29","R34","R46","R27"
"1993",0.709140349996353,0.72628200581951,0.761038689844253,0.93450569478298,0.652095357557288,0.755180908375743,0.60993524683216,0.74679099156175,0.846091612144987,0.55236502260888,0.852714528713435,0.841481883024073,0.63571092929147,0.860701461764464,0.744077219744768,0.801779476690748,0.713573688708185,0.687152033370009,0.776132204442716,0.805604132291608
"1992",1.19719672452491,1.09370758732621,1.45035215373643,1.12360964043514,1.3003622569795,1.72510675982358,1.02982646079192,1.20293307419118,1.20696480285498,1.76241853715873,1.29985102199411,1.08819411016493,1.09346527985096,1.35636973996398,1.38771327111426,1.46762512526199,1.14777470522851,1.29839508437742,1.3299293853938,1.24535259718058
"1991",0.833017257794876,0.953056639939006,0.915943292258891,0.886007935632562,0.890908732778962,1.04720503648174,0.983336576141096,0.863470230214888,0.737601064373223,0.790943558267148,0.841134087687636,0.988062691461862,0.916618762054577,0.72367275112276,0.932748852172618,0.950425541909594,0.826591062848416,0.741167885915518,0.387499757178293,0.936416895787663
"1990",1.02804371180816,1.26747965559361,1.45075521747303,1.27559768732063,1.18841081167648,1.16744909885752,1.2484715719288,1.36813457627793,1.24093945115753,1.077177621682,1.1953863143791,1.42909083063766,1.0491213663876,1.17799405480371,1.18937368317448,1.53979008805028,1.17927629029352,1.03571831857513,1.22782974806299,1.28402337482734
"1989",1.022606880382,0.966120289163979,1.08497834026037,0.922196779510517,0.844406801010059,1.11367746503135,1.16867188718993,0.899489515355955,1.17661494803809,0.800952575315005,0.898864210505479,1.22117484618616,0.956014867974089,1.23918928172338,1.08706011363045,0.967841483654945,1.2457890752139,0.906692376008178,1.13745413661448,0.975882048731375
"1988",0.96870406137307,1.19215827489579,1.11850118881793,1.00426394018782,1.05520314790987,1.41377258567465,1.25834117632849,1.17113820272054,0.781281016045158,1.03172870740114,0.784535285850166,1.01461068561771,1.11027734467821,1.03173733540249,1.14980568641291,0.994207357633541,0.929133199618818,1.03359896194918,1.3020719676877,1.07823165156509
"1987",0.949991046516001,1.0761299810996,0.984074126068896,0.923258674928204,0.894330373758783,0.954167573170747,0.970669035986774,0.869782271834826,0.837164538843901,1.01496623273199,0.810757913938543,0.90744463518421,1.13109755717961,0.922312109346113,0.746674245858177,0.790439394364792,0.945162581531301,0.933570679499395,1.37427402534628,0.980793989130643
"1986",1.01581871136328,0.905967293358579,1.14477085640638,1.09642384393828,0.90233480513541,1.3634095676739,0.860831092551824,1.01463022235425,1.20011610286265,1.08510519418733,0.64385884190291,0.938056695821783,1.05004868436296,0.916035156124255,0.849143824573749,0.882349058727521,0.824330401516389,0.759543882225661,1.26133216825048,0.858963288667148
"1985",0.99514341341876,1.30798890645161,0.928659562394141,1.17405273677309,0.912981420039716,1.14933978706289,1.31283286024149,0.98815294810849,1.10519620964979,0.910813633954652,0.903340256376418,1.02789905808783,1.08830059701041,0.925096948774153,1.06245005304461,1.00340044343689,1.11537884584251,0.995269934360843,0.992712076498468,1.07522941555199
"1984",0.848782282632543,0.878108629099711,1.04822078650452,0.909047920296937,0.925179823659149,0.664697249019839,1.34452480736428,1.03659067272602,0.858391387213261,0.923937187214505,0.874088142381634,1.05685458573635,1.21899456117012,0.900373035552057,1.0322506962436,1.00148521607407,0.942087453267157,0.96410870864761,0.987258875863178,1.09486681548858
"1983",0.935506426732441,0.932856545356117,0.920674772809855,1.0240986794495,0.947028518464867,1.01992413421872,0.851481186802218,0.855008474704298,1.29133670691435,0.814829514282639,0.876162659014167,1.16181102550106,1.02299592318714,1.09128434793347,0.770710864232452,0.861597335429738,1.12244471414428,0.814178503461424,1.12585708874069,1.11424302299837
"1982",0.953642548590762,0.928918749805249,0.815501781240025,0.882556462416105,0.80407127205149,0.973971930486915,0.671562301575613,0.935178107271768,0.778568363896944,0.867713655574515,0.829538548649788,0.927738003787534,1.20117497991083,0.947496955322816,1.03452358281705,0.711197853936869,0.846702552006725,0.644160436066821,0.86552135180581,1.08592260215913
"1981",1.00285310962204,0.926121281382317,1.15738710674912,1.31255706434792,1.25050890741168,1.19574977375429,0.813465934423538,1.14113462919183,1.39234789971652,0.953836683579851,1.14447027356773,1.37551038584991,1.20573743475786,0.954496771169235,1.13499584480653,1.19803500046689,0.908801775975009,1.07092485077077,1.4248621567678,1.09315492342541
"1980",1.02662828325952,0.723231488944437,0.849068448544527,0.753446776998149,0.849094024061494,0.959284934359349,1.02221768130603,0.965022014098923,0.918245159370468,0.880403908958552,0.903132095421324,1.06944141975494,0.987830713561446,0.875075717111182,1.02496108118135,0.895335019044684,0.898291353741574,0.95196185741515,1.09679531612777,0.950480228685842
"1979",1.0644723378904,0.931035145747991,0.834367051920997,0.881238984295383,1.08154644186365,1.00311920855228,0.827579603214267,1.10636885974783,0.846565269443967,0.802432009909992,0.922024288435787,1.04020979893992,1.07342497203867,1.09470339128309,1.07875024867964,0.78217657083167,0.829365221776658,0.759651943225388,0.954145288229955,1.00486655205467
"1978",1.09101649034476,0.805644166831036,0.848939020580122,0.839298401456173,0.827835345727005,1.03880579489353,0.995047982708181,0.826507704605125,0.815176865050714,0.882339363858101,1.03863107859129,1.19964919052717,0.95982661344992,0.775933852412507,0.905231671958426,0.89790965744687,0.871152027335073,0.90458315327034,1.22257306611214,1.1488151714118
"1977",0.886824816301167,0.926790397979231,1.1172172617943,0.611074299084129,1.07434733345532,1.00128787005801,1.02300195136299,1.07908910953858,1.17504538044077,0.872039052417925,1.12606205344046,1.10477891452538,1.11696749798811,1.02557095135355,0.961428495710733,1.14775640939189,0.957798653757492,0.915982033572789,1.36357526897894,1.18775425975492
"1976",0.797819649690099,0.824734431621713,0.7227639572234,0.719113792145276,0.628127265618216,0.595725300279443,1.00741457549471,0.782724613534842,0.651217197155421,0.563981186503986,0.579585049966927,0.83284871013102,0.861754698344274,0.785267383943665,0.770391950823554,0.875708640207106,1.04642565296644,0.790355495985969,0.862216713112584,0.8901057708878
"1975",1.10859806479279,1.02193123198822,0.867291495014785,0.831771294897019,0.843685772373841,0.929169445643296,1.19184746931301,0.977740591628717,0.638477358154482,1.03197844089469,0.770016022598848,1.00819386277653,1.14122936305904,0.997381281496817,1.00975597732305,0.839986810980054,0.922402736013141,0.960876131165713,1.09856866621736,1.03443008452017
"1974",0.635942164303758,1.10818686370463,0.704903067958829,0.519393653383073,0.553488219861689,0.686084837067178,0.95302378229068,0.689869202160829,0.561658199767884,0.604012045158879,0.757420930146943,0.657130768719117,0.879780738823294,0.538960315352786,0.623553897603204,0.638239253570131,0.635880983067022,0.60069980118722,0.326351548745338,0.788381771687248
"1973",0.994532124831427,0.826126517271612,0.816309563943901,0.72957078567185,1.06567933871881,0.859518241366555,0.999996622403542,0.823814262691107,0.920123907803461,1.14887616604302,1.05399208777288,1.14561385071667,1.10996946813893,1.16428200083456,0.961079182441531,1.01743421901018,0.946739164692756,1.20477217012103,1.00873344553866,1.05172115704313
"1972",1.02153320268919,1.31797379270744,0.818250549342423,0.860369085936516,1.02071431051515,0.636770318639901,0.941899596132416,0.909413789649431,0.926681421005872,0.966333473711405,0.8189073417681,0.964717440224951,0.89114598181153,0.864837914195297,0.813570993373527,0.837468006263679,1.0025519800385,0.872574765188387,0.298674690763783,0.756027463039154
"1971",1.4308108360264,1.24267901083805,0.925900374674424,1.161883368463,1.07371148635016,0.97665910727074,1.05793908614171,1.18694030719183,0.811951046727982,1.17352220247458,1.27055185894737,1.08350365526694,1.22247923237891,0.856644190776454,1.02639198485565,1.07634850705584,1.21565227533331,1.01321376970653,0.706946932405408,1.15114669147676
"1970",1.19506038847699,1.02119926913424,1.00553322440803,0.97932423241648,1.1023583155058,0.822307911632761,0.96147754271674,0.811528981653951,0.84244472367444,1.09367808701357,1.13906908942872,1.33245817966242,1.06540830270422,1.1729938194385,0.916938019833102,0.917710023150896,1.17512084216994,1.17382135926458,0.946545547548162,1.28773975221796
"1969",0.986295598084898,0.780195851480386,0.956458420090672,1.04985262551232,1.11780619177932,0.939232481501129,0.900183495221644,0.847659100762071,0.914147884949417,0.860421870789524,1.04384261884448,0.884577551400269,0.966498241733688,1.10890133997997,0.962578723614099,0.992924679327129,1.21777675728524,1.02331191419149,1.2260430931867,1.09758977261766
"1968",1.00470694963874,0.828105681739658,1.33592860359847,1.18579737738857,1.07974115107944,1.22964899534439,0.896538606275464,0.970275046403699,0.74542999095945,1.23339157203898,1.05944446903299,1.03962265098391,0.935810708466551,1.20719599998259,0.893639201491734,1.20614086409108,0.85291416008743,1.34943818283089,1.08900483143544,1.13177187101648
"1967",0.993343052212985,1.11942670995964,1.23024854509396,1.31040956640807,1.03025632628761,1.22401131537817,0.828269024983882,1.03981082694403,0.919459984345924,1.01300943044503,0.942611658086048,1.27070121372222,1.26594308016069,1.01872704374216,1.01663444930345,0.86868760679701,1.032861791035,1.11067053060556,0.576226055229311,1.16100803644525
"1966",0.872644441850803,1.30987144869322,1.10103893743378,1.36893197397027,1.21225141174789,1.17304896032124,0.964829302743278,1.1008658931366,1.30189496803243,1.43667702111484,1.19332263219473,1.24870376157727,0.996368691985537,1.28662917488104,1.35998979292192,1.27908102338291,1.17012015964888,1.03371763980878,1.27181909345812,1.32911608412754
"1965",1.24133355380094,1.21891008183839,1.2490217234128,1.18488217503698,1.346584589579,1.05909938061919,1.13413306696335,1.21642413215148,1.20390489824297,1.50931655463052,1.24325506055014,1.28396045601148,1.13159719813081,1.4270505254776,1.29063745161721,1.50333761007356,1.29258370392668,1.21385933854004,1.28026777069864,1.28176145911417
"1964",0.682245982504749,0.620186597117713,0.721783593644605,0.784035792523683,0.425720642469146,0.367439382290664,0.529062235780392,0.484487348751612,0.609275547593634,0.730786153577042,0.597191085617784,0.59971542441889,0.563931660671484,0.493142119974702,0.7972435214306,0.701653738150555,0.613461134156774,0.617178574383036,0.380643955054687,0.660816886268628
"1963",1.19176095474701,0.969770528510204,1.44259457976668,0.929797617782309,1.37094072373435,1.11968563934701,0.822080121621067,1.21956134947668,0.896806033686795,1.21551985885428,1.15521703609266,0.760190957135552,1.14886417771188,1.31178082062088,1.14767639991873,1.50105327163344,1.17396837378289,1.31409018916682,1.22148492570179,1.09778479211737
"1962",1.0071279887143,0.912312406270167,0.810858729873565,1.03871483447841,1.16001802125843,1.05369921387674,1.19463519857039,1.16344007545531,0.763435925265265,0.822221913564242,1.00435737109745,0.732422755869495,0.982135839722365,1.02107852617861,1.05997234829892,1.1555234657379,0.770671564786108,1.06764117185426,1.23854454667446,0.772817884856671
"1961",1.34040360165155,0.886500756264569,1.38211869181757,1.22766461668382,1.37247891600493,1.34522641089678,1.17884757004802,1.49669658675916,0.918917252685762,1.37325955037509,1.02817300162096,0.874279446248413,1.45776857633475,1.51138407144222,1.03925421185395,1.24180213894179,1.33413539329556,1.33740334684155,1.48762355433096,0.900891211071104
"1960",1.05429635642671,1.30423695502123,1.39958210524882,1.24637267790068,1.20237337462552,1.34202650930843,1.71368883590655,1.09709691236868,1.47940046526234,1.21410074123204,1.40378452541975,1.03228987122087,0.978184231176225,1.1893257525931,1.11622110294366,1.35753736422356,1.12096560846208,1.25481612073137,1.27889352020892,0.920891778042996
"1959",0.77622993347739,0.704152919956873,0.809244459737339,0.815783918354474,0.723268188359882,0.740713291687414,1.09307392378984,1.14038154286833,0.484975146850971,0.794048002321022,0.919019057478912,0.680008562246557,0.410568426345603,0.621267415344217,0.717024166104324,0.61619530712607,0.781355738404788,0.730609963473052,0.771613051434468,0.596789610894145
"1958",1.1985413506066,1.15687345886792,1.175476778788,1.34574686940184,1.2029949899321,1.26809314157967,1.19219187661596,1.30437709645049,1.12828009882624,1.18717908682723,1.23755241643362,0.888452442847517,0.957243437507524,0.788407469945885,1.03851859806718,1.10519089347333,1.16922604965776,1.35920614312776,1.60834920227977,1.13342724172206
"1957",0.539819438146298,0.725790404344816,0.701106097323511,0.88878567322021,0.550837120229734,0.557876488687699,0.789886862088198,0.638563468807724,0.813654907374896,0.578649745654955,0.685194420976189,0.581976837858918,0.67852632070442,0.46789676077494,0.763700966140126,0.89043037755083,0.552456350200672,0.489492764645138,0.712493637856744,0.659726060726798
"1956",0.990287897958947,1.03197877832358,0.947319160605786,1.09111567050066,1.0526954613506,1.0054895106413,1.10839944630936,0.784683038220425,0.959989756415958,0.588648924325199,1.07750873834177,0.828508715982541,0.632766867478363,0.953930690253585,1.02198657423448,1.11864466930015,1.02047931037366,0.846053200373478,0.6787797069343,1.01344118036063
"1955",0.948668181808346,0.733054264434585,1.01920717684147,0.994337885648903,0.988046472451822,0.703416502563916,0.56716571334961,1.05128987691759,1.18792532856666,1.24773523592219,1.12693226290581,1.20764138755927,1.15979348756329,0.926934776311764,0.880352319823752,0.827146114481665,0.871680312966484,0.897431396013034,0.471214135004661,0.965193338796406
"1954",0.825680425705032,0.794786210475394,1.01915305979561,0.880705261731247,0.753099880978665,0.732848635239614,0.844781136055046,0.699364741332571,0.928638392577974,0.368886751940327,1.06554469490997,0.806355118322581,0.940062911138401,0.864659322063776,1.09798523114445,0.913111037409446,1.03169973936817,0.63598773350146,0.562769450989214,0.946007123326984
"1953",1.30599158929174,1.04418064008647,1.11636424884726,1.24119552602584,1.25922231675329,1.48299720834602,1.2873027517001,1.22209371224992,1.28875046884916,0.934181895246343,1.51916158489167,1.06120857465591,1.18919513205379,1.08078605010118,1.50260021023774,1.03597217783987,1.04337694630655,1.06123882259238,0.982768012151979,1.07751345184843
"1952",1.24829904979536,1.01704904653703,1.05142558424211,1.15883965728643,1.37674661209708,1.33237897548353,1.41384631276217,1.1995545778956,1.2362942262093,1.23008626041177,1.21726981283774,0.943989840978153,1.18570524028966,1.11735636295598,1.23631460145513,1.20843129393896,1.31306086248493,1.7166907101918,1.37673029210789,1.4761322113199
"1951",0.990305100808609,0.924755674714833,0.96560243325899,0.858980277685364,1.0995653091785,NA,1.32400032504774,1.15205540137601,1.08307713269609,0.894171698092007,0.892888723746628,0.887039210928752,0.958117277171126,1.24313598235559,0.819345736228439,1.04291178666519,1.01631474942939,1.25663508019533,1.53479883361952,0.972527378547082
"1950",0.675674388803745,1.01650220413731,0.72336396230156,0.646180028121544,0.589936601099095,NA,0.638860797464542,0.925193887262825,1.10365203402131,0.812907881836295,0.688720711383035,0.813757415069861,0.88371908329111,0.607025570265226,0.691803483913191,0.484899291957679,0.802697531397744,0.908409922598736,0.368889668934011,0.578394335481351
"1949",0.832926816418964,0.990225572579037,0.999110202230282,0.991183893697136,0.855788778893708,NA,0.705336033698556,0.983567854023089,1.39495324550133,0.884598115549786,0.964535276924871,0.964842072891951,0.949331851121788,0.942604026335236,1.08723873912081,1.25803981275937,1.04098030861229,0.970403909536209,0.659997715453866,1.16750456121031
"1948",0.99549363308853,1.08901434157018,0.832044174947553,0.968144250740269,0.868975865452934,NA,0.767880285346938,1.02285672095396,0.925989418769534,0.797548094272671,1.08357196706911,0.80120316034525,1.02048404835738,0.887192778448229,1.01104621482135,1.01046677219883,1.01703982997603,1.01331068305288,0.920752824169893,1.23610969480726
"1947",0.919946895331517,1.09688801329564,0.888419877263351,1.05226379717867,0.816808782389091,NA,0.705376630930259,0.74875193307865,1.45887095133386,0.932393599516451,0.806060498946426,0.96714965219688,0.814765672720322,1.16125444280132,1.18853658155523,1.00590242723512,0.975079358475235,0.870291883487634,0.988180910582648,0.805022636558619
"1946",0.918684887512484,1.01295626944342,1.04369564263064,1.16369623582569,1.07939683924035,NA,0.902544359318955,1.09443711454156,1.09732393516695,0.950962565688299,1.09160290661926,0.804824621102288,0.905269283833398,1.04787498504495,1.27125857969056,1.22597769971419,1.11102891158876,0.950431835860127,0.748299069933467,0.841255284858989
"1945",1.26923217358658,0.967012860845225,1.20562115245705,1.65343434694302,1.13725772351148,NA,1.14828021496569,1.45629211653705,1.54895683863976,1.57443068348692,1.10825583434272,1.03589069402766,1.17051257350674,1.25377056937159,1.16606134067512,1.21918187684232,1.09492964728023,1.34851018247869,1.51445614396504,0.99493354441697
"1944",0.949712930634269,1.05360114586839,1.03157001653409,0.6997283250243,0.891661856052895,NA,0.972090010476452,0.973042997638902,1.04658926235395,1.46965905517165,0.947790679471021,1.06081453629224,0.971530392120433,0.985773828011287,1.07516136878968,1.13786047603849,0.939886315543398,1.21546089004547,1.36699149383219,0.959874981503693
"1943",0.983311785689386,0.945523324094426,0.926967452662646,0.872972768067106,0.904235563377275,NA,0.983700456352885,1.12238678574375,1.33595439823647,0.809318954892277,0.887909707941413,0.786279907686377,0.801499842103103,0.784184592615579,1.12440787988727,0.964456766951408,0.910801931193101,0.678268247965696,1.0546977034393,0.801356094347165
"1942",1.2031728045203,0.874141520195482,1.15829266337714,1.02671224747296,1.18460312924612,NA,0.96716617085435,1.18379332269113,1.23642220042134,1.23925303568572,1.17846160817468,1.25807813684962,1.11026944918112,1.13383036536835,1.13111534932934,1.29348721565218,1.16949097287346,0.856697549504216,0.986784218536283,1.11737407037504
"1941",1.20255932759122,1.22838942110608,1.46385427819837,1.03201246119408,1.16154442415874,NA,1.15427790868643,1.05581282472573,0.985952930133681,1.22745509033709,1.28655841460784,1.22897408057465,1.1420855155048,1.16284032376003,1.27976193707442,1.32524197721089,1.29326253968113,1.18678422421502,1.4738124368523,1.21658061888579
"1940",1.19758524067279,0.955487372950328,1.08840115160725,1.06022670378066,1.09799914264168,NA,1.14460606345251,1.05614713290278,0.999891710234902,1.33410720636951,0.99130362817156,0.965059043306903,1.10466579987895,1.2061763418021,0.784292719068103,1.03200832090108,0.970832108661115,1.06186189092009,1.21870743968553,0.847759789036195
"1939",1.09602285114932,1.24716141785286,1.29031434551075,1.22233344357776,1.41105641459773,NA,1.27133041277096,1.08125741338676,0.968208147544588,1.02750997046199,1.17849759653369,1.08455834624963,1.10835435961325,0.984677119958497,1.34206499591998,1.15032247481,1.36749387942771,0.987086374667087,1.12494394771197,0.922495142814268
"1938",1.24167950282433,1.10861105489137,1.14235254301323,1.15919508186736,1.2679065920758,NA,1.38722039433578,1.09324766816053,1.04897341857619,1.27019356961383,1.24171412830576,1.25552013232009,1.09223553449742,1.26437214590888,1.07726083690467,1.08339979953088,1.33662619272298,1.44444980583262,1.51205441150659,1.09504058080433
"1937",0.666421260722845,0.950489265667765,0.89489709983404,0.762141147517346,0.89693657413702,NA,0.814015731288949,0.8104430184424,0.655622120472999,0.703060749848451,0.968368617236567,0.950535128673385,0.871091674035274,0.8059557531575,0.980800832825986,0.962184073071338,0.91071188885376,0.905357618641216,0.564087913847791,0.767964470842955
"1936",0.930358027149837,0.892485081732633,0.913586483372992,0.835544161865458,0.806271538957708,NA,0.81249402180926,0.941584645397486,0.918263280061019,0.722207178519923,1.00159473395291,1.1335381645229,0.760729941926323,1.08735386824368,0.914223834025214,0.91883120725115,1.11791006815141,0.731976952236597,0.9037252739961,0.753089582713239
"1935",0.940812655436518,0.880363815457594,0.861503483415818,1.11492916979951,0.98996951342101,NA,1.14373463999272,1.08334086900141,0.660139156459932,0.700701415331759,0.98100930520582,0.887184446912558,0.90998788173117,1.17774310177413,1.02348223462759,0.899276671625099,0.92084301546846,0.897074851258503,1.12733388774677,0.926870498828388
"1934",0.806795762409388,0.627977137925473,0.89985141106643,0.658920804432634,0.897291887398029,NA,0.685006245337856,0.862120670550385,0.906571538043691,1.01442166073704,0.757723392326733,1.24121711439197,0.981786249677049,1.04644688273721,0.858014579263321,0.959598604638578,0.903669556025616,0.504765373996351,0.725276501670252,0.991123039014667
"1933",0.739424666613208,1.07994150434712,0.63209778016739,0.792581970773635,0.989423017980823,NA,0.669963421536405,0.83858789244285,0.590518861556943,0.706780339740065,0.903291970544365,0.778133229499631,1.08523027210443,0.582710886377238,0.770210562299162,0.574496958213374,0.846111953985327,0.65331721932171,0.322386024639297,0.821364122764519
"1932",0.9311910866533,1.0150051235978,0.850438714890809,1.11756516083089,1.01789314823568,NA,0.979014034172832,0.82558875083562,0.810972400871114,0.742915609232108,1.02692092579254,0.957236837875758,1.09608510627059,0.976137183503987,0.961290196943554,0.943351242782151,0.948065123591332,0.790095636285404,0.791280177501388,0.921432838863862
"1931",1.13750153123022,0.943063147393171,1.04197532007288,1.09099548145478,1.02016386737059,NA,1.12180926455322,0.875975401005297,0.935773593359172,1.30267409351453,0.916221937911184,0.982076338188531,1.11270688509502,1.1535885243002,0.814337017447324,0.855456618550223,1.09504173683152,1.10231463747052,1.49116315057173,1.05566625087513
"1930",0.972510794498666,0.990999972366479,1.03314702844971,0.887054079458697,1.16873946333554,NA,1.18170850006469,0.901675981429633,0.85444328654177,1.1132246672756,0.963003480376713,1.13860053741305,1.03026686174837,1.16494914071932,1.0650186322832,0.925663279654105,0.97648728229442,1.20926294278929,1.13096641442314,0.923386112950843
"1929",0.842883293226609,1.17719595232252,0.786961095759879,0.936212940226481,0.938093559975122,NA,0.90195354090863,0.853965747723529,0.948508988175079,0.886845857339151,0.778346804544046,1.04673091469548,1.04350954775357,0.864614293265827,1.12859401620514,0.735789466601514,0.868585061041331,0.957889802233322,0.818675624748453,0.93146325327589
