tree,n_missing_total,n_missing_1980_on,n_outliers_total
231041_raw,82,45,1
231042_raw,88,45,2
231051_raw,83,45,1
231052_raw,87,45,1
231061_raw,83,45,2
231062_raw,78,45,3
231071_raw,68,45,0
231072_raw,49,45,2
231081_raw,102,45,1
231082_raw,88,45,1
231091_raw,89,45,2
231092_raw,77,45,0
231101_raw,86,45,1
231102_raw,74,45,1
231111_raw,76,45,2
231112_raw,74,45,3
231121_raw,63,45,0
231122_raw,76,45,0
231131_raw,89,45,1
231132_raw,104,45,0
231141_raw,107,45,1
231142_raw,92,45,0
231151_raw,83,45,3
231152_raw,66,45,0
