tree,n_missing_total,n_missing_1980_on,n_outliers_total
B604E1_raw,590,45,10
B613NW_raw,572,45,12
B618N2_raw,610,45,0
B619NE_raw,468,39,2
B8207_raw,254,45,17
B8216E_raw,600,42,0
B8218N_raw,720,45,0
B8219N_raw,464,43,1
B8225N_raw,502,43,1
B8225S_raw,499,43,5
B8250B_raw,724,45,0
B8250C_raw,556,45,6
B8250M_raw,556,45,3
B8250_raw,568,45,1
B8601N_raw,766,45,0
B8608_raw,593,45,4
B8609E_raw,269,45,1
B8609N_raw,360,45,15
B8610E_raw,650,45,2
B8610N_raw,441,39,3
B8611E_raw,451,45,0
B8612F_raw,486,45,3
B8613_raw,706,45,2
B8614_raw,130,45,4
B8616_raw,525,39,1
B8618N_raw,514,45,13
B8618W_raw,310,45,16
B8619_raw,513,39,4
B8621N_raw,525,39,1
B8622N_raw,589,45,6
B8622W_raw,481,45,15
B8623W_raw,652,45,4
B8626S_raw,429,45,1
B8630W_raw,713,39,2
B8637N_raw,616,45,4
B8637S_raw,663,45,2
B8638N_raw,475,45,8
B8639W_raw,521,45,0
B8640W_raw,590,45,4
B8644A_raw,682,45,3
B8644E_raw,477,45,5
B8644M_raw,921,45,0
B8644N_raw,481,45,2
B8648N_raw,582,39,1
B8648S_raw,577,39,4
B8649A_raw,270,45,3
B8649B_raw,569,45,0
B8649K_raw,485,45,5
B8649M_raw,544,45,0
B8649Z_raw,408,45,0
B8649_raw,665,45,2
B864E2_raw,618,45,5
B8661N_raw,544,45,7
B8663E_raw,608,45,0
B8663N_raw,650,45,2
B8664V_raw,317,45,1
B8666W_raw,420,45,3
B8667E_raw,638,45,1
B8669N_raw,570,45,4
B869EF_raw,321,45,18
B869N2_raw,360,45,15
B9022S_raw,489,45,13
B9026N_raw,354,45,11
B9026S_raw,451,45,5
B9063N_raw,297,35,17
B9069E_raw,313,35,20
B9702S_raw,601,28,2
B9702N_raw,606,29,3
B9706W_raw,567,28,4
B9709W_raw,685,28,4
B9711N_raw,345,28,10
B9712N_raw,753,28,0
B9717N_raw,543,28,8
B9717S_raw,544,29,6
B9718E_raw,785,28,1
B9719N_raw,562,28,1
B9719S_raw,724,45,6
B9722N_raw,664,28,0
B9722S_raw,664,28,2
B9723E_raw,752,28,0
B9723W_raw,717,28,0
B9731S_raw,594,28,6
B9731N_raw,594,28,4
...85,921,45,0
