tree,n_missing_total,n_missing_1980_on,n_outliers_total
MSF01A_raw,138,3,0
MSF01B_raw,138,3,0
MSF01C_raw,151,3,0
MSF01D_raw,143,3,0
MSF02A_raw,63,3,2
MSF02D_raw,69,3,1
MSF02S1A_raw,128,3,0
MSF02S1B_raw,128,3,2
MSF02B2_raw,53,2,3
MSF03A_raw,157,3,1
MSF03B_raw,161,3,1
MSF04A1_raw,148,3,1
MSF04B_raw,146,3,1
MSF05A_raw,64,3,2
MSF05B_raw,66,4,1
MSF06A2_raw,160,44,1
MSF06A1_raw,137,3,0
MSF06B_raw,109,3,1
MSF07A_raw,7,3,1
MSF07A2_raw,2,2,2
MSF07B_raw,126,3,2
MSF07B2_raw,144,4,0
MSF07C1_raw,113,3,1
MSF07C2_raw,176,45,1
MSF08A1_raw,131,3,1
MSF08B1_raw,135,3,0
MSF30A_raw,146,2,0
MSF30B_raw,121,2,0
MSP30B_raw,152,3,0
MSF31A_raw,124,2,2
MSF31B_raw,132,3,2
MSF32A_raw,37,2,0
MSF32B_raw,78,2,0
MSS02A_raw,61,8,1
MSS03A_raw,189,18,0
MSS03B_raw,128,6,0
