tree,n_missing_total,n_missing_1980_on,n_outliers_total
BG403N_raw,336,31,1
BG403W_raw,315,31,3
BG405W_raw,487,31,0
BG409W_raw,413,31,2
BG412W_raw,438,31,4
BG413E_raw,244,31,2
BG413W_raw,247,34,2
BG414N_raw,261,31,4
BG414W_raw,313,31,4
BG415W_raw,432,45,2
BG419N_raw,377,31,2
BG420N_raw,333,31,1
BG420W_raw,266,31,3
BG421W_raw,345,31,3
BG433W_raw,304,31,4
BG440N_raw,500,31,4
BG440W_raw,377,31,7
BG441N_raw,388,31,2
BG441W_raw,447,31,4
BG442N_raw,431,31,1
BG444S_raw,144,31,5
BG444W_raw,122,31,8
BG446W_raw,348,31,3
BG450A_raw,310,45,4
BG450B_raw,364,45,1
BG451A_raw,459,45,0
BG451B_raw,497,45,0
BG452A_raw,419,45,1
BG452B_raw,371,45,4
BG453A_raw,364,45,1
BG453B_raw,361,45,1
BG454A_raw,283,45,5
BG454B_raw,463,45,2
