tree,n_missing_total,n_missing_1980_on,n_outliers_total
691011_raw,70,45,3
691012_raw,150,45,4
691021_raw,54,45,8
691022_raw,73,45,3
691031_raw,123,45,4
691032_raw,157,45,5
691041_raw,151,45,3
691042_raw,134,45,2
691051_raw,131,45,2
691052_raw,197,45,2
691061_raw,244,45,4
691062_raw,283,45,2
691071_raw,85,45,3
691072_raw,132,45,3
691081_raw,48,45,9
691082_raw,73,45,4
691091_raw,131,45,6
691092_raw,123,45,4
691101_raw,123,45,3
691102_raw,104,45,4
691111_raw,174,45,4
691112_raw,142,45,8
691121_raw,92,45,12
691122_raw,114,45,5
691131_raw,143,45,4
691132_raw,68,45,3
691141_raw,89,45,6
691142_raw,182,45,3
691151_raw,148,45,2
691152_raw,158,45,4
