tree,n_missing_total,n_missing_1980_on,n_outliers_total
003a_raw,161,8,0
007a_raw,7,7,3
016a_raw,281,9,0
017a_raw,184,10,0
018a_raw,195,9,1
023a_raw,340,9,0
024a_raw,353,8,0
025b_raw,348,9,1
026a_raw,158,9,0
027a_raw,128,9,3
028a_raw,254,8,6
031a_raw,226,8,2
033a_raw,148,8,4
036a_raw,256,9,2
038b_raw,347,9,0
039a_raw,339,9,2
047a_raw,352,9,0
065a_raw,325,9,1
070a_raw,288,9,1
071a_raw,199,9,1
072a_raw,318,10,0
075a_raw,284,9,0
079a_raw,289,9,1
080a_raw,291,10,0
083b_raw,193,8,3
084a_raw,275,9,0
086a_raw,249,11,0
090a_raw,206,8,1
092a_raw,166,10,2
096a_raw,321,11,0
099a_raw,254,8,0
100a_raw,254,9,1
101a_raw,248,9,4
103a_raw,308,9,1
104a_raw,283,9,0
108a_raw,268,9,1
110a_raw,292,10,1
118a_raw,261,9,0
119a_raw,282,11,0
120a_raw,237,9,0
124a_raw,339,9,0
129a_raw,311,9,0
137a_raw,320,8,1
139a_raw,260,7,0
144a_raw,84,8,8
146b_raw,268,9,0
154a_raw,209,10,1
158a_raw,109,9,7
163a_raw,277,8,1
165a_raw,150,11,3
