tree,n_missing_total,n_missing_1980_on,n_outliers_total
T9801NW_raw,47,27,0
T9801NE_raw,38,27,0
T9801S_raw,31,27,0
T9802E_raw,42,27,0
T9802W_raw,43,27,0
T9803SE_raw,34,27,0
T9803N_raw,46,27,0
T9804SE_raw,83,27,0
T9806N_raw,61,27,0
T9806E_raw,86,37,0
T9807N_raw,71,27,0
T9807S_raw,78,27,0
T9807E_raw,66,27,1
T9808N_raw,91,27,0
T9808E_raw,84,27,0
T9808W_raw,85,27,0
T9809N_raw,27,27,0
T9809E_raw,39,27,0
T9811N_raw,87,27,1
T9811W_raw,74,27,2
T9812N_raw,122,27,0
T9812S_raw,122,27,0
T9813N_raw,114,27,0
T9813W_raw,112,27,0
T9814N_raw,112,27,1
T9814E_raw,99,27,0
