tree,n_missing_total,n_missing_1980_on,n_outliers_total
B2701A_raw,482,21,3
B2702A_raw,468,21,2
B2703A_raw,531,40,1
B2705A_raw,543,45,1
B2706A_raw,475,38,2
B2707A_raw,455,21,3
B2708A_raw,555,45,1
B2709A_raw,497,21,2
B2710A_raw,460,22,1
B2711A_raw,545,38,1
B2713A_raw,529,38,2
B2714A_raw,517,21,2
B2715A_raw,494,24,2
B2716A_raw,484,34,1
B2717A_raw,523,21,3
B2718A_raw,563,45,1
B2719A_raw,489,21,3
B2720A_raw,557,21,1
B2721A_raw,553,26,0
B2722A_raw,335,38,2
B2723A_raw,522,21,2
B2724A_raw,512,21,3
B2728A_raw,534,24,1
B2729A_raw,480,21,2
B2730A_raw,527,21,1
B2731A_raw,524,33,2
B2732A_raw,543,22,2
B2733A_raw,474,22,4
B2734A_raw,476,21,2
B2735A_raw,432,21,6
B2736A_raw,480,45,5
B2737A_raw,494,22,5
B2738A_raw,483,26,0
B2739A_raw,489,42,3
B2740A_raw,519,24,3
B2743A_raw,354,45,2
B2743B_raw,346,45,3
B2744A_raw,443,45,3
B2746A_raw,445,45,2
B2747A_raw,409,45,3
B2748B_raw,374,45,3
B2748C_raw,380,45,3
B2750A_raw,512,45,2
B2751A_raw,551,21,0
B2752A_raw,513,21,2
B2753A_raw,541,37,2
B2754A_raw,497,21,1
B2755A_raw,531,21,2
B2755B_raw,517,21,1
B2756A_raw,556,22,1
B2757A_raw,557,21,0
B2757B_raw,557,21,0
B2758A_raw,483,21,5
B2759A_raw,536,21,0
B2759B_raw,551,21,0
B2761A_raw,411,44,5
B2765A_raw,460,45,1
B2765B_raw,526,45,1
B2766A_raw,565,28,1
B2766B_raw,558,21,0
B2767A_raw,395,45,3
B2767B_raw,433,45,3
B2768A_raw,457,45,5
B2768B_raw,429,45,6
B2769A_raw,486,45,2
B2769B_raw,501,45,0
B2770A_raw,363,45,1
B2770B_raw,363,45,2
B2771A_raw,462,45,1
B2771B_raw,461,45,1
B2772A_raw,520,45,0
B2772B_raw,499,45,0
B2773A_raw,333,45,5
B2773B_raw,330,45,5
B2773C_raw,367,45,2
B2774A_raw,526,45,1
B2775A_raw,511,45,0
B2775B_raw,514,45,2
B2776A_raw,499,45,0
B2776B_raw,509,45,1
B2776C_raw,533,45,0
B2776D_raw,532,45,1
B2777A_raw,393,45,2
B2777B_raw,505,45,2
B2779A_raw,439,45,3
B2779B_raw,434,45,4
B2780A_raw,309,45,1
B2780B_raw,198,45,8
B2780C_raw,309,45,4
