tree,n_missing_total,n_missing_1980_on,n_outliers_total
KR0212A_raw,45,34,1
KR0214A_raw,69,34,0
KR0215B_raw,63,34,1
KR0217B_raw,54,34,0
KR0218B_raw,45,34,1
KR0219B_raw,45,34,0
KR0224B_raw,65,34,0
KR0225A_raw,57,34,1
KR0226B_raw,45,34,0
KR0228A_raw,78,34,0
KR0230A_raw,45,34,1
KR0231A_raw,46,34,3
KR0232A_raw,45,34,0
KR0233A_raw,65,34,0
KR0234B_raw,45,34,1
KR0235A_raw,45,34,0
KR0236A_raw,47,34,0
KR0237A_raw,48,34,0
KR0238A_raw,44,34,1
KR0239A_raw,34,34,3
KR0240A_raw,45,34,0
KR0241A_raw,45,34,1
KR0242A_raw,45,34,0
KR0243A_raw,45,34,0
KR0245A_raw,45,34,0
KR0247B_raw,45,34,0
KR0248A_raw,45,34,0
KR0249B_raw,45,34,1
KR0251B_raw,45,34,0
KR0252A_raw,46,34,0
