tree,n_missing_total,n_missing_1980_on,n_outliers_total
BIG001A_raw,117,15,1
BIG001B_raw,117,15,0
BIG002A_raw,114,16,0
BIG002B_raw,114,16,0
BIG003A_raw,114,15,0
BIG003B_raw,115,16,0
BIG004A_raw,124,15,0
BIG004B_raw,107,15,0
BIG005A_raw,15,15,1
BIG005B_raw,15,15,0
BIG006A_raw,129,15,0
BIG006B_raw,130,16,1
BIG007A_raw,133,15,0
BIG007B_raw,133,15,0
BIG008A_raw,42,15,1
BIG008B_raw,42,15,0
BIG009NW_raw,125,12,0
BIG009SE_raw,125,12,0
BIG011A_raw,29,15,2
BIG011B_raw,42,15,1
BIG013B_raw,53,13,0
BIG013C_raw,38,16,0
BIG014A_raw,131,15,0
BIG014B_raw,131,15,0
BIG015A_raw,46,30,0
BIG015B_raw,46,30,0
BIG017A_raw,120,15,0
BIG017B_raw,120,15,0
BIG018A_raw,43,15,2
BIG018B_raw,43,15,2
BIG019E_raw,80,12,2
BIG019W_raw,41,12,0
BIG020A_raw,65,15,2
BIG020B_raw,65,15,1
BIG024A_raw,103,15,0
BIG024B_raw,103,15,0
BIG028A_raw,134,16,0
BIG028B_raw,134,16,0
BIG030A_raw,107,15,0
BIG030B_raw,107,15,1
