age_CE,WH101A3_raw,WH101B3_raw,WH102A3_raw,WH102B3_raw,WH103A3_raw,WH103B3_raw,WH202A3_raw,WH202B3_raw,WH101A3_raw_outlier_flag,WH101B3_raw_outlier_flag,WH102A3_raw_outlier_flag,WH102B3_raw_outlier_flag,WH103A3_raw_outlier_flag,WH103B3_raw_outlier_flag,WH202A3_raw_outlier_flag,WH202B3_raw_outlier_flag
1763,4.1,2.31,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1764,3.19,2.17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1765,3.66,2.73,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1766,3.93,2.54,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1767,3.9,3.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1768,3.08,2.77,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1769,3.87,2.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1770,2.85,2.58,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1771,3.53,2.32,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1772,2.06,2.59,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1773,3.18,2.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1774,2.3,1.85,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1775,2.79,2.02,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1776,2.82,1.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1777,2.36,2.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1778,3.25,2.03,NA,NA,NA,NA,NA,1.9,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1779,3.16,1.98,NA,NA,NA,NA,NA,1.29,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1780,2.64,1.92,NA,NA,NA,NA,NA,2.83,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1781,2.63,2.06,NA,NA,NA,NA,NA,3.31,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1782,3.26,1.78,NA,NA,NA,NA,NA,3.22,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1783,3.09,1.9,NA,NA,NA,NA,NA,2.76,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1784,2.57,1.35,NA,NA,NA,NA,NA,2.37,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1785,3.67,1.38,NA,NA,NA,NA,NA,4.5,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1786,2.5,1.99,NA,NA,NA,NA,NA,3.92,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1787,2.37,0.76,NA,NA,NA,NA,2.69,2.77,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1788,3.66,1.31,NA,NA,NA,NA,3.71,4.27,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1789,3.12,2.35,NA,NA,NA,NA,4.76,3.8,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1790,3.57,1.62,NA,NA,NA,NA,5.75,3.64,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE
1791,4.27,2.38,NA,NA,NA,NA,4.4,3.88,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1792,4.61,2.03,NA,NA,NA,NA,4.37,4.31,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1793,3.32,2.86,NA,NA,NA,NA,4.25,4.12,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1794,4.02,2.5,NA,NA,NA,NA,4.63,4.43,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1795,3.62,2.96,NA,NA,NA,NA,4.6,4.24,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1796,3.68,2.53,NA,NA,NA,NA,4.61,4.33,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1797,2.24,1.49,NA,NA,NA,NA,3.28,3.13,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1798,3.03,1.96,NA,NA,NA,NA,3.9,3.5,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1799,2.8,2.19,NA,NA,NA,NA,3.32,3.11,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1800,3.36,2.33,NA,NA,NA,NA,3.65,3.45,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1801,2.78,2.37,NA,NA,NA,NA,3.63,2.95,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1802,2.18,2.03,NA,NA,NA,NA,3.41,3.25,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1803,2.84,2.53,NA,NA,NA,NA,3.85,3.19,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1804,3.1,2.81,NA,NA,NA,NA,3.54,3.72,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1805,2.66,2.3,NA,NA,NA,NA,4.49,3.2,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1806,2.52,2.45,NA,NA,NA,NA,5.3,4.04,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE
1807,2.63,2,NA,NA,NA,NA,4.69,3.7,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1808,2.94,2.15,NA,NA,NA,NA,4.83,3.4,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1809,2.88,2.37,NA,NA,NA,NA,4.06,3.38,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1810,3.03,2.31,NA,NA,NA,NA,3.43,3.27,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1811,3,1.94,NA,NA,NA,NA,3.68,2.63,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1812,3.76,3.01,NA,NA,NA,NA,4.22,5.68,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE
1813,3.97,3.46,NA,NA,NA,NA,4.55,3.71,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1814,3.12,2.63,NA,NA,NA,NA,4.52,5.32,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE
1815,2.26,2.6,NA,NA,NA,NA,2.83,3.61,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1816,2.58,2.35,NA,NA,NA,NA,2.29,3.07,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1817,2.71,1.92,NA,NA,NA,NA,2.07,2.78,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1818,2.79,2.18,NA,NA,NA,NA,2.35,2.52,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1819,2.33,1.91,NA,NA,NA,NA,2.08,3.87,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1820,2.42,1.71,NA,NA,NA,NA,2.61,2.96,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1821,2.13,1.88,NA,NA,NA,NA,2.29,3.24,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1822,2.4,2.03,NA,NA,NA,NA,2.06,3.49,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1823,1.53,1.08,NA,NA,NA,NA,1.44,1.77,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1824,2.98,2.09,NA,NA,NA,NA,2.01,2.89,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1825,3.15,1.78,NA,NA,NA,NA,1.44,2.39,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1826,2.64,2.08,1.6,NA,NA,NA,1.71,1.77,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1827,2.36,1.87,1.75,NA,NA,NA,1.48,1.64,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1828,2.67,1.45,1.52,NA,NA,NA,1.14,1.74,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1829,3.29,2.46,1.68,NA,NA,NA,1.92,2.46,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1830,2.78,1.54,1.65,NA,NA,NA,2.38,2.85,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1831,2.28,1.57,1,NA,NA,NA,1.91,2.58,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1832,2.65,1.79,0.98,NA,NA,NA,1.89,2.3,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1833,2.03,1.72,1.08,NA,NA,NA,2.16,2.07,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1834,1.47,1.02,0.8,NA,NA,NA,1.81,1.76,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1835,1.33,1.22,0.81,2.72,NA,NA,1.48,2.88,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE
1836,1.81,1.86,1.07,1.35,NA,NA,1.6,1.69,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1837,1.51,1.45,1.04,1.62,NA,NA,1.85,2.12,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1838,2.17,1.48,0.72,1.32,NA,NA,1.46,2.25,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1839,1.45,1.12,0.89,0.9,NA,NA,1.17,1.46,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1840,0.79,0.57,0.61,0.72,NA,NA,1.21,1.42,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1841,1.12,0.81,1.04,1.08,NA,NA,1.34,1.68,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1842,1.63,1,1.27,1.06,NA,NA,1.69,1.63,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1843,1.6,1.2,0.85,0.57,NA,NA,1.56,1.19,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1844,1.72,1.06,1.19,0.94,NA,NA,1.52,1.72,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1845,1.99,1.5,0.84,1.04,NA,NA,2.25,2.19,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1846,1.65,0.93,0.98,0.96,NA,NA,1.87,2.21,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1847,1.36,0.73,0.66,0.53,NA,NA,1.32,0.93,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1848,1.14,0.52,0.75,0.87,NA,NA,1.18,1.26,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1849,1.03,0.75,0.38,0.52,1.17,NA,1.07,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1850,1.96,1.29,0.63,0.79,1.91,NA,1.2,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1851,1.33,1.06,1.01,0.86,1.15,NA,1.22,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1852,1.61,0.64,1.51,1.04,1.54,NA,1.33,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1853,1.32,0.77,1.92,0.78,2.92,NA,1.66,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1854,0.45,0.36,1.15,0.64,2.08,NA,1.52,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1855,1.05,0.72,1.62,0.86,2.92,NA,1.54,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1856,0.64,0.54,1.04,0.72,2.19,NA,1.83,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1857,0.88,0.68,1.54,1.49,3.17,NA,2.25,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1858,1.18,0.67,1.61,1.78,2.87,NA,1.74,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1859,1.24,0.89,1.35,1.58,2.08,NA,1.73,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1860,1.57,1.35,1.02,1.84,2.69,NA,2.03,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1861,2.5,1.4,1.58,1.34,2.66,NA,2.05,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1862,1.23,1.11,1.13,1.31,2.5,NA,1.66,1.61,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1863,1.58,1.16,1.17,1.65,3.88,NA,1.88,1.95,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1864,1.57,1.04,0.83,1.56,3.08,NA,1.28,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1865,1.16,0.77,1.02,1.9,2.71,NA,1.06,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1866,1.03,1.1,0.87,2.55,1.05,NA,1.42,1.15,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
1867,1.52,1.14,0.92,2.48,1.35,NA,1.16,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1868,1.64,1.01,0.85,1.5,2.22,NA,1.38,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1869,1.24,1.18,0.57,2.05,2.41,NA,1.38,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1870,1.41,0.97,0.76,1.42,2.5,NA,1.52,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1871,1.44,0.84,0.76,2.37,3.25,NA,1.58,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1872,1.46,1.24,0.69,2.45,2.57,NA,1.59,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1873,1.15,0.89,0.71,2.41,3.09,NA,1.26,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1874,1.74,0.98,0.72,1.49,3.14,NA,1.63,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1875,1.69,1.32,0.67,1.79,2.98,NA,1.55,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1876,1.72,1.49,0.63,1.97,2.01,NA,1.76,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1877,2.07,1.61,0.55,1.98,3.43,1.66,2.62,1.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.62,1.34,0.67,1.35,4.69,2.6,1.71,1.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1879,1.1,0.81,0.42,1.14,3.59,1.78,1.23,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.63,0.53,0.53,0.89,2.29,1.24,0.97,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.01,1.13,0.51,0.7,2.75,1.06,1.32,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.87,1.02,0.33,0.83,2.01,1.29,0.67,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.52,0.25,0.22,0.43,1.13,0.64,0.33,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.77,0.54,0.33,0.82,1.55,0.99,0.81,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.64,0.7,0.26,0.76,3.04,1.71,1.16,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.8,0.54,0.29,0.7,2.08,1.74,0.8,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.62,0.37,0.17,0.61,1.62,1.37,0.82,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.81,0.45,0.04,0.54,2.55,1.43,0.82,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.98,0.79,0.08,0.41,2.37,1.75,0.59,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.54,0.46,0.14,0.29,1.4,1.37,0.52,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.67,0.88,0.19,0.65,2.22,1.96,0.72,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.27,1.04,0.35,0.94,2.79,1.92,0.97,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.23,1.08,0.35,0.98,1.95,1.64,0.69,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1.7,1.55,0.71,1.26,2.29,2.02,0.94,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.53,1.73,0.53,1.37,2.38,2.32,1.65,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,1.1,1.1,0.41,1.03,2.29,1.7,1.13,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.18,1.13,0.28,1.62,2.55,1.61,0.98,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.09,1.24,0.57,1.44,3.16,2.18,0.9,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.95,1.04,0.39,0.91,2.09,1.45,0.86,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.49,1.45,0.6,1.18,2.08,1.99,1.26,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,1.07,1.24,0.33,0.71,2,2.05,1.24,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.99,0.8,0.15,0.46,1.64,1.57,1.24,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.98,0.75,0.27,0.7,2.14,1.72,1.02,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.16,1.28,0.53,1.39,2.68,2.16,1.04,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.2,0.99,0.49,0.88,2.08,1.46,1.02,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.69,0.63,0.68,1.08,1.75,1.16,0.95,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.86,0.69,0.68,1.76,1.99,1.94,1.22,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.02,1.14,0.94,1.63,2.66,2.01,1.33,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.09,1.12,0.83,1.21,1.43,1.33,1.03,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.91,1.08,1.4,1.55,1.73,1.62,1.09,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.71,0.8,1.61,1.54,1.59,1.31,1.06,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.62,0.69,0.91,1.15,1.48,1.02,0.85,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.56,0.63,1.18,1.12,1.64,1.31,0.71,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.78,1,1.19,1.51,1.8,1.53,1.11,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.67,0.83,1,0.87,1.65,1.46,1.19,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.8,0.86,1.05,1.29,1.79,1.54,0.79,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.75,0.7,1.39,1.17,1.66,2.21,0.68,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.61,1.42,1.97,1.26,1.86,2.33,0.92,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.39,1.15,2.6,2.06,2.14,2.48,0.76,0.51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.7,0.62,1.64,0.96,1.4,1.19,0.61,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.2,1.06,1.33,1.38,1.18,1.46,0.5,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.53,0.87,1.48,1.01,1.11,1.34,0.5,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
