tree,n_missing_total,n_missing_1980_on,n_outliers_total
O9805N_raw,106,27,0
O9806N_raw,68,27,2
O9806S_raw,98,27,1
O9806E_raw,169,27,1
O9807N_raw,44,27,4
O9807S_raw,87,27,3
O9807E_raw,27,27,1
O9808S_raw,79,27,1
O9809N_raw,170,27,0
O9809S_raw,159,27,0
O9810N_raw,170,27,0
O9810W_raw,114,27,0
O9811N_raw,134,27,0
O9811S_raw,106,27,0
O9811E_raw,93,27,1
O9812N_raw,144,27,0
O9812S_raw,147,27,0
O9813S_raw,60,27,0
O9813W_raw,57,27,0
O9814E_raw,151,27,0
O9814W_raw,131,27,0
O9815N_raw,152,27,0
O9815S_raw,133,27,0
O9816S_raw,106,27,1
O9816W_raw,75,27,0
O9817S_raw,97,27,1
O9817E_raw,114,27,0
O9818E_raw,88,28,0
O9818W_raw,149,45,1
O9819N_raw,102,27,1
O9819W_raw,125,34,0
O9820N_raw,40,33,1
O9820E_raw,56,33,2
O9821N_raw,34,27,0
O9821S_raw,106,27,0
O9822N_raw,93,27,0
O9822E_raw,147,45,0
O9822W_raw,57,27,0
