tree,n_missing_total,n_missing_1980_on,n_outliers_total
MTS01A_raw,182,12,4
MTS01B_raw,159,12,2
MTS02A_raw,386,12,3
MTS02B_raw,431,12,1
MTS03A_raw,12,12,4
MTS03B_raw,111,12,7
MTS04A_raw,296,12,2
MTS04B_raw,371,12,1
MTS04BA_raw,342,12,0
MTS05A_raw,367,12,0
MTS06A_raw,167,12,5
MTS06B_raw,222,12,1
MTS07A_raw,124,12,7
MTS07B_raw,118,12,6
MTS08A_raw,303,12,2
MTS08B_raw,354,12,3
MTS09A_raw,147,12,4
MTS09B_raw,154,12,2
MTS10A_raw,103,12,5
MTS10B_raw,180,12,3
MTS11A_raw,101,12,5
MTS11B_raw,221,13,3
MTS12A_raw,28,12,5
MTS13A_raw,243,12,2
MTS13B_raw,284,12,2
MTS14A_raw,114,12,4
MTS14B_raw,215,12,5
MTS15A_raw,418,12,0
MTS15B_raw,294,12,1
MTS15C_raw,226,12,2
MTS16A_raw,200,12,1
MTS16B_raw,238,12,1
MTS17A_raw,204,12,0
MTS17B_raw,261,12,0
MTS18A_raw,210,12,2
MTS18B_raw,195,12,4
MTS19A_raw,212,12,0
MTS19B_raw,206,12,2
MTS20A_raw,153,12,5
MTS20B_raw,229,12,0
MTS21A_raw,307,12,1
MTS21B_raw,315,12,0
MTS23A_raw,261,12,2
MTS23B_raw,189,12,2
MTS24A_raw,196,12,1
MTS24B_raw,241,12,2
MTS25A_raw,195,12,1
MTS25B_raw,229,12,0
MTS26A_raw,276,12,2
MTS26B_raw,311,12,0
