tree,n_missing_total,n_missing_1980_on,n_outliers_total
ROR05B_raw,738,45,0
ROR21A_raw,769,45,1
ROR21B_raw,804,45,2
ROR77A_raw,722,45,1
ROR77B_raw,722,45,1
CAT17A_raw,775,45,0
CAT17B_raw,775,45,0
CAT18A_raw,684,45,2
CAT21B_raw,710,45,0
CAT21A_raw,730,45,0
ROR03A_raw,606,45,10
ROR03B_raw,357,45,19
ROR03C_raw,569,45,11
ROR03E_raw,702,45,2
ROR04A_raw,284,38,18
ROR04C_raw,300,45,19
ROR06_raw,520,45,11
ROR08A_raw,277,27,4
ROR08C_raw,335,27,7
ROR12A_raw,516,45,9
ROR12B_raw,447,45,16
ROR14A_raw,649,27,5
ROR14B_raw,653,27,1
ROR16A_raw,527,34,4
ROR17A_raw,456,27,7
ROR20A_raw,409,45,11
ROR20B_raw,419,45,9
ROR24A_raw,360,27,12
ROR27A_raw,622,27,3
ROR27B_raw,640,27,3
ROR29A_raw,523,45,6
ROR29B_raw,583,45,6
ROR31A_raw,669,26,2
ROR31B_raw,664,44,2
ROR45A_raw,727,27,2
ROR46A_raw,527,26,7
ROR50A_raw,547,26,6
ROR60A_raw,476,26,5
ROR60C_raw,414,27,4
ROR60D_raw,417,27,5
ROR61A_raw,503,26,2
ROR61C_raw,504,26,2
ROR61D_raw,491,26,4
ROR65A_raw,651,26,1
ROR65B_raw,450,26,9
ROR71A_raw,572,26,5
ROR71B_raw,557,26,5
ROR72A_raw,611,26,6
ROR72B_raw,611,26,3
ROR72C_raw,715,45,1
ROR72D_raw,648,26,5
15wright_raw,623,45,3
19wright_raw,732,45,3
14wright_raw,747,45,1
18wright_raw,720,45,2
7.wright_raw,717,45,3
3.wright_raw,706,45,0
16wright_raw,701,45,0
17wright_raw,715,45,0
12aright_raw,710,45,1
12bright_raw,735,45,0
10wright_raw,734,45,0
