tree,n_missing_total,n_missing_1980_on,n_outliers_total
SOR01A_raw,198,43,7
SOR01B_raw,312,45,2
SOR02A_raw,142,43,10
SOR02B_raw,170,45,7
SOR03A_raw,191,43,4
SOR03B_raw,239,45,2
SOR04A_raw,201,45,7
SOR04B_raw,247,45,5
SOR05A_raw,193,45,6
SOR05B_raw,178,45,6
SOR06A_raw,161,45,3
SOR07A_raw,129,45,1
SOR07B_raw,122,45,2
SOR08A_raw,224,43,1
SOR08B_raw,237,45,3
SOR09A_raw,123,43,8
SOR09B_raw,108,43,9
SOR10A_raw,199,43,1
SOR10B_raw,178,43,3
SOR11A_raw,161,43,5
SOR11B_raw,166,43,1
SOR12A_raw,222,43,1
SOR12B_raw,265,43,1
SOR13A_raw,298,43,2
SOR13X_raw,292,45,1
SOR13Y_raw,212,45,3
SOR14A_raw,321,45,1
SOR14B_raw,283,43,0
SOR15A_raw,232,45,4
SOR15B_raw,216,45,0
SOR16A_raw,60,43,12
SOR16B_raw,84,43,11
SOR17A_raw,294,43,2
SOR18A_raw,92,43,7
SOR18B_raw,83,43,9
SOR19A_raw,178,43,1
SOR19C_raw,158,43,3
SOR20A_raw,190,43,3
SOR21A_raw,84,45,8
SOR21B_raw,300,43,1
SOR21Y_raw,276,45,6
SOR22A_raw,204,43,1
SOR23A_raw,253,45,3
SOR24A_raw,261,43,4
SOR24B_raw,259,43,2
SOR25A_raw,201,43,3
