tree,n_missing_total,n_missing_1980_on,n_outliers_total
P9804E_raw,227,37,0
P9804NE_raw,251,38,1
P9804NW_raw,377,45,0
P9804W_raw,313,43,0
P9804S_raw,242,39,0
P9805E_raw,122,27,8
P9805N_raw,169,27,0
P9805W_raw,78,27,3
P9805S_raw,27,27,0
P9806SE_raw,208,27,3
P9806W_raw,237,27,0
P9806W2_raw,261,27,0
P9808E_raw,129,28,0
P9808W_raw,116,33,0
P9809NW_raw,221,45,2
P9809SE_raw,224,27,0
P9809W_raw,144,27,0
P9811E_raw,356,29,1
P9811W_raw,384,27,1
P9811SW_raw,382,27,2
P9811SW2_raw,267,45,3
P9813E_raw,343,27,1
P9813S_raw,284,27,0
P9813SE_raw,280,27,1
P9814E_raw,296,27,0
P9814SE_raw,375,27,0
P9816E_raw,290,27,3
P9816W_raw,361,27,0
P9816SE_raw,339,27,1
P9817NW_raw,315,27,1
P9818E_raw,323,27,0
P9818S_raw,320,27,2
P9819S_raw,332,45,0
P9819SW_raw,408,45,2
P9820NW_raw,400,27,0
P9820SE_raw,306,27,0
P9822NW_raw,284,27,0
P9822W_raw,301,27,4
