tree,n_missing_total,n_missing_1980_on,n_outliers_total
Y9110E_raw,320,34,0
Y9110W_raw,258,34,1
Y9111W_raw,286,34,0
Y9111S_raw,342,34,0
y9114n_raw,280,35,0
Y9115N_raw,298,45,4
y9115z_raw,55,34,4
Y9115E_raw,178,34,2
Y9115W_raw,261,45,1
Y9116N_raw,283,34,0
Y9116S_raw,340,34,0
Y9117W_raw,257,38,0
y9122n_raw,186,34,2
Y9124E_raw,287,34,1
Y9130S_raw,358,34,0
Y9131W_raw,283,34,1
Y9131N_raw,308,34,1
Y9132E_raw,374,45,0
Y9132N_raw,214,34,0
Y9133N_raw,302,34,3
y9134w_raw,82,37,0
Y9134Z_raw,74,45,0
Y9134N_raw,299,45,0
Y9136W_raw,274,45,2
Y9136N_raw,285,45,3
Y9137E_raw,181,34,2
Y9137S_raw,162,34,3
Y9138E_raw,258,34,3
Y9138N_raw,258,34,1
Y9140S_raw,259,34,0
Y9141S_raw,258,34,2
Y9142N_raw,294,45,2
Y9142S_raw,274,34,0
