ABJAL_MEX_01	ACCAR_BOL_01	ADDIG_BOT_01	AFXYL_THA_01	AIOCH_DEM_01	ALACU_ARG_01	ALTRI_BRA_01	ALTRI_BRA_02	AMCEA_BOL_01	AMCEA_BOL_03	AMCEA_BRA_02	ANMAC_BOL_01	APMAC_COL_01	ARANG_BRA_01	ARANG_BRA_02	ARANG_BRA_04	ARANG_BRA_05	ARANG_BRA_06	arge032	arge035	arge041	arge042	arge044	arge045	arge053	arge057	arge058	arge064	arge067	ASCAS_BRA_01	ASMUL_BRA_01	ASPOL_BRA_01	ASPOL_BRA_02	ASPYR_BRA_01	ASPYR_BRA_02	ASPYR_BRA_03	ASSUB_BRA_01	ASTOM_BOL_01	ausl037	BAPLU_ZAM_01	BAPLU_ZAM_02	BAPLU_ZAM_03	bol002	bol004	bra002	BRBOE_ZAM_01	BRBOE_ZAM_02	BRSPI_TAN_01	BRSPI_TAN_09	BRSPI_ZAM_02	BRSPI_ZAM_03	BRSPI_ZAM_04	BRSPI_ZAM_05	BRSPI_ZAM_06	BRSPI_ZAM_07	BRSPI_ZAM_08	bt001	bt002	bt003	bt004	bt005	bt006	bt007	bt008	bt009	bt010	bt011	bt012	bt013	bt014	bt015	bt016	bt017	bt018	bt019	bt020	bt021	BUAFR_NAM_01	BUGRA_ECU_01	CAODO_COL_01	CAPLU_BOL_01	CAPYR_COL_01	CEANG_ARG_01	CEANG_ARG_02	CEANG_ARG_03	CEANG_ARG_04	CECAT_BOL_01	CEFIS_BRA_01	CEFIS_BRA_02	CEFIS_BRA_03	CEFIS_BRA_04	CEFIS_BRA_05	CEFIS_BRA_06	CEFIS_BRA_07	CEFIS_BRA_08	CEFIS_BRA_09	CEMIC_BOL_01	CEMIC_BOL_02	CEMIC_BOL_03	CEMIC_BOL_04	CEMIC_BOL_05	CEMIC_BOL_06	CEMIC_BOL_07	CEMIC_BOL_08	CEMON_ECU_01	CENEB_PER_01	CEODO_BOL_01	CEODO_BRA_01	CEODO_BRA_02	CEODO_BRA_03	CEODO_BRA_06	CEODO_BRA_07	CEODO_BRA_10	CEODO_BRA_11	CEODO_COL_08	CEODO_PER_05	CEODO_PER_09	CESAL_MEX_01	CHAXI_THA_01	chin017	chin018	chin019	chin021	chin023	chin024	chin025	chin026	chin027	chin028	chin037	chin038	chin039	chin040	chin041	chin043	chin044	chin045	chin073	chin075	CHTAB_BAN_01	CHTAB_THA_01	COLUC_BRA_01	COPAN_DEM_01	DRSPP_PER_01	ENCYL_CAM_01	ERAFR_ZAM_01	ERIVO_CAM_01	fl003	fl004	fl005	fl006	fl007	fl008	fl009	FOHOD_VIE_01	GEAME_COS_01	GOGLA_COL_01	HAIMP_BRA_01	HAOCH_BRA_01	HASER_BRA_01	HEFOM_BAN_01	HUCRE_PER_01	HUPRO_COL_01	HYCOU_BRA_01	HYCOU_BRA_02	HYCOU_BRA_03	HYSTI_BRA_01	indi021	indi025	indo001	indo002	indo003	indo004	indo005	indo006	indo007	indo008	JACOP_PAN_01	JACOP_PER_02	JUAUS_ARG_01	JUAUS_ARG_02	JUAUS_ARG_03	JUAUS_ARG_04	JUAUS_ARG_05	JUAUS_ARG_06	JUAUS_ARG_07	JUAUS_ARG_08	JUAUS_ARG_09	JUAUS_ARG_10	JUAUS_ARG_11	JUAUS_ARG_12	JUNEO_PER_01	JUPRO_ETH_01	JUPRO_ETH_02	JUPRO_ETH_03	JUPRO_ETH_04	JUPRO_ETH_05	JUPRO_ETH_06	JUPRO_ETH_07	keny001	keny002	LASPE_BAN_01	LIFER_BRA_02	ls001	ls002	MAACA_BOL_02	MAACA_PER_01	MASCL_BOL_01	MATIN_ECU_01	MEAZE_THA_01	mexi021	mexi022	mexi023	mexi024	mexi025	mexi026	mexi027	mexi028	mexi029	mexi030	mexi032	mexi033	mexi034	mexi035	mexi036	mexi037	mexi038	mexi041	mexi042	mexi043	mexi044	mexi045	mexi046	mexi047	mexi048	mexi049	mexi050	mexi051	mexi052	mexi053	mexi054	mexi056	mexi057	mexi058	mexi059	mexi060	mexi061	mexi062	mexi063	mexi064	mexi065	mexi066	mexi067	mexi068	mexi069	mexi070	mexi071	mexi072	mexi073	mexi074	mexi075	mexi076	mexi077	mexi078	mexi079	mexi080	mexi081	mexi082	mexi083	mexi084	mexi085	mexi086	mexi087	mexi088	mexi089	mexi090	mexi091	mexi092	mexi093	mexi094	mexi095	mexi096	mexi097	mexi098	mexi099	mexi100	mexi101	mexi102	mexi103	mexi104	mexi105	mexi109	mexi110	mexi111	mexi112	mexi113	mexi114	mexi115	MIACA_MEX_01	MYBAL_PER_01	NEOPP_BRA_01	NEOPP_BRA_02	nepa001	nepa002	nepa003	nepa004	nepa005	nepa006	nepa007	nepa008	nepa009	nepa010	nepa011	nepa012	nepa013	nepa014	nepa015	nepa016	nepa017	nepa018	nepa019	nepa020	nepa021	nepa022	nepa023	nepa024	nepa025	nepa026	nepa027	nepa028	nepa029	nepa030	nepa031	nepa032	nepa033	nepa034	nepa035	nepa036	nepa037	nepa038	nepa039	nepa040	nepa041	nepa042	nepa043	nepa044	nepa045	nepa046	nepa047	nepa048	nepa049	nepa050	nepa051	nepa052	nepa053	nepa054	nepa055	PAPRA_COL_01	PEELA_DEM_01	ph001	PICEM_MEX_01	PIELL_BAH_01	PIELL_UNI_01	PIELL_USA_03	PIGRE_MEX_01	PIGRE_MEX_02	PIHAR_MEX_01	PIHAR_MEX_02	PIHAR_MEX_03	PIHAR_MEX_04	PIHAR_MEX_05	PIHAR_MEX_06	PIKES_THA_01	PIKES_THA_02	PIKES_THA_03	PIKES_THA_04	PIKES_THA_05	PIKES_THA_06	PIMAR_MEX_01	PIMAR_MEX_02	PIMAR_MEX_03	PIMER_THA_01	PIMER_THA_02	PIMER_THA_03	PIMEX_MEX_01	PIMEX_MEX_02	PIMON_MEX_01	PINEL_MEX_01	PIOOC_MEX_01	PIOOC_MEX_02	PIOOC_MEX_03	PIOOC_MEX_04	PIOOC_MEX_05	PIOOC_MEX_06	PIPAL_UNI_01	PIPAL_UNI_02	PIPAL_UNI_03	PIPAT_MEX_01	PIPIN_MEX_01	PIPIN_MEX_02	PIPIN_MEX_03	PIPSE_MEX_01	PIPSE_MEX_02	PIRUD_MEX_01	PISMI_NEP_01	PISMI_NEP_02	PISMI_NEP_03	PITEO_MEX_01	PITEO_MEX_02	POPYR_BRA_01	POROD_PER_01	POTAR_PER_01	PRBAL_DEM_01	PSMEN_MEX_01	PSMEN_MEX_02	PSSIN_VIE_01	PTANG_NAM_01	QULIN_COL_01	RHCAM_NEP_01	SCBRA_BOL_01	SCBRA_BRA_02	SISAL_MEX_01	SOAPE_BAN_01	SOCHR_USA_01	sur001	SWMAC_BRA_01	SWMAC_PER_02	TAAUR_BRA_01	TAAUR_BRA_02	TAIMP_BOL_01	TAMUC_GUA_02	TAMUC_GUA_03	TAMUC_MEX_01	TAMUC_MEX_04	TAMUC_MEX_05	TAMUC_MEX_06	TEGRA_IND_01	TEGRA_IND_02	TEGRA_THA_01	TEGRA_THA_02	TEGRA_THA_03	TEGRA_THA_04	TEGRA_THA_05	TEGRA_THA_06	TEGRA_THA_07	TEGRA_THA_08	TEGRA_THA_09	TEGRA_THA_10	TEGRA_THA_11	TEPAN_PAN_01	TESIN_CHI_01	TESUP_DEM_01	TESUP_DEM_02	TESUP_IVO_03	th001	th002	th003	th004	th005	th006	TOCIL_AUS_01	TOCIL_AUS_02	TOCIL_BAN_04	TOCIL_THA_03	TRSCL_CAM_01	TRSCL_CAM_02	TRTUB_PAN_01	TSDOM_CHI_01	tw001	tx030	tx033	tx039	tx041	tx042	tx052	tx054	viet001	viet002	XYWIL_DEM_01	ZETUB_BOL_01	zimb001	zimb002	zimb003
1958	177.6	0	0	225	0	0	0	NA	0	0	0	0	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.4	0	0	0	104.7	0	0	0	98.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199.5	179.3	217.3	160.7	204.5	179.8	179.8	199.5	42.9	68.9	204.5	38	68.9	204.3	266.4	86.1	195.4	107.3	107.3	204.5	42.9	0	0	207.3	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	NA	0	0	0	0	0	0	0	0	0	380.4	0	0	NA	0	0	0	0	0	106.6	NA	0	0	59.5	144.7	125.1	110.2	108.9	113.3	98.3	235.6	282.9	240.6	272.6	272.6	81.1	263.3	261.2	256.2	105.5	0	179.9	130	43.1	108.9	103.8	225	0	0	0	87	0	87	102.6	209.6	0	0	249.3	228.1	610.9	232.1	9.4	NA	41.4	0	0	29.6	0	NA	0	0	0	0	174.3	141	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.3	110.8	104.2	109.2	228.3	277.3	112.7	235.2	235.2	73.3	104.7	100.3	79.5	0	NA	0	0	225	282.3	167.3	167.3	0	308.3	172.7	234.2	432.1	84.2	253.8	557.1	145.1	188.1	112.9	492	175.9	84.2	0	144.9	371.6	122.3	175.4	108.2	137.3	168.8	176.5	373.3	425	391	383.9	373.1	494.8	504.8	0	0	0	0	0	253.8	0	246.9	250.3	167.9	234.6	290	118.3	159.7	0	240	167.3	221.2	369.8	217.5	284.8	258.2	370.9	164.9	307.3	307.3	57.6	159.1	472.1	146.5	109.7	182.6	133.4	113.7	165.3	0	341.8	375	0	136.7	179.3	0	173.9	155.6	124.5	123.9	241.6	117	70	53.2	89.8	118.6	224.6	224.6	224.6	59.5	0	NA	0	116.1	85.1	179.3	102.2	117.8	85.7	68.2	115.1	94.1	94.1	102.2	102.2	86.9	83.6	106.8	106.8	83.6	83.6	179.3	178.6	294.4	80	168.6	168.6	168.6	161.6	128.4	77.8	88.6	98.1	121	174.3	72.5	187.4	127.4	187.4	180.6	85.5	85.5	174.2	89.9	237.2	96	271.8	271.8	73	163.4	133.1	203.4	183	140.8	140.8	140.8	0	202.2	207.3	NA	81.5	0	354.4	322.3	304.8	161.9	0	50.2	50.2	136.1	0	320.9	320.9	84.3	84.3	84.2	172.3	172.3	81.9	413	360.1	0	85.4	74.8	194	246.9	245.6	257.2	0	125.8	275.6	37.2	34.3	0	44.6	422	632.3	241	210.1	388.6	388.6	0	138.2	307.5	103.7	169.1	171.6	171.6	95.6	0	0	0	0	0	108.2	175.9	181.8	0	NA	0	0	0	101.9	29.6	0	0	0	0	0	104.7	0	89.8	91.7	44.1	69.4	138.5	0	0	0	80.8	76.6	76.6	76.6	76.6	79.4	211.1	211.1	75.7	211.1	211.1	125	80.7	0	NA	76.4	85.4	128.5	93.4	209.5	187.5	76.2	0	0	73.3	225	87	43.6	125	69.9	0	310.2	306.5	296.1	303.8	0	308.3	276.6	42.7	117.6	0	0	0	0	0
1959	240.3	385.8	421.4	194.6	65.5	239.6	192.9	NA	296.2	416.9	197.7	385.8	NA	NA	NA	82.1	155.1	159.7	166.2	321.4	593.7	593.7	166.2	223.2	362.4	149.9	319.8	166.2	280.5	29.9	153.7	82.1	82.1	328.1	333.6	358.6	66.9	385.8	222	115.4	202.8	252.3	372.7	391.6	149.1	82.5	176.6	49.3	65	249.2	222.6	205.9	226.1	231.1	231.1	101.1	230.9	208.5	351.3	246.8	229.3	194.4	194.4	230.9	87.1	105.5	229.3	73	105.5	248.3	446.1	147.8	268	186.8	186.8	229.3	87.1	231.2	358.9	177	385.8	160.7	178.9	141	174.6	390.1	222.9	321	429.4	429.1	110.4	64	NA	179.7	NA	158.4	368.1	391.6	418.2	391.5	377.8	412	396.7	385.8	256.9	350.1	296.2	NA	422.1	329.3	122.7	117.3	228.8	273.1	NA	310.8	323.7	121.4	175.6	316.2	273.1	280.5	294.8	181.1	427.3	579.3	485.3	556.7	556.7	204.7	515.2	474.5	481.2	282	312.2	300.7	252.6	94.3	280.5	279.8	194.6	413.8	65.5	366.6	245.2	82.5	245.2	321.5	492.7	201.6	201.6	507.1	486	1015.1	220.9	22.9	NA	153.7	66.9	29.9	128.7	366.6	NA	86	345	507.6	166.9	323.6	48.1	427	276.6	283.8	338.1	203.7	589.3	354.6	415.8	79.3	366.6	137.4	178.9	141	174.6	216	171.8	330.7	239.6	161.7	150.6	135.3	185.7	310.8	268.7	275.6	264.7	289.3	238.4	284.3	278	292.3	292.3	205	333.6	188.2	126.3	267.5	NA	466.7	358.9	194.6	484.5	327.6	327.6	632.7	306.7	490	357.8	307.7	296.4	544.2	537.5	278.5	396.1	253.6	715	515.1	296.4	682.5	237.7	297.6	489.7	575.7	480.1	251.3	376.4	332.5	306.6	332.4	447.3	299	439.7	460.8	345.3	489.6	702.2	732.9	647.1	732.9	544.2	586.7	524.6	526.6	463.3	275.4	273.8	319.4	369.2	330.4	403.3	327.6	357.3	292.2	360.8	337.7	307.7	304.8	469.7	303.1	367.2	239	312.1	368.3	256.2	199.4	482.2	218.6	249.9	346.2	545.2	570	530	501.9	387	590.2	429.9	498.7	438.4	644.4	374.8	313.8	310.8	123.1	114.7	210	229.6	319.4	319.4	319.4	121.4	366.6	NA	217.4	265.6	247.1	377.6	157.8	237.7	229.4	266.3	363.4	282.1	282.1	157.8	157.8	275.2	276	236.2	236.2	276	276	377.6	375.5	406.7	263.3	366	366	366	278.9	185.6	259.7	228.1	150.3	317.9	300.2	273.8	319	264.8	319	377.2	241.3	241.3	351.5	299.5	326.1	248	538.3	538.3	214	331.4	263.5	482.9	390.2	385.7	385.7	385.7	332.5	272	177	NA	148.4	526.1	393.4	284.4	273.9	450.9	730.7	199.8	199.8	399.6	620.8	469.6	469.6	87	87	84.6	105.5	105.5	62.5	649.6	624.1	617.2	77.1	57.1	228.9	524.6	522.2	506	526.1	210.6	329.8	127.7	100.1	257.9	106.3	608.3	1004.9	501.4	4467.8	495.1	495.1	638.9	380	421.6	349.2	359	360.9	360.9	229.2	824	328.1	426.4	366.8	65.5	480.1	515.1	353.5	231.2	NA	568.3	399.9	371.4	462.8	128.7	733	152.3	122.7	323.7	328.1	333.6	385.8	210	209.6	413.1	173.8	541.4	0	261.8	253.4	63.6	61	61	61	61	61.7	177.3	177.3	62.2	177.3	177.3	79.3	338.9	65.5	NA	265.9	69.3	193.2	144.8	234.9	220.2	57.4	60	534.9	205	194.6	245.2	89.6	79.3	226.5	210.9	450.1	505.9	473.1	434.5	623.3	765.5	449.7	124.9	165.5	65.5	385.8	202	161	181.7
1960	30.7	264.6	261	87.1	117.4	260.9	73.6	NA	232.4	279.1	83.6	264.6	NA	NA	NA	102.1	209.5	212.9	225.5	370.7	530.8	530.8	225.5	308.5	371.7	193.1	351.1	225.5	402.9	132.8	126.7	102.1	102.1	359.2	592	370.8	150.8	264.6	260.4	19.5	140.2	137.8	273	274.4	76	84.2	152.8	58.6	91.3	145.4	154.9	121	94.9	101.7	101.7	141.5	245.8	240.7	387.4	321.8	253.4	252.3	252.3	245.8	185.1	269.6	253.4	168.1	269.6	300.5	481.4	212.5	383.6	272.1	272.1	253.4	185.1	193	101.7	293.8	264.6	77.3	283.7	196.6	272.4	410.3	205	199.1	310.5	292.9	103	56.6	NA	74.2	NA	213.6	274.4	274.4	278.5	264.3	273.1	278	268.1	264.6	391.3	257.8	232.4	NA	209.9	231.2	117.1	317.5	459.3	446.5	NA	312.2	287.7	253.5	108.7	270	235.8	240.2	251	146.6	374.3	456.6	397.4	441.7	441.7	211.7	429.1	404.5	406.4	285.6	322.2	259.5	227.4	185.9	240.2	74.8	87.1	409.4	117.4	317.2	179.4	84.2	179.4	242.4	393	203	203	426.4	404.8	721.2	266.8	79	NA	126.7	150.8	132.8	50	317.2	NA	53.6	159.4	290.4	129.7	225.1	145	236.3	190	154.2	159.1	102.1	365.9	164.8	382.5	142.5	317.2	189.2	283.7	196.6	272.4	227.3	217.8	347	260.9	239.9	213.4	158.2	233.4	312.2	212.1	356.7	359.4	398.2	265.1	277.9	361.4	298.7	298.7	52.2	592	107.8	91.3	251.3	NA	241.1	101.7	87.1	12.9	157.5	157.5	405.6	490.9	328.8	313.5	522.7	241.3	220.3	608.3	167.9	280.9	123.2	423.3	299.2	241.3	526	182	353.1	324.1	344.8	316.8	125.3	146.4	201.1	497.8	547.3	454.2	495	438.5	467.4	551.4	317.2	700.4	711.3	639.8	711.3	220.3	314.9	199.3	225.1	205.2	151.8	265.2	184.7	265.1	188.7	358.4	157.5	235.8	208.8	321	251.8	171.3	372.8	205.5	201.1	339.4	159.3	238.6	324.7	155.2	93.4	308.5	90.4	99.7	167.3	361.6	383.8	375.7	335.4	211.6	354.1	304.1	281.5	244.3	398.2	135.6	173.5	154.7	104.5	102.9	182.6	176.5	369.9	369.9	369.9	253.5	317.2	NA	155.7	300.2	283.6	325.9	136.3	306.1	293.7	217.5	348.2	288.7	288.7	136.3	136.3	272.8	283.3	307.5	307.5	283.3	283.3	325.9	320.7	548.3	257.7	330.2	330.2	330.2	322.1	180.9	260.2	279.8	129.1	391.5	340.1	218.9	359	277.8	359	315.7	286.9	286.9	318.7	311.9	382.1	290.5	378.2	378.2	277	410.3	317.1	565.8	408.6	423.6	423.6	423.6	339.3	298.1	293.8	NA	147.9	369.4	369.4	387.9	379.5	210.9	716.4	122.3	122.3	173.7	411.8	46.6	46.6	58.3	58.3	57.4	53.3	53.3	42	438.4	376.7	402.6	42.5	40.7	109.9	199.3	201.7	52.3	369.4	69.4	158.9	115.4	119	230.1	118.5	586.5	731.7	419.4	2662.7	407.2	407.2	456.7	214.9	47	225.9	305.2	307.4	307.4	164	596.3	359.2	487.3	371	117.4	316.8	299.2	187.5	193	NA	663.4	265.9	357.3	299.6	50	807.7	147.7	117.1	287.7	359.2	592	264.6	182.6	196	291.6	146.1	329.9	0	195.7	190.4	45.9	44.5	44.5	44.5	44.5	44.9	77.6	77.6	48.3	77.6	77.6	142.5	302.2	117.4	NA	207.4	39.5	95.9	86.1	110.9	85.8	40.8	276	377.3	52.2	87.1	179.4	109.3	142.5	236.9	252.1	481.5	526.4	432.7	462	399.3	672.3	386	127.1	96	117.4	264.6	141.4	124.5	132.3
1961	231.9	421	289.6	241.8	216.2	228	142.9	NA	274.8	394.8	25.4	421	NA	NA	NA	143.4	229.4	235.7	138.2	373.2	457.9	457.9	138.2	257.4	344.5	119	303	138.2	313.4	116	152.5	143.4	143.4	574.3	296.2	600	172.7	421	291.7	83.1	244.6	271.4	393.1	418.6	21	37.3	100.8	34.3	33.4	228.5	262	216.6	186.9	200.5	200.5	85.3	178.5	169.3	363.8	274.6	168.2	156.4	156.4	178.5	71.4	113.8	168.2	61.9	113.8	164.7	408.3	179	304.5	228.1	228.1	168.2	71.4	155.2	46.5	334.1	421	167.6	274.3	109.5	276.8	376.5	195.9	208.9	438.9	418.1	176.2	65.2	NA	142.6	NA	232.5	390.7	418.6	431.8	405.7	379.7	417.1	409.3	421	263.5	308.7	274.8	NA	287.4	321.6	100.6	193.9	284.5	253	NA	293.3	322.6	244.4	306	324.5	299.9	298.9	308.5	192.2	450.4	612.4	517.5	591.5	591.5	159.1	551.8	502.9	507.9	316.3	340.6	262.8	302.5	145.4	298.9	97.8	241.8	194.2	216.2	353.1	230.1	37.3	230.1	235.8	311.7	165.1	165.1	322.5	303	445.4	271.2	56.1	NA	152.5	172.7	116	96	353.1	NA	20.8	209.8	425.5	119.8	314.2	137.8	134.3	94.9	62.6	101.7	244.6	225	105	426.6	155.9	353.1	108.9	274.3	109.5	276.8	197.9	177.3	314.7	228	233.4	205.1	124.7	186.2	293.3	138	233.4	236.4	260.4	197.9	316.6	237.8	161.7	161.7	78.4	296.2	243.4	178.3	266.5	NA	285.1	46.5	241.8	234.1	328.8	328.8	414.6	441.2	256.6	501.5	505.7	173.6	388.2	602	116.8	219.8	156.8	446.4	232.1	173.6	432.7	260.8	547.7	257.9	297.3	255.6	105.2	226.1	340.9	471.5	517.8	451	473.5	436.2	604.1	526.8	278.7	476	501.7	444.6	501.7	388.2	433.1	382.1	374.5	372.1	378.6	440.6	311.7	461	171.4	629.4	328.8	387.3	499.4	550.4	415.6	371	561.5	352.1	422	613.8	186.2	414	535.4	114.4	122.6	230.4	166.5	164.5	216.4	361.3	410.8	402.1	327.6	179.6	303.9	259.1	223.3	185.2	432.7	180.6	316.2	302.9	119.7	107.6	233.5	283.9	401.2	401.2	401.2	244.4	353.1	NA	280.8	265.2	292.5	411.1	132.6	231.2	218.6	180.4	375.9	242.5	242.5	132.6	132.6	183.9	240.5	230.2	230.2	240.5	240.5	411.1	405.5	530.2	221.8	402.8	402.8	402.8	239.3	178.9	231.2	176.5	127	267.3	254.9	198.9	270	264.6	270	402.7	166.9	166.9	351.4	248.7	290.5	240.5	505.8	505.8	191.9	303.7	255.9	535.2	430.1	412.4	412.4	412.4	275.9	359	334.1	NA	209.3	352.8	282.4	215.8	207.4	182.4	496.9	122.1	122.1	224.5	394.8	67.1	67.1	212.2	212.2	209.2	166.4	166.4	165.2	495.8	465.6	403.7	208	150.9	308.7	382.1	379	34.5	352.8	195.5	506.6	144.4	147.8	139.1	151.9	308.6	453.1	296.3	3312.3	432.8	432.8	291.3	200.1	237.5	279.3	376.2	386.5	386.5	242.2	590.2	574.3	351.4	274.2	216.2	255.6	232.1	350.2	155.2	NA	599.2	371.8	689.2	303.7	96	709	107.6	100.6	322.6	574.3	296.2	421	233.5	224.4	462.8	186.8	280	0	93.7	91.7	159.1	155.3	155.3	155.3	155.3	160.9	219.4	219.4	148.7	219.4	219.4	155.9	287.2	216.2	NA	132.4	194.9	183.8	151.9	310.1	210.9	152.2	168.5	182.7	78.4	241.8	230.1	177.1	155.9	194.8	146.8	522.7	649.6	601.8	499.4	550.9	722.8	514.7	205.8	153.3	216.2	421	228.2	209.3	218.6
1962	80.3	406.5	475.5	104.7	264.2	229.5	143.3	NA	241.2	378.8	59.2	406.5	NA	NA	NA	46.4	225.3	231.7	180	351	462.7	462.7	180	218.6	336	159.4	277.5	180	234.6	95.1	106.2	46.4	46.4	326.6	257.6	344.3	136.4	406.5	249.2	163	344.8	352.2	374.3	407.6	75.7	112.3	179.8	60.9	92.8	304.3	365.1	224.4	203.6	227.1	227.1	212.4	261.4	253.5	547.2	332.7	257	253.3	253.3	261.4	85.6	174.7	257	76.1	174.7	222.3	582.3	267.1	366.6	333.2	333.2	257	85.6	281.9	69.4	400.2	406.5	115.4	248.4	158.4	240.8	369	271.8	107.9	413.5	383.9	56.8	58.1	NA	143.5	NA	228.8	374.9	407.6	394.8	394	342.4	409.1	401.5	406.5	363.1	476.2	241.2	NA	183.6	262.7	133.3	196.7	235.8	170.2	NA	456.7	270	94.2	187.1	207	182.3	188	194.1	140.5	419.7	550.7	464.2	530.6	530.6	105	501.9	465.5	465.3	191.6	299.6	365	262.1	156.4	188	80	104.7	347.2	264.2	293.4	58.6	112.3	58.6	164.1	197.8	129.8	129.8	220	200.8	379.2	271.7	81.5	NA	106.2	136.4	95.1	28.6	293.4	NA	3.6	156.6	408.9	74.2	374.2	222.7	44	33.6	11.1	34.1	95	38.5	35.3	115	156.1	293.4	154.3	248.4	158.4	240.8	215.3	187.1	313	229.5	192.6	172	133.7	211	456.7	199.3	208.9	208.2	230.2	388.5	274.2	214.9	315.5	315.5	50.8	257.6	251.8	138.1	254.6	NA	307.2	69.4	104.7	27	138.3	138.3	385.9	220	308.8	166.2	239.5	177.9	258.8	471.8	138.4	167.2	103.8	242.8	266.5	177.9	443.5	267.3	296	316.5	297.2	311.1	85	209.1	151.7	229.7	258.2	437.4	228	421.8	339.7	288.9	275.8	447.1	457.6	413.2	457.6	258.8	369.5	272.6	244.1	174.8	176.8	239.8	101.8	117.5	160.9	159.2	138.3	186	253.3	152.4	218.8	170	297.1	159.5	220.8	233.7	43.4	108.6	302.7	70.1	54.4	284.9	61.2	48.5	68.4	331.4	343	314.6	306.1	200.8	306	347.3	263.5	238.3	443.8	264.2	145	90.9	158.8	156.3	297.3	350	197.8	197.8	197.8	94.2	293.4	NA	156.1	558.3	408.6	554.5	209.3	517.4	422.1	359.4	679.4	382.3	382.3	209.3	209.3	341.7	380.6	510.1	510.1	380.6	380.6	554.5	548	608.7	379	541.6	541.6	541.6	390.8	232.5	388.4	347.5	200.4	514	419.9	372.9	445.1	545.3	445.1	545.7	333.6	333.6	529.7	395.4	448.5	460.7	702.2	702.2	358.1	623.2	556.6	854.6	711.5	710.4	710.4	710.4	417.1	499.3	400.2	NA	62.3	326.4	277.4	146.1	142	146	461	196.8	196.8	274.1	363.7	205.2	205.2	157.6	157.6	154.4	71.9	71.9	96.7	392.9	314.8	374.2	134.6	85.7	148.1	272.6	272.5	182	326.4	52.8	297.4	202.1	82.6	285.3	87.7	277.9	384.5	210.8	3562.4	328.8	328.8	317.9	217.6	81.2	346.5	515.3	529.8	529.8	351.4	505.6	326.6	447.2	346.3	264.2	311.1	266.5	356.3	281.9	NA	845.7	366.9	343.2	300.6	28.6	719.8	185.8	133.3	270	326.6	257.6	406.5	297.3	290.2	237.8	261.9	291.6	0	32.7	32.9	100.3	96.7	96.7	96.7	96.7	102	92.2	92.2	96.5	92.2	92.2	156.1	353.9	264.2	NA	164.4	118.7	146	119.1	146.6	139.7	86.6	102.1	314.1	50.8	104.7	58.6	43.2	156.1	149	171.4	359.9	391.5	294.8	350.8	485.9	625.4	397.7	306.8	76.5	264.2	406.5	315.1	301.6	313.7
