tree,n_missing_total,n_missing_1980_on,n_outliers_total
ROR01A_raw,97,10,5
ROR01B_raw,88,10,3
ROR01F_raw,175,10,3
ROR02A_raw,298,10,1
ROR02B_raw,285,10,1
ROR03A_raw,340,10,0
ROR03B_raw,267,10,2
ROR04A1_raw,286,45,0
ROR04A2_raw,379,10,1
ROR04B_raw,275,10,1
ROR05A_raw,312,10,1
ROR05B_raw,191,10,2
ROR06A_raw,280,14,3
ROR06B_raw,257,27,3
ROR07A_raw,286,10,0
ROR07B_raw,337,10,0
ROR08A_raw,326,10,3
ROR08B_raw,306,10,0
ROR09A_raw,138,12,0
ROR09B_raw,183,11,0
ROR10A_raw,334,10,1
ROR10B_raw,306,10,1
ROR11B_raw,269,10,0
ROR12A_raw,212,10,2
ROR12B_raw,307,10,1
ROR13A_raw,126,12,1
ROR13B_raw,111,10,1
ROR14A_raw,241,10,3
ROR14B_raw,293,10,3
ROR15A_raw,312,10,1
ROR15B_raw,360,10,0
ROR16A_raw,213,45,0
ROR16B_raw,169,10,1
ROR17A_raw,10,10,6
ROR17B_raw,167,10,0
ROR18A_raw,147,10,1
ROR18B_raw,213,10,3
ROR19A_raw,352,10,0
ROR19B_raw,361,10,0
ROR20A_raw,280,10,0
ROR20B_raw,314,10,2
ROR21A_raw,275,10,0
ROR21B_raw,270,10,0
