tree,n_missing_total,n_missing_1980_on,n_outliers_total
96C200a_raw,88,28,1
96C200b_raw,93,29,2
96C201a_raw,107,28,2
96C201b_raw,101,28,0
96C202b_raw,101,28,2
96C203a_raw,93,28,0
96C203b_raw,111,28,1
96C204a_raw,134,28,1
96C204b_raw,100,28,2
96C205a_raw,80,29,2
96C205b_raw,102,28,2
96C206a_raw,97,29,2
96C206b_raw,84,28,0
96C207a_raw,59,28,0
96C207b_raw,78,28,2
96C208a_raw,101,28,2
96C208b_raw,116,28,2
96C209a_raw,42,28,2
96C209b_raw,63,28,2
96C210a_raw,85,28,1
96C210b_raw,116,28,2
96C211b_raw,90,30,3
96C212a_raw,130,28,1
96C212b_raw,108,28,2
96C213a_raw,32,28,4
96C213b_raw,52,28,5
96C214a_raw,39,28,1
96C214b_raw,44,28,1
96C215a_raw,116,28,0
96C215b_raw,130,28,1
96C216b_raw,28,28,3
96C217a_raw,42,28,2
96C218a_raw,88,28,0
96C218b_raw,51,28,2
96C219a_raw,51,28,0
96C219b_raw,42,30,0
96C220a_raw,39,28,3
96C220b_raw,34,28,0
