tree,n_missing_total,n_missing_1980_on,n_outliers_total
HL1A_raw,165,34,4
HL1B_raw,174,34,5
HL2A_raw,140,45,7
HL2B_raw,34,34,5
HL3A_raw,277,34,1
HL3B_raw,45,34,9
HL4A_raw,365,34,5
HL4B_raw,102,34,1
HL5A_raw,206,34,3
HL5B_raw,175,34,6
HL6A_raw,154,34,0
HL6B_raw,132,34,2
HL7A_raw,141,34,1
HL7B_raw,215,34,4
HL8A_raw,210,34,2
HL8B_raw,295,34,0
HL9A_raw,206,34,0
HL9B_raw,159,34,0
HL10A_raw,115,34,6
HL10B_raw,165,34,2
HL11A_raw,176,34,3
HL11B_raw,145,34,2
HL12A_raw,247,45,2
HL12B_raw,206,45,0
HL13A_raw,186,45,2
HL13B_raw,266,45,0
HL14A_raw,146,34,6
HL14B_raw,245,35,0
HL15B_raw,77,45,4
HL16A_raw,315,34,2
HL16B_raw,239,34,1
HL17A_raw,215,34,2
HL17B_raw,215,34,5
HL18A_raw,203,34,5
HL18B_raw,248,34,4
HL19A_raw,375,34,1
HL19B_raw,284,34,2
HL20A_raw,267,34,0
HL20B-1_raw,426,45,0
HL20B-2_raw,165,34,2
