tree,n_missing_total,n_missing_1980_on,n_outliers_total
sg100a_raw,116,45,2
sg100b_raw,123,45,1
sg101a_raw,132,22,2
sg101b_raw,119,22,2
sg104a_raw,164,45,1
sg104b_raw,149,41,1
sg105a_raw,124,22,0
sg105b_raw,113,22,0
sg107a_raw,132,22,0
sg107b_raw,132,22,1
sg108a_raw,176,22,1
sg108b1_raw,170,45,0
sg108b2_raw,191,40,0
sg109a_raw,154,45,2
sg109b_raw,172,45,1
sg111a_raw,143,22,2
sg111b_raw,138,22,3
sg112a1_raw,146,45,1
sg112a2_raw,196,32,0
sg112b1_raw,158,45,0
sg112b2_raw,196,32,0
sg114a_raw,104,22,0
sg114b_raw,118,22,1
sg115a_raw,109,22,3
sg115b_raw,145,45,1
sg116a_raw,151,22,1
sg118c_raw,171,45,1
sg130a_raw,161,45,0
sg131a1_raw,164,45,0
sg131a2_raw,196,32,0
sg132a_raw,146,22,0
sg135a_raw,136,22,1
sg135b_raw,158,22,1
sg137a1_raw,162,45,1
sg137a2_raw,196,32,0
sg137b1_raw,161,45,0
sg137b2_raw,196,32,0
sg138a1_raw,183,45,1
sg138a2_raw,192,45,0
sg138b_raw,140,41,2
sg141c_raw,77,21,2
sg212b_raw,28,21,1
sg212c_raw,21,21,1
