tree,n_missing_total,n_missing_1980_on,n_outliers_total
DP0303A_raw,104,34,0
DP0304B_raw,106,34,0
DP0305A_raw,46,34,0
DP0306A_raw,51,34,0
DP0307B_raw,107,34,0
DP0308A_raw,82,34,0
DP0309B_raw,46,34,0
DP0310A_raw,62,34,0
DP0311B_raw,41,34,0
DP0312A_raw,34,34,0
DP0313B_raw,34,34,0
DP0315A_raw,34,34,0
DP0316B_raw,48,34,0
DP0317A_raw,99,34,0
DP0318B_raw,34,34,0
DP0319A_raw,34,34,0
DP0320A_raw,103,34,0
DP0361A_raw,33,33,0
DP0362B_raw,102,33,1
DP0363B_raw,103,33,1
DP0364A_raw,33,33,0
DP0365B_raw,93,33,0
DP0366B_raw,37,33,0
DP0367A_raw,33,33,1
DP0368B_raw,87,33,0
DP0369A_raw,33,33,0
DP0370A_raw,98,33,0
DP0373B_raw,69,33,0
DP0374A_raw,33,33,0
DP0375B_raw,33,33,0
