tree,n_missing_total,n_missing_1980_on,n_outliers_total
UTJ0401A_raw,155,8,0
UTJ0402C_raw,23,8,5
UTJ0402A_raw,27,8,2
UTJ0403B_raw,90,8,3
UTJ0403C_raw,83,8,2
UTJ0404B_raw,109,45,2
UTJ0404A_raw,49,8,4
UTJ0405B_raw,16,8,2
UTJ0405C_raw,16,8,1
UTJ0406A_raw,48,8,2
UTJ0406B_raw,12,8,1
UTJ0407A_raw,16,8,1
UTJ0407B_raw,16,8,0
UTJ0408B_raw,16,8,1
UTJ0408A_raw,52,44,0
UTJ0409B_raw,104,8,0
UTJ0410A_raw,55,8,0
UTJ0410B_raw,46,8,5
UTJ0411B_raw,16,8,5
UTJ0411A_raw,16,8,3
UTJ0412A_raw,8,8,3
UTJ0413B_raw,16,8,1
UTJ0413A_raw,16,8,2
UTJ0414A_raw,64,45,3
UTJ0415A_raw,114,8,4
UTJ0415B_raw,117,8,4
UTJ0415C_raw,120,8,3
