"","lag","se","se.unscaled","p","ci.95.lower","ci.95.upper","SiteID","clim_var","season","spline","nr_evnts","mn_rwi","sign","RWI_anomaly","clim_var_long"
"30",2,-0.0874823358449226,0.96677172286374,0.447,-0.776454346222524,0.727005421815771,"AMCEA_BRA_02","CWD","Dry season",20,7,0.99116837901808,0,-0.0243966561543408,"Climatic Water Deficit"
"31",0,-0.100977545504495,0.92460056567082,0.368,-0.662640896914595,0.685387956023091,"ANMAC_BOL_01","CWD","Dry season",20,8,0.950417686198289,0,-0.0258171205274691,"Climatic Water Deficit"
"32",1,0.344170405942201,1.03841238648344,0.151,-0.72230896556334,0.671222905159765,"ANMAC_BOL_01","CWD","Dry season",20,8,0.950417686198289,0,0.0879947002851464,"Climatic Water Deficit"
"33",2,0.0213610226880519,0.955879099372596,0.49,-0.742725604166505,0.760021419927272,"ANMAC_BOL_01","CWD","Dry season",20,8,0.950417686198289,0,0.00546141317430704,"Climatic Water Deficit"
"34",0,-0.000939514695898199,0.976184368048737,0.495,-0.681748370470959,0.715659610940474,"ARANG_BRA_04","CWD","Dry season",20,8,0.976332740214524,0,-0.000148372165787003,"Climatic Water Deficit"
"35",1,-0.0444035110131342,0.969320348469796,0.463,-0.637554786449356,0.731390085341195,"ARANG_BRA_04","CWD","Dry season",20,8,0.976332740214524,0,-0.00701239174472845,"Climatic Water Deficit"
"36",2,0.333373507891414,1.0289805057022,0.168,-0.642634455764496,0.711714437005794,"ARANG_BRA_04","CWD","Dry season",20,8,0.976332740214524,0,0.0526477654876757,"Climatic Water Deficit"
"37",0,0.437771574509127,1.0373643632236,0.178,-0.623219014614439,0.869948788696597,"ARANG_BRA_05","CWD","Dry season",20,6,0.990630953530751,0,0.0467334096928527,"Climatic Water Deficit"
"38",1,0.226316527660402,1.01479091188181,0.314,-0.690068219783903,0.789900817471149,"ARANG_BRA_05","CWD","Dry season",20,6,0.990630953530751,0,0.0241599583510574,"Climatic Water Deficit"
"39",2,-0.749783674842207,0.910589329775934,0.022,-0.712713529508314,0.663739288038106,"ARANG_BRA_05","CWD","Dry season",20,6,0.990630953530751,1,-0.080041623754817,"Climatic Water Deficit"
"40",0,0.283618619613979,1.02647741484542,0.174,-0.654258573527631,0.664746083809644,"ARANG_BRA_06","CWD","Dry season",20,8,0.985534259009969,0,0.040943155835452,"Climatic Water Deficit"
"41",1,0.434459469289875,1.04825278496406,0.089,-0.720189566576693,0.665557058280132,"ARANG_BRA_06","CWD","Dry season",20,8,0.985534259009969,0,0.0627185259540921,"Climatic Water Deficit"
"42",2,0.0369481319554946,0.990868087679404,0.411,-0.713887938112047,0.696502509371331,"ARANG_BRA_06","CWD","Dry season",20,8,0.985534259009969,0,0.0053338286694351,"Climatic Water Deficit"
"43",0,-0.366403273793132,0.844856445559836,0.153,-0.689612537312553,0.804273501602825,"arge032","CWD","Dry season",20,5,0.955436783874945,0,-0.110580338315109,"Climatic Water Deficit"
"44",1,0.265643974661025,1.03560801238305,0.201,-0.914739016435078,0.694377985904586,"arge032","CWD","Dry season",20,5,0.955436783874945,0,0.0801712285081038,"Climatic Water Deficit"
"45",2,0.229762496825324,1.02477899899231,0.21,-0.98546380763644,0.794984990073516,"arge032","CWD","Dry season",20,5,0.955436783874945,0,0.0693422151173608,"Climatic Water Deficit"
"46",0,0.257795030427508,1.05331913667788,0.233,-0.904754355023899,0.803901910600962,"arge035","CWD","Dry season",20,5,0.950621752660483,0,0.102697384017399,"Climatic Water Deficit"
"47",1,-0.035789586588125,0.936364313672736,0.586,-0.996820824079724,0.856952232149772,"arge035","CWD","Dry season",20,5,0.950621752660483,0,-0.0142574389877471,"Climatic Water Deficit"
"48",2,0.17289883420864,1.01949917804545,0.247,-0.93961987519854,0.791224499305246,"arge035","CWD","Dry season",20,5,0.950621752660483,0,0.0688774253849639,"Climatic Water Deficit"
"49",0,-0.602870685554406,0.780611026484027,0.022,-0.582588151172266,0.896095009225003,"arge041","CWD","Dry season",20,5,0.939010048095303,1,-0.158399021611276,"Climatic Water Deficit"
"50",1,-0.639944567580706,0.77087018689602,0.041,-0.717441364900182,0.884792883505262,"arge041","CWD","Dry season",20,5,0.939010048095303,1,-0.168139861199283,"Climatic Water Deficit"
"51",2,-0.537171147774611,0.797873007791117,0.024,-0.533594566581609,0.881181861836838,"arge041","CWD","Dry season",20,5,0.939010048095303,1,-0.141137040304186,"Climatic Water Deficit"
"52",0,-0.200798076665764,0.920238865931777,0.282,-0.97451850068712,0.882604032953636,"arge042","CWD","Dry season",20,5,0.963222764091655,0,-0.0429838981598779,"Climatic Water Deficit"
"53",1,-0.682585196338112,0.817104967287876,0.036,-0.749263225972476,0.858585760400613,"arge042","CWD","Dry season",20,5,0.963222764091655,1,-0.146117796803778,"Climatic Water Deficit"
"54",2,0.0675193127407219,0.977676305235393,0.566,-0.696162073207696,0.899180373072855,"arge042","CWD","Dry season",20,5,0.963222764091655,0,0.0144535411437383,"Climatic Water Deficit"
"55",0,-0.133769767179826,0.910093078095098,0.442,-0.914703624809504,0.955701119973389,"arge044","CWD","Dry season",20,5,0.956090982962332,0,-0.0459979048672335,"Climatic Water Deficit"
"56",1,0.214303068497027,1.02978096811594,0.276,-0.915720693519189,1.14884164901133,"arge044","CWD","Dry season",20,5,0.956090982962332,0,0.0736899851536045,"Climatic Water Deficit"
"57",2,-0.0284133138538417,0.946320816390576,0.517,-0.829650117667294,1.05031516536781,"arge044","CWD","Dry season",20,5,0.956090982962332,0,-0.00977016657175556,"Climatic Water Deficit"
"58",0,-0.170197922744187,0.905484307541301,0.257,-0.659917751285196,0.911271599461868,"arge045","CWD","Dry season",20,5,0.962644659613819,0,-0.0571603520725181,"Climatic Water Deficit"
"59",1,-0.944909664593597,0.645300192454395,0.007,-0.759382966074688,0.876880174877571,"arge045","CWD","Dry season",20,5,0.962644659613819,1,-0.317344467159424,"Climatic Water Deficit"
"60",2,0.61939947085614,1.17066771451845,0.07,-0.91409227591843,0.84472390704502,"arge045","CWD","Dry season",20,5,0.962644659613819,0,0.208023054904632,"Climatic Water Deficit"
"61",0,-0.316469704808675,0.901803013076526,0.269,-0.868533590382022,0.886522110505532,"arge053","CWD","Dry season",20,5,0.976048771371905,0,-0.0742457582953783,"Climatic Water Deficit"
"62",1,-0.284694739555156,0.909257617274685,0.292,-0.826564573809849,0.79380155378672,"arge053","CWD","Dry season",20,5,0.976048771371905,0,-0.0667911540972195,"Climatic Water Deficit"
"63",2,0.723257414322206,1.1457294528184,0.026,-0.79578521250304,0.723367367092962,"arge053","CWD","Dry season",20,5,0.976048771371905,1,0.169680681446494,"Climatic Water Deficit"
"64",0,-0.166387714890299,0.913784080382142,0.337,-0.75851642922677,0.955590116859098,"arge057","CWD","Dry season",20,5,0.964454538837223,0,-0.0506704584550812,"Climatic Water Deficit"
"65",1,-0.444005565063206,0.829240436322544,0.177,-0.863875265730682,1.01508682396749,"arge057","CWD","Dry season",20,5,0.964454538837223,0,-0.135214102514679,"Climatic Water Deficit"
"66",2,-0.0950849159720975,0.935498096424118,0.556,-1.03473110430771,0.804837189168706,"arge057","CWD","Dry season",20,5,0.964454538837223,0,-0.0289564424131048,"Climatic Water Deficit"
"67",0,0.588711032380901,1.0879361585867,0.082,-0.900268274437932,0.835425357911071,"arge058","CWD","Dry season",20,5,0.965040662998853,0,0.122895495587844,"Climatic Water Deficit"
"68",1,-0.261839546271475,0.910380738122995,0.296,-0.851915771442478,0.8157649747156,"arge058","CWD","Dry season",20,5,0.965040662998853,0,-0.0546599248758584,"Climatic Water Deficit"
"69",2,-0.0728207914411214,0.949839067035785,0.451,-0.877595778872191,0.816460287322478,"arge058","CWD","Dry season",20,5,0.965040662998853,0,-0.0152015959630689,"Climatic Water Deficit"
"70",0,-0.241789140427633,0.912855408489909,0.265,-0.811866738917325,0.893558329704943,"arge064","CWD","Dry season",20,5,0.965533799154223,0,-0.0526783906643137,"Climatic Water Deficit"
"71",1,0.134075087683341,0.994744622414704,0.402,-0.926589266618895,0.893423634643676,"arge064","CWD","Dry season",20,5,0.965533799154223,0,0.0292108232604806,"Climatic Water Deficit"
"72",2,0.164130938929994,1.00129286470102,0.356,-0.924258413103292,0.897805798337364,"arge064","CWD","Dry season",20,5,0.965533799154223,0,0.0357590655467944,"Climatic Water Deficit"
"73",0,0.238523616299218,1.028661130008,0.32,-0.937577211420954,0.882105901807001,"arge067","CWD","Dry season",20,5,0.974454130823109,0,0.0542069991848871,"Climatic Water Deficit"
"74",1,-0.0646137496343479,0.959769976993377,0.364,-0.837980901258413,0.824224095544294,"arge067","CWD","Dry season",20,5,0.974454130823109,0,-0.0146841538297316,"Climatic Water Deficit"
"75",2,-0.399532882393673,0.883656083374922,0.166,-0.924255410006469,0.859285950452578,"arge067","CWD","Dry season",20,5,0.974454130823109,0,-0.0907980474481866,"Climatic Water Deficit"
"76",0,-0.145910171188757,0.947026313124128,0.397,-0.845412421966241,0.838569900171008,"ASCAS_BRA_01","CWD","Dry season",20,6,0.990604576903143,0,-0.0435782637790152,"Climatic Water Deficit"
"77",1,-0.230791506601907,0.921675227628079,0.279,-0.757618627292543,0.851236654482925,"ASCAS_BRA_01","CWD","Dry season",20,6,0.990604576903143,0,-0.0689293492750642,"Climatic Water Deficit"
"78",2,-0.00510924403336709,0.989078624446344,0.506,-0.796876641167129,0.918696010156452,"ASCAS_BRA_01","CWD","Dry season",20,6,0.990604576903143,0,-0.00152595245679887,"Climatic Water Deficit"
"79",0,0.0767385947503108,1.00172892785124,0.443,-0.807203127917508,0.791113300439441,"ASMUL_BRA_01","CWD","Dry season",20,6,0.979418318285201,0,0.0223106095660371,"Climatic Water Deficit"
"80",1,-0.0433294199228486,0.966820931354062,0.501,-0.854680918124011,0.77256391963957,"ASMUL_BRA_01","CWD","Dry season",20,6,0.979418318285201,0,-0.0125973869311391,"Climatic Water Deficit"
"81",2,0.203240943765829,1.03850761173586,0.278,-0.793353019344301,0.743235565548775,"ASMUL_BRA_01","CWD","Dry season",20,6,0.979418318285201,0,0.0590892934506594,"Climatic Water Deficit"
"82",0,0.315220030803691,1.02069986300453,0.192,-0.574777260697072,0.619140114426974,"ASPOL_BRA_01","CWD","Dry season",20,8,0.971917061183627,0,0.0487828018209018,"Climatic Water Deficit"
"83",1,-0.240769083080295,0.934656134476146,0.138,-0.519104761349049,0.668109575895887,"ASPOL_BRA_01","CWD","Dry season",20,8,0.971917061183627,0,-0.0372609267074812,"Climatic Water Deficit"
"84",2,-0.41130184344524,0.908264836208571,0.064,-0.592914052425538,0.700560898046414,"ASPOL_BRA_01","CWD","Dry season",20,8,0.971917061183627,0,-0.0636522249750563,"Climatic Water Deficit"
"85",0,0.6774631548984,1.07913844664284,0.034,-0.627644040248952,0.728999219608076,"ASPOL_BRA_02","CWD","Dry season",20,8,0.985117707379327,1,0.0940207392635135,"Climatic Water Deficit"
"86",1,-0.179187841173661,0.960249383290606,0.229,-0.560301000737742,0.757703074536135,"ASPOL_BRA_02","CWD","Dry season",20,8,0.985117707379327,0,-0.0248683240887209,"Climatic Water Deficit"
"87",2,-0.152835698610745,0.963906627093502,0.325,-0.658670620991717,0.81053588646046,"ASPOL_BRA_02","CWD","Dry season",20,8,0.985117707379327,0,-0.0212110802858243,"Climatic Water Deficit"
"88",0,-0.535663613031818,0.783707233039303,0.152,-1.00952799916543,1.25583057279861,"ASPYR_BRA_01","CWD","Dry season",20,3,0.989895340841599,0,-0.206188107802296,"Climatic Water Deficit"
"89",1,-0.315564662476488,0.868427914153738,0.287,-1.00703991335408,1.21881743078514,"ASPYR_BRA_01","CWD","Dry season",20,3,0.989895340841599,0,-0.121467426687861,"Climatic Water Deficit"
"90",2,0.382254979626052,1.13703326290617,0.191,-1.07823896983452,0.966622741105496,"ASPYR_BRA_01","CWD","Dry season",20,3,0.989895340841599,0,0.147137922064569,"Climatic Water Deficit"
"91",0,-0.145423938348086,0.956768985029464,0.304,-0.864354208793916,1.07566299354294,"ASPYR_BRA_02","CWD","Dry season",20,4,1.00014036465154,0,-0.043371379622077,"Climatic Water Deficit"
"92",1,-0.529196197631492,0.842312365748791,0.204,-0.990716886648866,0.793822961746054,"ASPYR_BRA_02","CWD","Dry season",20,4,1.00014036465154,0,-0.157827998902749,"Climatic Water Deficit"
"93",2,0.815246799410857,1.24328037876873,0.033,-0.89765238800601,0.840284748182807,"ASPYR_BRA_02","CWD","Dry season",20,4,1.00014036465154,1,0.243140014117194,"Climatic Water Deficit"
"94",0,0.41202432411565,1.12714863365491,0.206,-0.946602709558307,0.956695722791504,"ASPYR_BRA_03","CWD","Dry season",20,4,0.985166177718614,0,0.141982455936295,"Climatic Water Deficit"
"95",1,-1.06260566451055,0.618995170065486,0.007,-0.899464048680689,1.0212870276448,"ASPYR_BRA_03","CWD","Dry season",20,4,0.985166177718614,1,-0.366171007653128,"Climatic Water Deficit"
"96",2,0.768191663924993,1.24988292546879,0.0659999999999999,-0.996849742716127,0.984080391830979,"ASPYR_BRA_03","CWD","Dry season",20,4,0.985166177718614,0,0.264716747750176,"Climatic Water Deficit"
"97",0,0.499305993021741,1.10028267813741,0.118,-0.778398988650197,0.779433375754753,"ASSUB_BRA_01","CWD","Dry season",20,7,0.985826681347738,0,0.114455996789672,"Climatic Water Deficit"
"98",1,-0.271661975160594,0.923553561073969,0.218,-0.741664562755374,0.807250742460336,"ASSUB_BRA_01","CWD","Dry season",20,7,0.985826681347738,0,-0.0622731202737696,"Climatic Water Deficit"
"99",2,-0.329476903871355,0.910300635238116,0.196,-0.793119331653161,0.718535208219573,"ASSUB_BRA_01","CWD","Dry season",20,7,0.985826681347738,0,-0.0755260461096224,"Climatic Water Deficit"
"100",0,0.396707575157309,1.06495487055281,0.125,-0.552060321574823,0.621990219716818,"ASTOM_BOL_01","CWD","Dry season",20,8,0.979293341958059,0,0.0856615285947471,"Climatic Water Deficit"
"101",1,-0.137894482237573,0.949517625856425,0.336,-0.791006402803722,0.634588371480799,"ASTOM_BOL_01","CWD","Dry season",20,8,0.979293341958059,0,-0.0297757161016341,"Climatic Water Deficit"
"102",2,0.429957589313574,1.07213458482293,0.102,-0.748103279482624,0.623341188668373,"ASTOM_BOL_01","CWD","Dry season",20,8,0.979293341958059,0,0.0928412428648697,"Climatic Water Deficit"
"103",0,-0.726780400440756,0.387265068148797,0.013,-0.652421877180002,0.702803710074778,"ausl037","CWD","Dry season",20,8,0.958239559709286,1,-0.570974491560488,"Climatic Water Deficit"
"104",1,0.0193530200572313,0.973443713234389,0.413,-0.691475299501569,0.701255595200234,"ausl037","CWD","Dry season",20,8,0.958239559709286,0,0.0152041535251036,"Climatic Water Deficit"
"105",2,0.222488305864137,1.13303121237616,0.255,-0.677818188162106,0.764681064163426,"ausl037","CWD","Dry season",20,8,0.958239559709286,0,0.174791652666871,"Climatic Water Deficit"
"106",0,0.0151590777923719,0.977852011388579,0.563,-0.974106177742048,0.909023258779986,"BAPLU_ZAM_01","CWD","Dry season",20,4,0.975019610291651,0,0.00283240109692873,"Climatic Water Deficit"
"107",1,0.106436987259323,0.994906851692232,0.388,-0.907781089132712,0.880761377830687,"BAPLU_ZAM_01","CWD","Dry season",20,4,0.975019610291651,0,0.0198872414005811,"Climatic Water Deficit"
"108",2,0.104026915140378,0.994456541257331,0.535,-0.597595162646919,1.11044688663389,"BAPLU_ZAM_01","CWD","Dry season",20,4,0.975019610291651,0,0.0194369309656804,"Climatic Water Deficit"
"109",0,-0.617244561707933,0.807480222166316,0.1,-0.926781365814215,0.951220414784905,"BAPLU_ZAM_02","CWD","Dry season",20,5,0.994306790716812,0,-0.186826568550496,"Climatic Water Deficit"
"110",1,0.0779788494044139,1.01790930057681,0.301,-0.960888783629562,0.711488086703019,"BAPLU_ZAM_02","CWD","Dry season",20,5,0.994306790716812,0,0.0236025098599995,"Climatic Water Deficit"
"111",2,0.557358471024599,1.16300713585383,0.0639999999999999,-0.949559561815391,0.733469322871204,"BAPLU_ZAM_02","CWD","Dry season",20,5,0.994306790716812,0,0.16870034513702,"Climatic Water Deficit"
"112",0,0.534816643876181,1.12818039827718,0.106,-1.04898221392692,0.973478805134175,"BAPLU_ZAM_03","CWD","Dry season",20,5,0.975028724179069,0,0.15315167409811,"Climatic Water Deficit"
"113",1,0.129725637217841,1.01217734088883,0.355,-1.06775796653088,0.881131951073838,"BAPLU_ZAM_03","CWD","Dry season",20,5,0.975028724179069,0,0.0371486167097598,"Climatic Water Deficit"
"114",2,0.450887369370433,1.10414616328547,0.165,-0.926479546887733,0.994804429708797,"BAPLU_ZAM_03","CWD","Dry season",20,5,0.975028724179069,0,0.129117439106405,"Climatic Water Deficit"
"115",0,-0.251270826729661,0.932769984564287,0.223,-0.741061557999667,0.704118675508515,"bol002","CWD","Dry season",20,7,0.979464878878752,0,-0.0466948943144645,"Climatic Water Deficit"
"116",1,0.413391195706189,1.05628739920579,0.142,-0.791411415197585,0.718055192685296,"bol002","CWD","Dry season",20,7,0.979464878878752,0,0.0768225203270361,"Climatic Water Deficit"
"117",2,0.155867384566778,1.00843048202554,0.372,-0.69695948349633,0.662029445429132,"bol002","CWD","Dry season",20,7,0.979464878878752,0,0.028965603146792,"Climatic Water Deficit"
"118",0,0.0671211059764277,0.985953668711153,0.313,-0.785388493843807,0.55811032642559,"bol004","CWD","Dry season",20,7,0.972825157228266,0,0.0131285114828867,"Climatic Water Deficit"
"119",1,0.756204403128648,1.12073449283085,0.00600000000000001,-0.86150552157563,0.621637313998189,"bol004","CWD","Dry season",20,7,0.972825157228266,1,0.147909335602582,"Climatic Water Deficit"
"120",2,0.334491777010794,1.03824987083414,0.19,-0.676412862816505,0.641545870225343,"bol004","CWD","Dry season",20,7,0.972825157228266,0,0.0654247136058753,"Climatic Water Deficit"
"121",0,-0.188405853349847,0.890925495076513,0.255,-0.675823726911586,0.81031311872764,"bra002","CWD","Dry season",20,8,0.96626940434539,0,-0.0753439092688774,"Climatic Water Deficit"
"122",1,-0.158551500928066,0.902864315342202,0.362,-0.671071589508851,0.714610108264924,"bra002","CWD","Dry season",20,8,0.96626940434539,0,-0.0634050890031875,"Climatic Water Deficit"
"123",2,0.0172523962758307,0.973168675023903,0.457,-0.695445279752464,0.645436980201023,"bra002","CWD","Dry season",20,8,0.96626940434539,0,0.00689927067851348,"Climatic Water Deficit"
"124",0,0.121793639549942,1.00579411092166,0.427,-0.683636602563623,0.77596126422894,"BRBOE_ZAM_01","CWD","Dry season",20,7,0.986595724564737,0,0.0191983863569211,"Climatic Water Deficit"
"125",1,-0.176121857619356,0.95883355668003,0.255,-0.711778843024013,0.87883054395424,"BRBOE_ZAM_01","CWD","Dry season",20,7,0.986595724564737,0,-0.0277621678847075,"Climatic Water Deficit"
"126",2,-0.194161942291681,0.955989889993241,0.282,-0.723614341230877,0.764022346811487,"BRBOE_ZAM_01","CWD","Dry season",20,7,0.986595724564737,0,-0.0306058345714958,"Climatic Water Deficit"
"127",0,-0.396445151835874,0.936453691027426,0.164,-0.737530803353297,0.82204751125361,"BRBOE_ZAM_02","CWD","Dry season",20,7,0.983182312936889,0,-0.0467286219094629,"Climatic Water Deficit"
"128",1,0.194108344812034,1.00606168329163,0.238,-0.856716544462553,0.673084725041007,"BRBOE_ZAM_02","CWD","Dry season",20,7,0.983182312936889,0,0.0228793703547377,"Climatic Water Deficit"
"129",2,0.188315089204207,1.00537883763273,0.314,-0.689395426158207,0.766220514034446,"BRBOE_ZAM_02","CWD","Dry season",20,7,0.983182312936889,0,0.0221965246958379,"Climatic Water Deficit"
"130",0,0.0212353767199059,0.988431566713869,0.548,-0.646952472805012,0.712463676928507,"BRSPI_TAN_01","CWD","Dry season",20,8,0.983604382589163,0,0.00482718412470506,"Climatic Water Deficit"
"131",1,-0.137254380052483,0.95240398651545,0.34,-0.70465145936014,0.683625724700826,"BRSPI_TAN_01","CWD","Dry season",20,8,0.983604382589163,0,-0.0312003960737134,"Climatic Water Deficit"
"132",2,0.158736537674655,1.01968806053755,0.313,-0.792070877281853,0.640716230408992,"BRSPI_TAN_01","CWD","Dry season",20,8,0.983604382589163,0,0.0360836779483856,"Climatic Water Deficit"
"133",0,-0.267877697327528,0.903156793024048,0.342,-0.965592711616215,1.051673955997,"BRSPI_TAN_09","CWD","Dry season",20,5,0.967250340603896,0,-0.0640935475798486,"Climatic Water Deficit"
"134",1,0.234483711866808,1.02335390239038,0.264,-0.89044310292445,1.00607601659025,"BRSPI_TAN_09","CWD","Dry season",20,5,0.967250340603896,0,0.0561035617864795,"Climatic Water Deficit"
"135",2,0.397798848641659,1.06242937076201,0.16,-0.848662184825414,1.04621658882861,"BRSPI_TAN_09","CWD","Dry season",20,5,0.967250340603896,0,0.0951790301581149,"Climatic Water Deficit"
"136",0,0.331968448400012,1.03768223159566,0.249,-0.651571970547885,0.863971748961444,"BRSPI_ZAM_02","CWD","Dry season",20,7,0.979895700081255,0,0.0577865315144015,"Climatic Water Deficit"
"137",1,-0.438602304807635,0.903547161443887,0.068,-0.561126862869593,0.832079385200254,"BRSPI_ZAM_02","CWD","Dry season",20,7,0.979895700081255,0,-0.0763485386373683,"Climatic Water Deficit"
"138",2,-0.324393877629177,0.923427691982758,0.296,-0.892259654817578,0.478317353718613,"BRSPI_ZAM_02","CWD","Dry season",20,7,0.979895700081255,0,-0.0564680080984969,"Climatic Water Deficit"
"139",0,-0.369865885974451,0.923768757985011,0.13,-0.693714256498544,0.751906227715538,"BRSPI_ZAM_03","CWD","Dry season",20,7,0.97680289101077,0,-0.0530341330257588,"Climatic Water Deficit"
"140",1,-0.22182199232498,0.944996397102828,0.299,-0.745360392641897,0.615654399530428,"BRSPI_ZAM_03","CWD","Dry season",20,7,0.97680289101077,0,-0.0318064939079418,"Climatic Water Deficit"
