"","lag","se","se.unscaled","p","ci.95.lower","ci.95.upper","SiteID","clim_var","season","spline","nr_evnts","mn_rwi","sign","RWI_anomaly","clim_var_long"
"30",2,-0.435622620306472,0.86968402245598,0.132,-0.727728400693504,0.699141770639313,"AMCEA_BRA_02","CWD","Dry season",20,7,0.99116837901808,0,-0.1214843565621,"Climatic Water Deficit"
"31",0,-0.13053600662872,0.917043297867983,0.35,-0.6359126792634,0.581309600946451,"ANMAC_BOL_01","CWD","Dry season",20,8,0.950417686198289,0,-0.0333743883303061,"Climatic Water Deficit"
"32",1,-0.0898458829420474,0.927446618945436,0.406,-0.711281303810944,0.633254826046412,"ANMAC_BOL_01","CWD","Dry season",20,8,0.950417686198289,0,-0.0229710672528525,"Climatic Water Deficit"
"33",2,0.369313728811872,1.04484082751698,0.133,-0.71309537798105,0.641389838279654,"ANMAC_BOL_01","CWD","Dry season",20,8,0.950417686198289,0,0.0944231413186876,"Climatic Water Deficit"
"34",0,0.314121349822449,1.02594012283088,0.276,-0.572820578589727,0.885127963269998,"ARANG_BRA_04","CWD","Dry season",20,8,0.976332740214524,0,0.0496073826163509,"Climatic Water Deficit"
"35",1,-0.39596210567134,0.9138007165596,0.072,-0.513082737654817,0.744703696339956,"ARANG_BRA_04","CWD","Dry season",20,8,0.976332740214524,0,-0.0625320236549241,"Climatic Water Deficit"
"36",2,-0.298101814509704,0.929255230903648,0.211,-0.580072791501726,0.717638312838037,"ARANG_BRA_04","CWD","Dry season",20,8,0.976332740214524,0,-0.0470775093108761,"Climatic Water Deficit"
"37",0,0.486566897490027,1.04257340819761,0.128,-0.650625304176659,0.860735810873621,"ARANG_BRA_05","CWD","Dry season",20,6,0.990630953530751,0,0.0519424546668632,"Climatic Water Deficit"
"38",1,0.396954635453832,1.03300703431887,0.148,-0.708467814854779,0.716645263903488,"ARANG_BRA_05","CWD","Dry season",20,6,0.990630953530751,0,0.0423760807881191,"Climatic Water Deficit"
"39",2,-0.83333513977411,0.901669963904637,0.018,-0.799836098803673,0.801812083868131,"ARANG_BRA_05","CWD","Dry season",20,6,0.990630953530751,1,-0.0889609896261141,"Climatic Water Deficit"
"40",0,0.470693689457924,1.05348355339857,0.0629999999999999,-0.654204863747274,0.614021059682186,"ARANG_BRA_06","CWD","Dry season",20,8,0.985534259009969,0,0.0679492943886035,"Climatic Water Deficit"
"41",1,0.078555397853148,0.996874508463249,0.49,-0.653659274478405,0.778435618924933,"ARANG_BRA_06","CWD","Dry season",20,8,0.985534259009969,0,0.0113402494532797,"Climatic Water Deficit"
"42",2,-0.0211490630625483,0.982481182361045,0.41,-0.610419908007236,0.693362079621836,"ARANG_BRA_06","CWD","Dry season",20,8,0.985534259009969,0,-0.00305307664892474,"Climatic Water Deficit"
"43",0,-0.576551502234561,0.78143380755553,0.127,-0.962610096928415,0.774537761162845,"arge032","CWD","Dry season",20,5,0.955436783874945,0,-0.174002976319415,"Climatic Water Deficit"
"44",1,0.544988762299823,1.11991413990171,0.035,-1.08405554755056,0.616025800747499,"arge032","CWD","Dry season",20,5,0.955436783874945,1,0.16447735602677,"Climatic Water Deficit"
"45",2,0.60842194009683,1.13905824357901,0.00800000000000001,-1.10659025765355,0.468949795952196,"arge032","CWD","Dry season",20,5,0.955436783874945,1,0.183621459704064,"Climatic Water Deficit"
"46",0,-0.433876708142673,0.777778999103748,0.156,-0.76525805403186,0.742399682320837,"arge035","CWD","Dry season",20,5,0.950621752660483,0,-0.172842753556736,"Climatic Water Deficit"
"47",1,-0.420524681239626,0.783098024191233,0.186,-0.819513272337168,0.784921415995576,"arge035","CWD","Dry season",20,5,0.950621752660483,0,-0.16752372846925,"Climatic Water Deficit"
"48",2,0.604546509582361,1.19145395546905,0.031,-0.970590989967008,0.63377256716957,"arge035","CWD","Dry season",20,5,0.950621752660483,1,0.240832202808564,"Climatic Water Deficit"
"49",0,-0.155670750437469,0.898108914313831,0.237,-0.657224033976169,0.875268212047671,"arge041","CWD","Dry season",20,5,0.939010048095303,0,-0.0409011337814714,"Climatic Water Deficit"
"50",1,-0.799932731600777,0.728834690300495,0.021,-0.762341775177914,0.85620260039154,"arge041","CWD","Dry season",20,5,0.939010048095303,1,-0.210175357794807,"Climatic Water Deficit"
"51",2,0.115874971668341,0.969455187627374,0.445,-0.748553637199491,0.77385470074346,"arge041","CWD","Dry season",20,5,0.939010048095303,0,0.0304451395320716,"Climatic Water Deficit"
"52",0,-0.484951973067708,0.859411380193433,0.094,-0.712926338391051,0.782992207768742,"arge042","CWD","Dry season",20,5,0.963222764091655,0,-0.103811383898222,"Climatic Water Deficit"
"53",1,-0.0289286451090323,0.957030145337942,0.598,-1.00552403464689,0.71720226956155,"arge042","CWD","Dry season",20,5,0.963222764091655,0,-0.00619261875371291,"Climatic Water Deficit"
"54",2,0.422672021526925,1.05370217221161,0.132,-1.00208259003336,0.794276889603173,"arge042","CWD","Dry season",20,5,0.963222764091655,0,0.0904794081199517,"Climatic Water Deficit"
"55",0,0.284263691930825,1.05383754060615,0.18,-0.935693465986502,1.02411216950702,"arge044","CWD","Dry season",20,5,0.956090982962332,0,0.097746557643816,"Climatic Water Deficit"
"56",1,0.259266197687636,1.04524193349433,0.232,-0.962995602047791,1.00868355019915,"arge044","CWD","Dry season",20,5,0.956090982962332,0,0.0891509505319957,"Climatic Water Deficit"
"57",2,0.0458803813897262,0.971867353534914,0.407,-0.872703577948343,1.06809368246842,"arge044","CWD","Dry season",20,5,0.956090982962332,0,0.0157763705725825,"Climatic Water Deficit"
"58",0,-0.641424988692807,0.747224414815068,0.052,-0.789350661303773,0.999169804710868,"arge045","CWD","Dry season",20,5,0.962644659613819,0,-0.215420244798751,"Climatic Water Deficit"
"59",1,-0.2640238336641,0.873973217304507,0.285,-0.802057676131468,1.00151123254313,"arge045","CWD","Dry season",20,5,0.962644659613819,0,-0.088671442309312,"Climatic Water Deficit"
"60",2,0.582307602716043,1.15821054578378,0.077,-0.866856174173943,0.923545252375772,"arge045","CWD","Dry season",20,5,0.962644659613819,0,0.195565886169958,"Climatic Water Deficit"
"61",0,-0.265427839618772,0.913777751663671,0.361,-0.873272777607043,0.766401396257926,"arge053","CWD","Dry season",20,5,0.976048771371905,0,-0.0622710197082333,"Climatic Water Deficit"
"62",1,0.609651641563454,1.11907683294028,0.0570000000000001,-0.889051735799917,0.830192496217425,"arge053","CWD","Dry season",20,5,0.976048771371905,0,0.143028061568376,"Climatic Water Deficit"
"63",2,0.160229389437927,1.01363958129545,0.324,-0.955850329024515,0.940072524704864,"arge053","CWD","Dry season",20,5,0.976048771371905,0,0.0375908099235486,"Climatic Water Deficit"
"64",0,-0.411350797558511,0.839184872672896,0.249,-0.951566343637731,0.730126122205816,"arge057","CWD","Dry season",20,5,0.964454538837223,0,-0.125269666164327,"Climatic Water Deficit"
"65",1,0.360146889041508,1.07413095329448,0.072,-1.00364575669204,0.551746117507149,"arge057","CWD","Dry season",20,5,0.964454538837223,0,0.109676414457258,"Climatic Water Deficit"
"66",2,0.68260764408553,1.1723307170368,0.01,-1.05350162191001,0.532545982553096,"arge057","CWD","Dry season",20,5,0.964454538837223,1,0.207876178199579,"Climatic Water Deficit"
"67",0,-0.0892087544247426,0.946418022207727,0.39,-0.91725869114471,0.99511615344601,"arge058","CWD","Dry season",20,5,0.965040662998853,0,-0.0186226407911269,"Climatic Water Deficit"
"68",1,-0.228120904412537,0.917419623032361,0.332,-0.882652228113765,0.912557065110341,"arge058","CWD","Dry season",20,5,0.965040662998853,0,-0.0476210399664923,"Climatic Water Deficit"
"69",2,0.125649910404598,0.991270523083674,0.339,-0.910791559125236,0.803205967280418,"arge058","CWD","Dry season",20,5,0.965040662998853,0,0.0262298600848205,"Climatic Water Deficit"
"70",0,0.215831025646991,1.01255671782792,0.368,-1.04852602984333,0.929435904923451,"arge064","CWD","Dry season",20,5,0.965533799154223,0,0.0470229186736969,"Climatic Water Deficit"
"71",1,0.22994057953357,1.01563075411599,0.367,-0.918697745194919,0.941262831012815,"arge064","CWD","Dry season",20,5,0.965533799154223,0,0.0500969549617695,"Climatic Water Deficit"
"72",2,-0.323255953587844,0.895106304447271,0.218,-0.928082235862687,0.945001342993403,"arge064","CWD","Dry season",20,5,0.965533799154223,0,-0.0704274947069523,"Climatic Water Deficit"
"73",0,-0.158122188455233,0.938519201302533,0.318,-0.799860800437894,0.916617790973024,"arge067","CWD","Dry season",20,5,0.974454130823109,0,-0.0359349295205764,"Climatic Water Deficit"
"74",1,-0.774252583360989,0.798497092244185,0.039,-0.858021013160116,0.833368491047159,"arge067","CWD","Dry season",20,5,0.974454130823109,1,-0.175957038578924,"Climatic Water Deficit"
"75",2,0.303447154734889,1.04341568659936,0.187,-1.00910657668205,0.818701016759787,"arge067","CWD","Dry season",20,5,0.974454130823109,0,0.0689615557762461,"Climatic Water Deficit"
"76",0,0.06685700609328,1.01057242577393,0.375,-0.791144154956943,0.77410478868206,"ASCAS_BRA_01","CWD","Dry season",20,6,0.990604576903143,0,0.0199678488707898,"Climatic Water Deficit"
"77",1,0.475976518656634,1.13276211200604,0.097,-0.778316587143235,0.796486454289486,"ASCAS_BRA_01","CWD","Dry season",20,6,0.990604576903143,0,0.142157535102902,"Climatic Water Deficit"
"78",2,-0.409904230207746,0.868180522962318,0.149,-0.772971801065986,0.824999182949297,"ASCAS_BRA_01","CWD","Dry season",20,6,0.990604576903143,0,-0.122424053940825,"Climatic Water Deficit"
"79",0,-0.37707396798504,0.869789648323186,0.127,-0.698674837988775,0.826432921653904,"ASMUL_BRA_01","CWD","Dry season",20,6,0.979418318285201,0,-0.109628669962015,"Climatic Water Deficit"
"80",1,0.846771241121197,1.22560451199742,0.017,-0.818035016822501,0.778738275360562,"ASMUL_BRA_01","CWD","Dry season",20,6,0.979418318285201,1,0.246186193712223,"Climatic Water Deficit"
"81",2,-0.318019700678105,0.886958801672688,0.227,-0.839258315278575,0.844640513114532,"ASMUL_BRA_01","CWD","Dry season",20,6,0.979418318285201,0,-0.0924595166125123,"Climatic Water Deficit"
"82",0,-0.178417807942186,0.944305489216033,0.313,-0.706075866505546,0.717406397827242,"ASPOL_BRA_01","CWD","Dry season",20,8,0.971917061183627,0,-0.0276115719675941,"Climatic Water Deficit"
"83",1,-0.221061599583554,0.937706023975107,0.283,-0.724789884516461,0.760188975771512,"ASPOL_BRA_01","CWD","Dry season",20,8,0.971917061183627,0,-0.0342110372085205,"Climatic Water Deficit"
"84",2,0.211128664672097,1.00459089787209,0.281,-0.643823595115892,0.712293638270948,"ASPOL_BRA_01","CWD","Dry season",20,8,0.971917061183627,0,0.0326738366884582,"Climatic Water Deficit"
"85",0,-0.159716720582524,0.962951654460678,0.303,-0.690440453627667,0.829275141528537,"ASPOL_BRA_02","CWD","Dry season",20,8,0.985117707379327,0,-0.0221660529186491,"Climatic Water Deficit"
"86",1,-0.122024682703982,0.968182689152476,0.344,-0.632024604104369,0.818366666717179,"ASPOL_BRA_02","CWD","Dry season",20,8,0.985117707379327,0,-0.0169350182268505,"Climatic Water Deficit"
"87",2,0.0330745340624618,0.989707908515528,0.421,-0.68745815417499,0.717685837995314,"ASPOL_BRA_02","CWD","Dry season",20,8,0.985117707379327,0,0.0045902011362009,"Climatic Water Deficit"
"88",0,0.94899166746016,1.35518204591808,0.045,-1.16850332897277,1.08166457759562,"ASPYR_BRA_01","CWD","Dry season",20,3,0.989895340841599,1,0.365286705076481,"Climatic Water Deficit"
"89",1,0.324839831344069,1.11493297366597,0.356,-1.02967746026455,1.16070958375093,"ASPYR_BRA_01","CWD","Dry season",20,3,0.989895340841599,0,0.125037632824375,"Climatic Water Deficit"
"90",2,-0.79792395972969,0.682757750338495,0.062,-1.02987528840132,1.20630971395519,"ASPYR_BRA_01","CWD","Dry season",20,3,0.989895340841599,0,-0.307137590503105,"Climatic Water Deficit"
"91",0,-0.296254986176968,0.911784983712405,0.246,-0.901367769339405,0.980970691059721,"ASPYR_BRA_02","CWD","Dry season",20,4,1.00014036465154,0,-0.0883553809391355,"Climatic Water Deficit"
"92",1,0.570256165750863,1.17021412917448,0.2,-0.868945267408759,1.07117075851421,"ASPYR_BRA_02","CWD","Dry season",20,4,1.00014036465154,0,0.17007376452294,"Climatic Water Deficit"
"93",2,-1.14454222589529,0.658790955904387,0.003,-0.820376094910508,1.04779258347979,"ASPYR_BRA_02","CWD","Dry season",20,4,1.00014036465154,1,-0.341349408747153,"Climatic Water Deficit"
"94",0,0.517788389124579,1.16359464138031,0.104,-0.990284089184689,0.865111954209691,"ASPYR_BRA_03","CWD","Dry season",20,4,0.985166177718614,0,0.178428463661699,"Climatic Water Deficit"
"95",1,0.556639371899495,1.17698258385619,0.08,-1.03820945537239,0.812275426148371,"ASPYR_BRA_03","CWD","Dry season",20,4,0.985166177718614,0,0.191816406137573,"Climatic Water Deficit"
"96",2,-0.122003505366507,0.943124103231984,0.401,-0.922469277927748,1.00010513383723,"ASPYR_BRA_03","CWD","Dry season",20,4,0.985166177718614,0,-0.04204207448663,"Climatic Water Deficit"
"97",0,-0.454418853612109,0.881660171077293,0.102,-0.716156084914006,0.625177041073966,"ASSUB_BRA_01","CWD","Dry season",20,7,0.985826681347738,0,-0.104166510270445,"Climatic Water Deficit"
"98",1,0.109234972995428,1.0108666325865,0.369,-0.750467286515154,0.639210294912545,"ASSUB_BRA_01","CWD","Dry season",20,7,0.985826681347738,0,0.025039951238759,"Climatic Water Deficit"
"99",2,0.628564621028939,1.12991265518354,0.025,-0.810141251031716,0.607653103253454,"ASSUB_BRA_01","CWD","Dry season",20,7,0.985826681347738,1,0.144085973835802,"Climatic Water Deficit"
"100",0,0.381383118465093,1.06164584277682,0.131,-0.621516372195118,0.668052775251937,"ASTOM_BOL_01","CWD","Dry season",20,8,0.979293341958059,0,0.082352500818762,"Climatic Water Deficit"
"101",1,-0.454281728069692,0.881199759490716,0.073,-0.621083104783953,0.475741188390034,"ASTOM_BOL_01","CWD","Dry season",20,8,0.979293341958059,0,-0.0980935824673429,"Climatic Water Deficit"
"102",2,0.0115742330721888,0.981792579581345,0.361,-0.875354603943114,0.505690492150191,"ASTOM_BOL_01","CWD","Dry season",20,8,0.979293341958059,0,0.00249923762328563,"Climatic Water Deficit"
"103",0,0.63573907287772,1.45769000399941,0.022,-0.707113037378675,0.62139734987145,"ausl037","CWD","Dry season",20,8,0.958239559709286,1,0.499450444290128,"Climatic Water Deficit"
"104",1,-0.240983945642803,0.768917330113944,0.341,-0.679451104725658,0.652459644001574,"ausl037","CWD","Dry season",20,8,0.958239559709286,0,-0.189322229595342,"Climatic Water Deficit"
"105",2,0.189346712497868,1.10699445572954,0.249,-0.642054335792329,0.660178284601637,"ausl037","CWD","Dry season",20,8,0.958239559709286,0,0.148754896020249,"Climatic Water Deficit"
"106",0,0.101925714051469,0.994063941895377,0.506,-1.03637978743932,1.12679089194626,"BAPLU_ZAM_01","CWD","Dry season",20,4,0.975019610291651,0,0.0190443316037266,"Climatic Water Deficit"
"107",1,-0.0662581240320382,0.962639597090372,0.494,-0.997605600502423,0.93255078044774,"BAPLU_ZAM_01","CWD","Dry season",20,4,0.975019610291651,0,-0.0123800132012791,"Climatic Water Deficit"
"108",2,-0.441356367371205,0.892554286463858,0.24,-1.06884852700074,0.538855389565055,"BAPLU_ZAM_01","CWD","Dry season",20,4,0.975019610291651,0,-0.0824653238277929,"Climatic Water Deficit"
"109",0,0.639550096719476,1.18788476191128,0.041,-1.03429926463601,0.764885254689787,"BAPLU_ZAM_02","CWD","Dry season",20,5,0.994306790716812,1,0.193577971194463,"Climatic Water Deficit"
"110",1,0.200689924980852,1.0550512870686,0.248,-1.02561029135517,0.761150537917704,"BAPLU_ZAM_02","CWD","Dry season",20,5,0.994306790716812,0,0.0607444963517887,"Climatic Water Deficit"
"111",2,0.479305090173426,1.13938206693813,0.098,-0.998971653372406,0.832965301474074,"BAPLU_ZAM_02","CWD","Dry season",20,5,0.994306790716812,0,0.145075276221322,"Climatic Water Deficit"
"112",0,0.118632330854148,1.00900062890663,0.399,-0.844652384732805,0.899169867111119,"BAPLU_ZAM_03","CWD","Dry season",20,5,0.975028724179069,0,0.0339719047275574,"Climatic Water Deficit"
"113",1,-0.148356345701386,0.932544962749038,0.382,-0.943928806105312,0.881847062576601,"BAPLU_ZAM_03","CWD","Dry season",20,5,0.975028724179069,0,-0.0424837614300304,"Climatic Water Deficit"
"114",2,0.0505920101579026,0.989516401667029,0.388,-0.933535311323195,0.830489892607492,"BAPLU_ZAM_03","CWD","Dry season",20,5,0.975028724179069,0,0.0144876774879602,"Climatic Water Deficit"
"115",0,0.14923543599249,1.00719803438407,0.346,-0.861145314418079,0.702299550613659,"bol002","CWD","Dry season",20,7,0.979464878878752,0,0.0277331555053133,"Climatic Water Deficit"
"116",1,0.0166494393590404,0.982558926132005,0.563,-0.647747995574308,0.71979375191895,"bol002","CWD","Dry season",20,7,0.979464878878752,0,0.0030940472532528,"Climatic Water Deficit"
"117",2,-0.0770753905659462,0.965141579737483,0.381,-0.730381695927611,0.747906730067368,"bol002","CWD","Dry season",20,7,0.979464878878752,0,-0.0143232991412691,"Climatic Water Deficit"
"118",0,0.174853322321555,1.00702548537431,0.308,-0.797422024215361,0.669031890618945,"bol004","CWD","Dry season",20,7,0.972825157228266,0,0.0342003281460471,"Climatic Water Deficit"
"119",1,-0.369736330607888,0.900506806816538,0.1,-0.608526428833578,0.767703967107109,"bol004","CWD","Dry season",20,7,0.972825157228266,0,-0.0723183504117284,"Climatic Water Deficit"
"120",2,0.249462416424581,1.02161860529405,0.213,-0.857467485859196,0.672962428587121,"bol004","CWD","Dry season",20,7,0.972825157228266,0,0.0487934480657836,"Climatic Water Deficit"
"121",0,-0.222751107567821,0.877190753445049,0.289,-0.722896443826537,0.684446486970878,"bra002","CWD","Dry season",20,8,0.96626940434539,0,-0.0890786509003407,"Climatic Water Deficit"
"122",1,0.297019353204296,1.08504808770917,0.195,-0.671481306623368,0.730084243669044,"bra002","CWD","Dry season",20,8,0.96626940434539,0,0.118778683363784,"Climatic Water Deficit"
"123",2,-0.263028668336781,0.861083669561019,0.242,-0.729858751852888,0.836173761942628,"bra002","CWD","Dry season",20,8,0.96626940434539,0,-0.105185734784371,"Climatic Water Deficit"
"124",0,0.0568820874994697,0.995562073683118,0.407,-0.7623506501506,0.709808010962442,"BRBOE_ZAM_01","CWD","Dry season",20,7,0.986595724564737,0,0.00896634911838079,"Climatic Water Deficit"
"125",1,0.330398408681018,1.03867657480461,0.237,-0.701910475613419,0.741037591862095,"BRBOE_ZAM_01","CWD","Dry season",20,7,0.986595724564737,0,0.052080850239877,"Climatic Water Deficit"
"126",2,0.0754401638112482,0.998487391625757,0.571,-0.647009198854536,0.849827335633019,"BRBOE_ZAM_01","CWD","Dry season",20,7,0.986595724564737,0,0.0118916670610197,"Climatic Water Deficit"
"127",0,0.264443024342667,1.01435196665539,0.152,-0.734512673466121,0.635361493495315,"BRBOE_ZAM_02","CWD","Dry season",20,7,0.983182312936889,0,0.0311696537185026,"Climatic Water Deficit"
"128",1,-0.119061041463233,0.969148698539239,0.427,-0.743127854506835,0.715171474717369,"BRBOE_ZAM_02","CWD","Dry season",20,7,0.983182312936889,0,-0.0140336143976496,"Climatic Water Deficit"
"129",2,0.256863479882861,1.01345857278825,0.211,-0.647808909740839,0.721649861862366,"BRBOE_ZAM_02","CWD","Dry season",20,7,0.983182312936889,0,0.030276259851361,"Climatic Water Deficit"
"130",0,0.198041322398719,1.0286227469972,0.33,-0.699561211909133,0.730005773711095,"BRSPI_TAN_01","CWD","Dry season",20,8,0.983604382589163,0,0.0450183644080379,"Climatic Water Deficit"
"131",1,0.397508575398206,1.07396525114854,0.199,-0.702837481962253,0.741312805455387,"BRSPI_TAN_01","CWD","Dry season",20,8,0.983604382589163,0,0.0903608685593796,"Climatic Water Deficit"
"132",2,-0.460256888983536,0.878979690637982,0.06,-0.613808658835218,0.739831031834447,"BRSPI_TAN_01","CWD","Dry season",20,8,0.983604382589163,0,-0.104624691951181,"Climatic Water Deficit"
"133",0,0.283874063492579,1.03517124621367,0.206,-0.86799666606719,0.96099379409813,"BRSPI_TAN_09","CWD","Dry season",20,5,0.967250340603896,0,0.0679209056097739,"Climatic Water Deficit"
"134",1,0.41173834555267,1.06576459357981,0.155,-0.875101931113524,1.01137790716669,"BRSPI_TAN_09","CWD","Dry season",20,5,0.967250340603896,0,0.0985142529759097,"Climatic Water Deficit"
"135",2,-0.351505515425247,0.883147648583436,0.187,-0.793957648877599,1.06934811032663,"BRSPI_TAN_09","CWD","Dry season",20,5,0.967250340603896,0,-0.0841026920204607,"Climatic Water Deficit"
"136",0,-0.118500349555841,0.959268064481908,0.394,-0.797650949378854,0.709142864851775,"BRSPI_ZAM_02","CWD","Dry season",20,7,0.979895700081255,0,-0.0206276355993473,"Climatic Water Deficit"
"137",1,0.243884942078512,1.02234932770531,0.219,-0.750050730278653,0.691924322243145,"BRSPI_ZAM_02","CWD","Dry season",20,7,0.979895700081255,0,0.0424536276240506,"Climatic Water Deficit"
"138",2,-0.184244170293489,0.947823882400014,0.32,-0.693511939038019,0.763967055849078,"BRSPI_ZAM_02","CWD","Dry season",20,7,0.979895700081255,0,-0.0320718176812405,"Climatic Water Deficit"
"139",0,-0.211407131103255,0.946489757686821,0.325,-0.818582172726854,0.723391774669238,"BRSPI_ZAM_03","CWD","Dry season",20,7,0.97680289101077,0,-0.0303131333239489,"Climatic Water Deficit"
"140",1,-0.143880998038041,0.956172158955758,0.439,-0.821096121947356,0.652709586258094,"BRSPI_ZAM_03","CWD","Dry season",20,7,0.97680289101077,0,-0.0206307320550116,"Climatic Water Deficit"
