tree,n_missing_total,n_missing_1980_on,n_outliers_total
252011_raw,167,45,1
252012_raw,152,45,4
252021_raw,124,45,2
252022_raw,141,45,3
252031_raw,145,45,1
252032_raw,188,45,1
252041_raw,75,45,9
252042_raw,67,45,5
252051_raw,149,45,3
252052_raw,167,45,1
252061_raw,182,45,3
252062_raw,182,45,3
252071_raw,103,45,3
252072_raw,100,45,4
252081_raw,105,45,7
252082_raw,107,45,3
252091_raw,81,45,5
252092_raw,130,45,8
252101_raw,97,45,4
252102_raw,112,45,5
252111_raw,65,45,11
252112_raw,52,45,10
252121_raw,132,45,2
252122_raw,122,45,3
252131_raw,137,45,3
252132_raw,136,45,4
252141_raw,95,45,3
252142_raw,110,45,6
252151_raw,80,45,3
252152_raw,96,45,6
