tree,n_missing_total,n_missing_1980_on,n_outliers_total
DAL01A_raw,481,44,0
DAL01B_raw,477,44,1
DAL02A_raw,354,44,6
DAL02B_raw,353,44,8
DAL03A_raw,521,44,0
DAL03B_raw,521,44,0
DAL04A_raw,526,44,1
DAL04B_raw,473,44,1
DAL05A_raw,491,44,2
DAL05B_raw,504,44,5
DAL06A_raw,326,44,9
DAL06B_raw,328,44,9
DAL07A_raw,376,44,4
DAL07B_raw,335,44,6
DAL07X_raw,548,45,1
DAL08A_raw,365,44,1
DAL08B_raw,420,44,4
DAL09A_raw,356,44,1
DAL09B_raw,335,44,3
DAL10A_raw,435,44,2
DAL10B_raw,367,44,3
DAL10X_raw,565,45,0
DAL11A_raw,319,45,10
DAL11B_raw,411,45,0
DAL12A_raw,75,44,4
DAL12C_raw,85,44,3
DAL12Z_raw,527,45,0
DAL13A_raw,508,44,2
DAL13B_raw,493,44,2
DAL14A_raw,247,44,3
DAL14B_raw,248,44,1
DAL15A_raw,193,44,9
DAL15B_raw,166,44,7
DAL16A_raw,92,44,6
DAL16B_raw,141,45,2
DAL17A_raw,320,44,3
DAL17B_raw,318,44,3
DAL18A_raw,141,44,8
DAL18B_raw,153,44,8
DAL19A_raw,367,44,1
DAL19B_raw,375,44,0
DAL20A_raw,295,44,2
DAL20B_raw,254,44,1
