tree,n_missing_total,n_missing_1980_on,n_outliers_total
CPP02A_raw,34,34,0
CPP02B_raw,34,34,0
CPP03A_raw,34,34,0
CPP03B_raw,34,34,0
CPP04A_raw,34,34,1
CPP04B_raw,34,34,0
CPP05A_raw,34,34,0
CPP05B_raw,34,34,0
CPP06A_raw,34,34,1
CPP06B_raw,34,34,0
CPP07A_raw,34,34,0
CPP07B_raw,34,34,1
CPP08A_raw,34,34,2
CPP08B_raw,34,34,1
CPP09A_raw,34,34,0
CPP09B_raw,34,34,0
CPP10A_raw,34,34,0
CPP10B_raw,34,34,0
CPP11A_raw,34,34,0
CPP11B_raw,34,34,1
CPP12A_raw,34,34,0
CPP12B_raw,35,35,0
CPP13A_raw,34,34,2
CPP13B_raw,34,34,0
CPP14A_raw,34,34,1
CPP14B_raw,34,34,1
CPP15A_raw,37,37,0
CPP15B_raw,50,45,0
CPP16A_raw,34,34,0
CPP16B_raw,34,34,0
CPP17A_raw,34,34,1
CPP17B_raw,34,34,1
CPP18A_raw,34,34,0
CPP18B_raw,34,34,1
CPP19A_raw,34,34,0
CPP19B_raw,34,34,0
CPP20A_raw,34,34,0
CPP20B_raw,34,34,2
