age_CE,BC1301A_raw,BC1302B_raw,BC1303B_raw,BC1304A_raw,BC1305A_raw,BC1306A_raw,BC1307A_raw,BC1308B_raw,BC1309A_raw,BC1310B_raw,BC1311A_raw,BC1312A_raw,BC1313B_raw,BC1314A_raw,BC1315B_raw,BC1316A_raw,BC1317A_raw,BC1318A_raw,BC1319A_raw,BC1320A_raw,BC1301A_raw_outlier_flag,BC1302B_raw_outlier_flag,BC1303B_raw_outlier_flag,BC1304A_raw_outlier_flag,BC1305A_raw_outlier_flag,BC1306A_raw_outlier_flag,BC1307A_raw_outlier_flag,BC1308B_raw_outlier_flag,BC1309A_raw_outlier_flag,BC1310B_raw_outlier_flag,BC1311A_raw_outlier_flag,BC1312A_raw_outlier_flag,BC1313B_raw_outlier_flag,BC1314A_raw_outlier_flag,BC1315B_raw_outlier_flag,BC1316A_raw_outlier_flag,BC1317A_raw_outlier_flag,BC1318A_raw_outlier_flag,BC1319A_raw_outlier_flag,BC1320A_raw_outlier_flag
1876,2.62,NA,NA,NA,NA,NA,3.2,NA,1.62,1.89,1.47,1.58,1.97,NA,1.79,2.84,2.39,1.66,3.13,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1877,2.52,NA,NA,NA,NA,NA,2.78,NA,1.64,1.72,1.64,1.7,1.93,NA,1.05,3.42,2.92,1.79,2.82,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1878,2.52,NA,NA,NA,NA,NA,3.51,NA,1.79,1.75,1.34,1.45,2.29,NA,1.51,3.78,3.37,1.67,2.86,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA
1879,0.85,NA,NA,NA,NA,NA,1.53,NA,0.83,0.66,0.66,0.67,0.99,NA,0.46,1.63,1.34,0.8,1.19,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1880,1.98,NA,NA,NA,NA,NA,3.13,NA,1.7,1.68,1.46,0.82,2.39,NA,1.21,2.39,2.09,1.47,2.37,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1881,1.75,NA,NA,NA,NA,NA,3.38,NA,1.13,1.32,1.15,0.73,2.1,NA,0.96,2.54,1.98,1.16,2.64,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1882,1.72,NA,NA,NA,NA,NA,3.12,NA,1.23,1.64,1.32,0.95,2.08,NA,0.96,2.56,2.09,1.53,2.76,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1883,1.58,NA,NA,NA,NA,NA,2.36,NA,1.3,1.55,1.5,1.12,1.96,NA,0.55,1.96,1.81,1.53,2.63,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1884,2.91,NA,NA,NA,NA,NA,3.59,NA,1.66,2.4,1.78,1.63,3.11,NA,1.09,3,2.51,2.43,3.41,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1885,3.68,NA,NA,NA,NA,NA,3.55,NA,1.53,1.78,1.43,1.42,2.43,NA,1.17,2.62,2.04,2.09,2.82,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1886,4.06,NA,NA,NA,NA,2.79,3.57,0.88,1.52,1.73,1.3,1.32,1.71,NA,1.13,2.17,1.99,1.14,1.9,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1887,3.46,NA,NA,NA,NA,3.46,3.29,1.22,1.69,1.5,1.44,1.25,1.93,NA,1.29,2.09,1.81,1.3,2.11,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1888,3.93,NA,NA,NA,NA,3.8,3.56,1.12,1.72,1.58,1.18,1.17,2.09,NA,1.43,2.48,1.72,1.55,2.28,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1889,3.4,NA,NA,NA,NA,2.96,3.21,1.82,1.39,1.62,1.09,0.86,1.88,NA,1.2,2.23,1.36,1.5,1.54,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1890,3.87,NA,NA,NA,NA,3.66,3.64,1.05,2.24,2.73,1.4,1.25,2.54,NA,1.3,3.06,2.17,2.26,2.22,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1891,3.58,NA,1.61,NA,NA,4.01,4.9,1.05,2.48,2.86,1.65,1.82,2.49,NA,1.72,3.51,3.25,3.2,2.81,NA,FALSE,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA
1892,2.03,NA,1.98,NA,NA,3.27,3.05,1.27,1.71,1.89,1.28,0.9,1.27,NA,0.99,2.74,2.16,2.76,1.88,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1893,1.64,NA,2.96,NA,NA,3.22,3.56,0.72,1.5,2.09,1.56,1.08,0.96,NA,1.1,2.25,1.61,1.75,0.71,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1894,0.78,NA,3.35,NA,NA,3.27,1.72,0.87,0.61,1.05,1,0.65,0.6,NA,0.39,1.35,0.85,1.34,0.71,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1895,1.25,NA,2.45,NA,NA,2.35,2.26,0.55,0.89,1.82,1.12,0.78,1.52,NA,0.81,1.43,0.65,1.15,1.04,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1896,0.69,3.38,3.24,NA,NA,2.01,1.22,1.06,0.47,0.73,0.59,0.37,0.9,NA,0.26,0.94,0.57,1.11,1.04,1.43,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.92,3.32,2.27,NA,NA,1.84,1.98,0.55,0.74,1.27,0.81,0.89,1.93,NA,0.46,1.6,1.52,1.54,2.7,2.02,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.86,3.3,2.62,NA,NA,2.39,2.15,0.94,0.96,0.89,0.85,0.81,1.64,NA,0.32,1.45,1.83,1.99,3,2.5,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,1.02,1.88,1.13,NA,NA,1.95,1.03,0.86,0.37,0.41,0.4,0.27,0.61,NA,0.08,0.7,1.17,0.57,1.81,1.88,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.93,2.64,2.35,NA,NA,3.03,2.23,0.39,0.77,1.19,0.62,0.62,1.14,NA,0.3,1.19,2.32,1.12,3.2,2.96,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,4.23,4,2.67,NA,NA,3.34,3.82,0.38,1.28,2.5,0.88,0.6,1.5,NA,0.67,1.61,4.12,1.92,4.52,3.36,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1902,2.99,3.39,0.36,NA,NA,2.58,2.26,0.78,1.08,2.14,0.83,0.49,1.11,NA,0.64,1.33,3.15,1.61,3.21,2.67,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,3.18,2.9,0.73,NA,NA,2.56,2.46,1.09,1.56,2.47,1.2,0.81,1.86,NA,0.87,1.46,3.1,1.75,3.16,3.49,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.52,2.63,0.98,NA,NA,1.9,0.84,0.63,0.71,1.27,0.9,0.31,0.74,NA,0.57,1.01,1.53,1.15,2.3,2.21,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,3.14,3.54,0.96,NA,NA,2.59,1.75,0.56,0.94,1.73,1.16,0.37,1.54,NA,1.02,1.79,2.43,1.74,2.88,2.73,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,3.43,3.59,2.14,NA,NA,2.97,2.7,0.76,1.15,2.25,1.4,0.6,2.48,NA,1.35,2.33,2.78,1.74,3.49,2.98,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,2.77,2.32,1.16,NA,NA,2.27,1.94,0.46,0.61,1.52,0.67,0.33,1.16,2.06,0.93,1.68,1.26,0.89,2.98,2.15,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,2.15,2.02,1.44,NA,NA,1.93,1.47,0.1,0.46,1.84,0.58,0.05,0.75,2.5,0.65,1.75,1.05,0.39,2.56,2.26,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,2.48,1.89,1.82,NA,NA,1.74,1.53,0.07,0.27,1.95,0.5,0.18,0.99,2.22,0.71,1.51,1.02,0.44,2.06,2.47,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.69,1.54,1.83,NA,2.2,1.38,1.32,0.07,0.2,1.37,0.45,0,0.72,1.36,0.57,1.16,1.29,0,2.05,2.18,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.58,2.03,2.01,NA,2.02,1.5,1.48,0.1,0.24,1.33,0.55,0,1.22,1.59,0.46,1.35,1.27,0,2.38,2.81,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.03,1.84,2.17,NA,1.94,1.72,1.7,0.28,0.28,1.45,0.49,0.07,1.32,1.9,0.35,1.76,1.69,0.61,2.75,2.81,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.95,2.51,2,NA,2.17,1.97,1.76,0.33,0.45,1.49,0.7,0.13,1.22,1.74,0.35,1.64,1.26,0.83,2.44,2.52,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,2.73,3.87,2.58,NA,3.64,2.32,2.45,0.71,0.63,3.21,1.13,0.18,2.65,4.06,0.78,2.57,2.13,0.96,3.58,3.61,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,2.75,2.98,2.57,3,3.43,1.72,2.34,0.98,0.84,2.67,1.53,0.34,1.88,3.29,0.86,2.6,2.06,1.29,3.22,2.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,3.34,2.42,2.27,2.48,3.99,2,2.74,0.52,0.78,2.09,1.28,0.57,1.71,2.25,1.63,2.29,2.04,1.59,3.1,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,3.2,3.38,3.66,3,4.66,2.38,3.66,0.78,1.27,2.32,1.6,0.76,2.59,2.31,1.29,2.64,2.63,1.75,3.16,3.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,2.14,2.17,4.03,1.94,3.56,1.57,1.68,0.2,0.49,1.28,0.5,0.39,1.23,1.32,0.64,1.71,1.8,1.32,2.5,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,2.14,2.52,3.06,1.9,3.14,1.45,2.09,0.47,0.7,1.4,0.82,0.72,1.4,1.15,0.54,1.65,1.91,2,3.19,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,4.55,4.02,3.11,1.81,4.33,1.75,3.75,0.58,1.01,2.19,1.13,0.16,1.41,1.89,1.1,2.39,2.44,1.31,3.82,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,4.66,3.92,1.8,1.75,3.27,1.34,3.83,0.71,0.87,2.42,1.17,0.41,1.46,1.85,1.19,2.75,2.33,1.11,3.48,2.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,4.26,3.05,2.18,1.13,2.61,1.2,2.82,0.69,0.72,1.8,1.02,0.51,0.92,1.95,1.15,2.11,1.54,1.32,3.18,1.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,3.41,2.2,2.67,1.03,2.45,1.11,2.24,0.38,0.48,1.53,0.9,0.43,0.69,1.55,0.91,1.4,1.46,0.99,2.56,2.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,2.2,1.85,0.35,0.97,2.22,1.17,1.84,0.45,0.41,1.25,0.68,0.32,0.66,1.23,0.84,1.32,1.67,0.61,2.37,1.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.61,1.47,0.12,0.91,2.25,0.95,1.33,0.42,0.32,1.02,0.46,0.21,0.52,0.97,0.53,1.18,1.52,0.59,1.92,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,2.08,1.72,0.16,1.09,2.98,0.94,2.12,0.64,0.27,1.36,0.61,0.32,0.81,1.79,0.64,1.03,2.35,0.65,1.99,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,2.63,1.36,0.23,1.14,3.32,0.91,2.16,0.58,0.1,1.54,0.58,0.28,0.72,1.68,0.5,1.03,1.84,0.67,1.17,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,2.12,1.66,0.37,1.06,2.87,1.19,2.3,0.37,0.11,1.34,0.77,0.51,0.54,1.22,0.54,1.08,1.52,0.71,1.51,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,2.28,1.77,0.66,1.27,2.95,1.24,2.23,0.22,0.2,1.66,1.05,0.42,0.77,1.82,0.69,1.2,1.31,0.78,1.56,2.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,2.33,1.83,0.94,1.4,2.72,1.04,1.69,0.3,0.14,1.8,1.24,0.37,1.08,2.25,0.85,1.32,1.21,0.59,2.06,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.91,1.93,0.95,1.36,3.54,1.52,1.61,0.36,0.24,1.88,1.07,0.57,1.04,1.58,0.56,1.19,0.97,0.56,2.3,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,2.64,1.7,1.21,1,3.82,1.04,1.22,0.35,0.17,1.92,1.02,0.49,0.99,1.93,0.42,0.85,0.58,0.52,2.23,1.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,2.07,1.42,0.84,0.97,3.3,0.97,0.96,0.36,0.18,1.72,0.82,0.49,0.96,1.14,0.29,0.73,0.36,0.33,1.67,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.07,1.1,0.43,0.55,2.53,0.85,0.42,0,0,0.72,0.2,0,0.29,0.32,0,0.39,0.3,0.04,1.09,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,3,2.65,1.41,1.22,5.25,1.54,2.08,0.49,0.4,1.94,0.7,0.35,0.98,1.47,0.54,0.94,1,0.4,1.45,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,2.64,2.54,1.32,0.67,4.6,1.37,1.35,0.47,0.22,1.98,0.44,0.24,0.77,1.36,0.63,0.81,1.05,0.49,1.6,1.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,2.6,2.55,1.94,1.14,4.48,1.7,1.61,0.78,0.66,2.54,0.69,0.6,1.36,1.59,0.87,1.16,1.37,0.88,2.19,2.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,2.67,2.7,2.47,1.29,4.38,1.27,1.72,1.1,1.05,3.3,1.21,0.7,2.02,2.36,1.93,1.32,1.28,1.03,2.63,1.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,2.51,2.26,1.91,1.08,3.5,1.06,1.44,1.15,1.14,2.42,1.02,0.78,1.83,2.09,1.96,1.49,1.13,1.14,2.29,2.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,2.9,2.66,2.03,1.34,4.14,0.78,1.44,1.15,1.05,2.09,1.22,0.94,1.88,2.32,1.81,1.32,0.77,1.25,2.07,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,2.68,3.19,1.71,1.41,4.02,0.57,1.27,1.05,0.99,1.7,1.23,0.73,1.46,2.18,1.23,1.21,0.9,1.16,1.86,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.72,2.54,1.38,1.29,2.67,0.07,1.19,0.97,0.75,0.99,1.14,0.64,0.91,1.15,0.68,0.83,0.62,1.78,1.55,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.65,2.61,1.58,1.76,2.36,0.12,1.03,0.88,0.53,1,0.93,0.63,0.61,1.47,0.65,0.52,0.8,0.91,1.55,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,2.59,2.6,2.01,1.94,2.91,0.41,2.41,1.25,0.8,1.48,1.43,0.92,0.72,1.92,0.94,0.78,1.13,1.34,1.86,2.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,3.23,2.72,2.62,2.22,2.78,0.81,2.99,1.22,0.77,1.85,1.7,0.75,0.51,2.4,1.16,1.02,1.34,1.55,2.25,3.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,2.83,1.88,2.34,1.78,2.07,1.56,2.29,1.37,0.72,1.31,1.35,0.72,0.47,1.94,1.13,1.13,1.47,1.35,2.03,2.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,2.25,1.91,1.99,1.87,2.79,1.84,1.94,1.58,0.57,0.96,0.95,0.61,0.34,1.83,0.9,0.95,1.11,0.45,1.94,2.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.39,1.52,1.83,1.74,2.15,1.3,1.2,1.72,0.52,1.03,1.06,0.56,0.34,1.41,0.62,0.64,0.92,1.17,1.66,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.25,1.54,1.81,1.72,1.89,0.86,1.13,1.81,0.55,1.06,1.04,0.61,0.52,1.82,0.73,0.68,1.04,1.03,1.77,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.51,1.53,1.53,2.17,2,0.72,0.67,1.9,0.6,1.11,0.86,0.44,0.47,1.37,0.68,0.59,0.74,0.88,1.43,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.6,0.89,0.73,0.99,1.2,0.46,0.32,1.21,0.34,0.48,0.3,0.26,0.24,0.62,0.23,0.25,0.26,0.61,0.83,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
