tree,n_missing_total,n_missing_1980_on,n_outliers_total
EFK01A_raw,836,33,0
EFK01B1_raw,893,45,2
EFK01B2_raw,986,33,3
EFK02A_raw,731,33,1
EFK02B_raw,713,33,4
EFK03A_raw,1005,33,2
EFK03B_raw,606,33,5
EFK04A_raw,898,33,7
EFK04B_raw,686,33,9
EFK05A_raw,510,33,3
EFK05B_raw,528,33,2
EFK06A_raw,825,33,4
EFK06B_raw,719,33,5
EFK07A_raw,641,33,6
EFK07B1_raw,771,45,1
EFK07B2_raw,1026,33,1
EFK08A_raw,530,33,2
EFK08B1_raw,781,45,8
EFK08B2_raw,955,33,4
EFK09A_raw,995,33,3
EFK09B1_raw,900,45,4
EFK10A_raw,867,33,2
EFK10B1_raw,934,45,1
EFK11A_raw,852,33,3
EFK11B_raw,839,33,3
EFK12A_raw,579,33,8
EFK12B_raw,700,33,3
EFK13A_raw,627,33,5
EFK13B_raw,787,33,8
EFK14A_raw,808,33,9
EFK14B_raw,736,33,7
EFK15A_raw,720,33,0
EFK15B_raw,830,33,10
EFK16A1_raw,968,45,0
EFK16A2_raw,998,45,2
EFK16A3_raw,995,33,2
EFK16B1_raw,883,45,5
EFK16B2_raw,995,33,0
EFK17A1_raw,835,45,0
EFK17A2_raw,565,33,2
EFK17B1_raw,602,45,2
EFK17B2_raw,988,33,1
EFK18A_raw,640,33,3
EFK18B_raw,564,33,5
EFK19A_raw,819,33,2
EFK19B1_raw,1041,45,0
EFK19B2_raw,630,33,10
EFK20A_raw,810,33,3
EFK20B_raw,682,33,2
EFK20C_raw,671,45,4
