tree,n_missing_total,n_missing_1980_on,n_outliers_total
CSP01A_raw,54,3,2
CSP01B_raw,36,3,5
CSP02A_raw,117,45,3
CSP02B_raw,121,45,1
CSP03A_raw,85,3,1
CSP03B_raw,53,3,7
CSP04A_raw,79,3,6
CSP04B_raw,55,3,3
CSP05A_raw,44,3,5
CSP05B_raw,28,3,7
CSP06A_raw,29,3,2
CSP06B_raw,52,3,1
CSP07A_raw,70,3,1
CSP07B_raw,3,3,6
CSP08A_raw,120,3,1
CSP08B_raw,141,3,1
CSP09A_raw,123,3,4
CSP09B_raw,139,3,3
CSP10A_raw,85,3,4
CSP10B_raw,141,3,4
CSP11A_raw,86,3,1
CSP11B_raw,77,3,2
CSP12A_raw,29,3,1
CSP12B_raw,37,15,7
CSP13A_raw,102,3,5
CSP13B_raw,204,3,1
CSP14A_raw,134,3,0
CSP14B_raw,103,3,0
CSP15A_raw,88,3,4
CSP15B_raw,91,3,3
