tree,n_missing_total,n_missing_1980_on,n_outliers_total
AGC104A_raw,183,45,20
AGC104B_raw,223,45,21
AGC001A_raw,946,14,0
AGC001B_raw,958,14,0
AGC002A_raw,839,14,1
AGC002B_raw,837,14,2
AGC003A_raw,914,14,0
AGC003A2_raw,930,14,1
AGC004A_raw,826,14,0
AGC004B_raw,845,14,0
AGC004C_raw,842,21,0
AGC005A_raw,917,14,1
AGC005B_raw,912,14,0
AGC006A_raw,925,14,0
AGC006B_raw,908,14,0
AGC009A_raw,902,14,0
AGC009B_raw,900,14,4
AGC010A_raw,908,14,0
AGC010B_raw,921,14,0
AGC011A_raw,859,14,1
AGC011B_raw,812,14,0
AGC012A_raw,926,14,1
AGC012B_raw,931,14,1
AGC014A_raw,365,14,15
AGC014B_raw,363,14,11
AGC100A_raw,486,45,1
AGC100B_raw,498,45,2
AGC106A_raw,786,45,4
AGC106B_raw,820,45,3
AGC107A_raw,736,45,1
AGC107B_raw,744,45,1
AGC108A_raw,800,45,1
