tree,n_missing_total,n_missing_1980_on,n_outliers_total
006011_raw,203,44,5
006012_raw,254,44,3
006021_raw,328,44,2
006022_raw,286,44,3
006031_raw,170,44,7
006032_raw,291,44,4
006041_raw,204,44,6
006042_raw,205,44,4
006051_raw,236,44,3
006052_raw,212,44,7
006061_raw,302,44,1
006062_raw,253,44,6
006071_raw,88,44,14
006072_raw,82,44,7
006081_raw,107,44,1
006082_raw,183,44,2
006101_raw,308,44,3
006102_raw,123,44,6
006111_raw,156,44,8
006112_raw,153,44,6
006121_raw,301,44,0
006122_raw,273,44,5
006131_raw,331,44,2
006132_raw,309,44,2
006151_raw,241,44,2
006152_raw,261,44,5
006161_raw,216,44,2
006162_raw,207,44,1
006171_raw,219,44,9
006172_raw,224,44,6
006181_raw,299,44,5
006182_raw,44,44,5
006191_raw,220,44,3
006192_raw,195,44,2
006201_raw,246,44,7
006202_raw,295,44,3
006211_raw,261,44,9
006212_raw,331,44,1
