tree,n_missing_total,n_missing_1980_on,n_outliers_total
PFL001d_raw,83,18,2
PFL004d_raw,36,18,3
PFL031d_raw,18,18,0
PFL032d_raw,61,18,0
PFL033d_raw,84,18,1
PFL061d_raw,69,18,0
PFL081d_raw,58,18,1
PFL184d_raw,68,18,2
PFL213d_raw,25,18,1
PFL240d_raw,90,18,0
PFL241d_raw,79,18,0
PFL242d_raw,23,19,2
PFL243d_raw,72,18,0
PFL271d_raw,102,18,0
PFL273d_raw,83,18,1
PFL284d_raw,49,18,0
PFL049t_raw,35,18,3
PFL053t_raw,69,18,3
PFL064t_raw,64,18,1
PFL070t_raw,38,18,1
PFL083t_raw,80,18,1
PFL084t_raw,56,18,1
PFL090t_raw,35,18,2
PFL099t_raw,80,18,3
PFL117t_raw,85,18,0
PFL125t_raw,46,18,2
PFL126t_raw,39,20,2
PFL132t_raw,37,18,2
PFL163t_raw,69,18,5
PFL170t_raw,76,18,1
PFL173t_raw,33,18,2
PFL180t_raw,70,18,1
PFL229t_raw,66,18,1
PFL238t_raw,69,18,0
PFL247t_raw,70,18,1
PFL253t_raw,31,18,3
PFL268t_raw,29,18,5
