"","lag","se","se.unscaled","p","ci.95.lower","ci.95.upper","SiteID","clim_var","season","spline","nr_evnts","mn_rwi","sign","RWI_anomaly","clim_var_long"
"1",0,-0.863503706023979,0.871903948469298,0,-0.3428513315661,0.869406675662277,"ABJAL_MEX_01","CWD","Dry season",20,8,0.979479050901254,1,-0.107575102431956,"Climatic Water Deficit"
"2",1,-1.04807894792479,0.848292715192601,0,-0.462978304251861,0.810571340285597,"ABJAL_MEX_01","CWD","Dry season",20,8,0.979479050901254,1,-0.131186335708653,"Climatic Water Deficit"
"3",2,-0.536549735031535,0.913728552898062,0.028,-0.541821362121032,0.644599019560058,"ABJAL_MEX_01","CWD","Dry season",20,8,0.979479050901254,1,-0.0657504980031924,"Climatic Water Deficit"
"4",0,-1.1745910695599,0.805688546378985,0,-0.450516049022325,0.774653137625548,"ACCAR_BOL_01","CWD","Dry season",20,8,0.96640657485787,1,-0.160718028478885,"Climatic Water Deficit"
"5",1,-0.910154809963004,0.841958855176556,0.001,-0.480163141967893,0.750398400307284,"ACCAR_BOL_01","CWD","Dry season",20,8,0.96640657485787,1,-0.124447719681314,"Climatic Water Deficit"
"6",2,-0.940728853719376,0.837765292576917,0,-0.48188285935907,0.748584850062206,"ACCAR_BOL_01","CWD","Dry season",20,8,0.96640657485787,1,-0.128641282280953,"Climatic Water Deficit"
"7",0,-0.0394983356671953,0.964010953306664,0.62,-0.876101343309669,0.660169884302529,"ADDIG_BOT_01","CWD","Dry season",20,5,0.979956679816374,0,-0.0159457265097097,"Climatic Water Deficit"
"8",1,0.324690333827546,1.0208518913127,0.116,-0.938741161887068,0.704510378119437,"ADDIG_BOT_01","CWD","Dry season",20,5,0.979956679816374,0,0.0408952114963274,"Climatic Water Deficit"
"9",2,0.895049869763438,1.1098710556603,0.02,-0.887358891858447,0.851802529275687,"ADDIG_BOT_01","CWD","Dry season",20,5,0.979956679816374,1,0.129914375843922,"Climatic Water Deficit"
"10",0,-0.0235624928810834,0.974674637518279,0.603,-0.809301065871697,0.614347645575173,"AFXYL_THA_01","CWD","Dry season",20,8,0.974103643009429,0,0.000570994508850009,"Climatic Water Deficit"
"11",1,0.72508849460682,1.0461354248677,0.00700000000000001,-0.914100346725707,0.503624422707204,"AFXYL_THA_01","CWD","Dry season",20,8,0.974103643009429,1,0.0720317818582699,"Climatic Water Deficit"
"12",2,0.548279605649767,1.02925853212807,0.018,-0.774602549636299,0.510418896622268,"AFXYL_THA_01","CWD","Dry season",20,8,0.974103643009429,1,0.0551548891186455,"Climatic Water Deficit"
"13",0,-0.66003284978053,0.868485303307731,0.026,-0.661135533505389,0.677020508189591,"AIOCH_DEM_01","CWD","Dry season",20,7,0.984132414837398,1,-0.115647111529667,"Climatic Water Deficit"
"14",1,-0.160982603546786,0.946896210291185,0.541,-0.781792053910171,0.446427292916954,"AIOCH_DEM_01","CWD","Dry season",20,7,0.984132414837398,0,-0.0372362045462127,"Climatic Water Deficit"
"15",2,0.615040142403497,1.06882510985384,0.005,-0.739363220550419,0.469507787301893,"AIOCH_DEM_01","CWD","Dry season",20,7,0.984132414837398,1,0.0846926950164424,"Climatic Water Deficit"
"16",0,0.325845106710402,1.01353462501913,0.21,-0.851890494930128,0.792855414275698,"ALACU_ARG_01","CWD","Dry season",20,7,0.95946325466603,0,0.0540713703530955,"Climatic Water Deficit"
